"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.140",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-resnet.csv 1",,,,"Date:","01 Oct 2019 14:16:43 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 14:17:19,0.0,0.251,99.248,0.501,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590221312.0,76767232.0,336961536.0,5222125568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:20,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590221312.0,76767232.0,336961536.0,5222125568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:21,0.0,0.251,96.491,3.258,0.0,0.0,246435840.0,775921664.0,0.0,28672.0,590213120.0,76775424.0,336961536.0,5222125568.0,0.0,2.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:22,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590180352.0,76775424.0,336961536.0,5222158336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:23,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590213120.0,76775424.0,336961536.0,5222125568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:24,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590213120.0,76775424.0,336961536.0,5222125568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:25,0.251,0.251,99.497,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590237696.0,76775424.0,336961536.0,5222100992.0,0.0,0.0,0.0,0.0,2.0,0.0,0.020,0.0,
01-10 14:17:26,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590237696.0,76775424.0,336961536.0,5222100992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:27,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590229504.0,76783616.0,336961536.0,5222100992.0,0.0,2.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:28,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590229504.0,76783616.0,336961536.0,5222100992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:29,0.0,0.0,99.750,0.250,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590229504.0,76783616.0,336961536.0,5222100992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:30,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590229504.0,76783616.0,336961536.0,5222100992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:31,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590225408.0,76783616.0,336965632.0,5222100992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:32,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590225408.0,76783616.0,336965632.0,5222100992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:33,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590090240.0,76791808.0,336965632.0,5222227968.0,0.0,2.0,0.0,0.0,1.0,0.0,0.020,0.0,
01-10 14:17:34,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590090240.0,76791808.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:35,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,4096.0,590090240.0,76791808.0,336965632.0,5222227968.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:36,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590090240.0,76791808.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:37,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590090240.0,76791808.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:38,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590090240.0,76791808.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:39,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590082048.0,76800000.0,336965632.0,5222227968.0,0.0,2.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:40,0.250,0.0,99.750,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590082048.0,76800000.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:41,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590082048.0,76800000.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:42,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590082048.0,76800000.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:43,0.0,0.0,99.749,0.251,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590082048.0,76800000.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:44,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590082048.0,76800000.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:45,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590073856.0,76808192.0,336965632.0,5222227968.0,0.0,2.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:46,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,8192.0,590073856.0,76808192.0,336965632.0,5222227968.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:47,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590073856.0,76808192.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:48,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590073856.0,76808192.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020,0.0,
01-10 14:17:49,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590073856.0,76808192.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:50,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590073856.0,76808192.0,336965632.0,5222227968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:51,0.0,0.503,99.497,0.0,0.0,0.0,246435840.0,775921664.0,0.0,49152.0,590909440.0,76816384.0,336965632.0,5221384192.0,0.0,9.0,0.0,0.0,2.0,0.0,0.020,0.0,
01-10 14:17:52,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,591069184.0,76816384.0,336965632.0,5221224448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:53,0.501,0.251,98.246,1.003,0.0,0.0,246435840.0,775921664.0,0.0,0.0,592535552.0,76816384.0,336965632.0,5219758080.0,0.0,0.0,0.0,0.0,2.0,0.0,0.020,0.0,
01-10 14:17:54,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,591765504.0,76816384.0,336969728.0,5220524032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:55,0.251,0.503,99.246,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,591511552.0,76816384.0,336969728.0,5220777984.0,0.0,0.0,0.0,0.0,2.0,0.0,0.020,0.0,
01-10 14:17:56,0.0,0.501,99.499,0.0,0.0,0.0,246435840.0,775921664.0,0.0,20480.0,590606336.0,76824576.0,336969728.0,5221675008.0,0.0,2.0,0.0,0.0,1.0,0.0,0.020,0.0,
01-10 14:17:57,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590602240.0,76824576.0,336973824.0,5221675008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:58,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590602240.0,76824576.0,336973824.0,5221675008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:17:59,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590602240.0,76824576.0,336973824.0,5221675008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:18:00,0.0,0.501,99.499,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590381056.0,76824576.0,336973824.0,5221896192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020,0.0,
01-10 14:18:01,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590381056.0,76824576.0,336973824.0,5221896192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:18:02,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,16384.0,590372864.0,76832768.0,336973824.0,5221896192.0,0.0,2.0,2.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:18:03,0.0,0.252,99.748,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590118912.0,76832768.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020,0.0,
01-10 14:18:04,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590118912.0,76832768.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,0.0,
01-10 14:18:05,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590118912.0,76832768.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:06,0.252,0.0,99.748,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590118912.0,76832768.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:07,0.0,0.0,99.749,0.251,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590118912.0,76832768.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:08,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:09,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:10,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:11,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:12,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:13,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:14,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590110720.0,76840960.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:15,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590102528.0,76849152.0,336973824.0,5222150144.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:16,0.0,0.250,99.750,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590102528.0,76849152.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:17,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590102528.0,76849152.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:18,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590233600.0,76849152.0,336977920.0,5222014976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010,0.0,
01-10 14:18:19,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590102528.0,76849152.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:20,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590102528.0,76849152.0,336973824.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:21,0.0,0.250,99.750,0.0,0.0,0.0,246435840.0,775921664.0,0.0,16384.0,590102528.0,76857344.0,336965632.0,5222150144.0,0.0,3.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:22,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,4096.0,590094336.0,76857344.0,336973824.0,5222150144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:23,0.0,0.250,99.500,0.250,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590090240.0,76857344.0,336977920.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:24,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590090240.0,76857344.0,336977920.0,5222150144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:25,0.503,0.0,99.497,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590217216.0,76857344.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,2.0,0.0,0.010,0.0,
01-10 14:18:26,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590217216.0,76857344.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:27,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,45056.0,590209024.0,76865536.0,336977920.0,5222023168.0,0.0,7.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:28,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590209024.0,76865536.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:29,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590209024.0,76865536.0,336977920.0,5222023168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010,0.0,
01-10 14:18:30,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590209024.0,76865536.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:31,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590209024.0,76865536.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:32,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590209024.0,76865536.0,336977920.0,5222023168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:33,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,28672.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:34,0.0,0.0,99.749,0.251,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010,0.0,
01-10 14:18:35,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:36,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:37,0.0,0.251,99.749,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:38,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:39,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590200832.0,76873728.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:40,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,12288.0,590192640.0,76881920.0,336977920.0,5222023168.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010,0.0,
01-10 14:18:41,0.0,0.0,100.0,0.0,0.0,0.0,246435840.0,775921664.0,0.0,0.0,590192640.0,76881920.0,336977920.0,5222023168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.0,
