"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.144",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-resnet.csv 1",,,,"Date:","01 Oct 2019 14:16:45 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 14:16:55,4.545,68.182,0.0,0.0,0.0,27.273,4730880.0,1017626624.0,0.0,0.0,3041431552.0,313028608.0,2737684480.0,133926912.0,0.0,0.0,10.0,0.0,0.0,3.460,3.380,3.470,
01-10 14:16:56,5.263,78.947,0.0,0.0,0.0,15.789,4730880.0,1017626624.0,0.0,0.0,3042664448.0,313028608.0,2737684480.0,132694016.0,0.0,0.0,8.0,0.0,2.0,3.460,3.380,3.470,
01-10 14:16:57,5.556,66.667,11.111,0.0,0.0,16.667,4730880.0,1017626624.0,0.0,0.0,3046682624.0,313028608.0,2737684480.0,128675840.0,0.0,0.0,9.0,0.0,2.0,3.460,3.380,3.470,
01-10 14:16:58,6.667,73.333,0.0,0.0,0.0,20.0,4730880.0,1017626624.0,0.0,20480.0,3048566784.0,313028608.0,2737684480.0,126791680.0,0.0,2.0,10.0,0.0,0.0,3.460,3.380,3.470,
01-10 14:16:59,5.714,80.0,0.0,0.0,0.0,14.286,4730880.0,1017626624.0,0.0,0.0,3050160128.0,313028608.0,2737684480.0,125198336.0,0.0,0.0,6.0,0.0,0.0,3.460,3.380,3.470,
01-10 14:17:00,2.041,73.469,0.0,0.0,0.0,24.490,4730880.0,1017626624.0,0.0,0.0,3054219264.0,313028608.0,2737688576.0,121135104.0,0.0,0.0,7.0,0.0,0.0,3.460,3.380,3.470,
01-10 14:17:01,10.345,68.966,0.0,0.0,0.0,20.690,4730880.0,1017626624.0,0.0,0.0,3061600256.0,313028608.0,2735718400.0,115724288.0,0.0,0.0,15.0,0.0,0.0,3.830,3.460,3.500,
01-10 14:17:02,11.765,64.706,0.0,0.0,0.0,23.529,4730880.0,1017626624.0,20480.0,0.0,3062226944.0,313028608.0,2734034944.0,116781056.0,4.0,0.0,9.0,0.0,2.0,3.830,3.460,3.500,
01-10 14:17:03,0.0,76.0,0.0,0.0,0.0,24.0,4730880.0,1017626624.0,20480.0,0.0,3062472704.0,313028608.0,2731626496.0,118943744.0,5.0,0.0,14.0,1.0,1.0,3.830,3.460,3.500,
01-10 14:17:04,8.824,61.765,0.0,0.0,0.0,29.412,4730880.0,1017626624.0,28672.0,45056.0,3062935552.0,313028608.0,2726596608.0,123510784.0,3.0,2.0,13.0,1.0,2.0,3.830,3.460,3.500,
01-10 14:17:05,14.286,60.0,0.0,0.0,0.0,25.714,4730880.0,1017626624.0,0.0,0.0,3063054336.0,313028608.0,2721366016.0,128622592.0,0.0,0.0,7.0,0.0,1.0,3.830,3.460,3.500,
01-10 14:17:06,6.250,56.250,16.667,0.0,0.0,20.833,4730880.0,1017626624.0,0.0,0.0,3062833152.0,313028608.0,2716536832.0,133672960.0,0.0,0.0,8.0,0.0,0.0,4.160,3.530,3.520,
01-10 14:17:07,3.571,71.429,0.0,0.0,0.0,25.0,4730880.0,1017626624.0,0.0,0.0,3062325248.0,313028608.0,2715033600.0,135684096.0,0.0,0.0,6.0,0.0,0.0,4.160,3.530,3.520,
01-10 14:17:08,0.0,64.706,14.706,0.0,0.0,20.588,4730880.0,1017626624.0,0.0,0.0,3062980608.0,313028608.0,2715033600.0,135028736.0,0.0,0.0,6.0,0.0,0.0,4.160,3.530,3.520,
01-10 14:17:09,4.0,72.0,0.0,0.0,0.0,24.0,4730880.0,1017626624.0,0.0,36864.0,3065626624.0,313028608.0,2715033600.0,132382720.0,0.0,2.0,8.0,0.0,0.0,4.160,3.530,3.520,
01-10 14:17:10,3.333,70.0,0.0,0.0,0.0,26.667,4730880.0,1017626624.0,0.0,0.0,3067457536.0,313028608.0,2715033600.0,130551808.0,0.0,0.0,11.0,0.0,0.0,4.160,3.530,3.520,
01-10 14:17:11,3.704,77.778,0.0,0.0,0.0,18.519,4730880.0,1017626624.0,0.0,0.0,3068555264.0,313028608.0,2715033600.0,129454080.0,0.0,0.0,10.0,0.0,1.0,4.310,3.570,3.530,
01-10 14:17:12,2.857,68.571,0.0,0.0,0.0,28.571,4730880.0,1017626624.0,0.0,0.0,3071246336.0,313028608.0,2715033600.0,126763008.0,0.0,0.0,6.0,0.0,1.0,4.310,3.570,3.530,
01-10 14:17:13,5.0,75.0,0.0,0.0,0.0,20.0,4730880.0,1017626624.0,0.0,0.0,3074871296.0,313028608.0,2715033600.0,123138048.0,0.0,0.0,8.0,0.0,0.0,4.310,3.570,3.530,
01-10 14:17:14,6.0,56.0,20.0,0.0,0.0,18.0,4730880.0,1017626624.0,0.0,20480.0,3074506752.0,313028608.0,2715033600.0,123502592.0,0.0,2.0,7.0,0.0,0.0,4.310,3.570,3.530,
01-10 14:17:15,9.756,68.293,0.0,0.0,0.0,21.951,4730880.0,1017626624.0,0.0,8192.0,3078586368.0,313028608.0,2715033600.0,119422976.0,0.0,1.0,6.0,0.0,0.0,4.310,3.570,3.530,
01-10 14:17:16,5.263,73.684,0.0,0.0,0.0,21.053,4730880.0,1017626624.0,0.0,0.0,3083587584.0,313028608.0,2715033600.0,114421760.0,0.0,0.0,7.0,0.0,0.0,4.120,3.550,3.530,
01-10 14:17:17,4.167,70.833,0.0,0.0,0.0,25.0,4730880.0,1017626624.0,0.0,0.0,3084722176.0,313028608.0,2713174016.0,115146752.0,0.0,0.0,9.0,0.0,1.0,4.120,3.550,3.530,
01-10 14:17:18,0.0,79.487,0.0,0.0,0.0,20.513,4730880.0,1017626624.0,0.0,0.0,3087212544.0,313028608.0,2710749184.0,115081216.0,0.0,0.0,9.0,0.0,0.0,4.120,3.550,3.530,
01-10 14:17:19,4.444,68.889,0.0,0.0,0.0,26.667,4730880.0,1017626624.0,0.0,0.0,3088334848.0,313028608.0,2706669568.0,118038528.0,0.0,0.0,9.0,0.0,1.0,4.120,3.550,3.530,
01-10 14:17:20,5.714,68.571,0.0,0.0,0.0,25.714,4730880.0,1017626624.0,0.0,45056.0,3089010688.0,313028608.0,2704097280.0,119934976.0,0.0,4.0,9.0,0.0,1.0,4.270,3.590,3.540,
01-10 14:17:21,0.0,73.684,0.0,0.0,0.0,26.316,4730880.0,1017626624.0,0.0,4096.0,3089309696.0,313028608.0,2701766656.0,121966592.0,0.0,1.0,11.0,0.0,0.0,4.270,3.590,3.540,
01-10 14:17:22,5.882,64.706,0.0,0.0,0.0,29.412,4730880.0,1017626624.0,0.0,0.0,3089575936.0,313028608.0,2700513280.0,122953728.0,0.0,0.0,8.0,0.0,0.0,4.270,3.590,3.540,
01-10 14:17:23,3.846,76.923,0.0,0.0,0.0,19.231,4730880.0,1017626624.0,0.0,0.0,3090620416.0,313028608.0,2698190848.0,124231680.0,0.0,0.0,11.0,0.0,0.0,4.270,3.590,3.540,
01-10 14:17:24,0.0,25.373,67.164,0.0,0.0,7.463,4730880.0,1017626624.0,0.0,0.0,3090694144.0,313028608.0,2694578176.0,127770624.0,0.0,0.0,11.0,0.0,0.0,4.270,3.590,3.540,
01-10 14:17:25,4.301,27.957,55.914,0.0,0.0,11.828,4730880.0,1017626624.0,0.0,0.0,3092369408.0,313028608.0,2692759552.0,127913984.0,0.0,0.0,14.0,0.0,1.0,4.270,3.590,3.540,
01-10 14:17:26,2.857,77.143,0.0,0.0,0.0,20.0,4730880.0,1017626624.0,0.0,98304.0,3094220800.0,313028608.0,2692726784.0,126095360.0,0.0,14.0,11.0,0.0,0.0,4.570,3.660,3.560,
01-10 14:17:27,4.348,78.261,0.0,0.0,0.0,17.391,4730880.0,1017626624.0,0.0,0.0,3096166400.0,313028608.0,2692726784.0,124149760.0,0.0,0.0,12.0,0.0,1.0,4.570,3.660,3.560,
01-10 14:17:28,0.0,85.714,0.0,0.0,0.0,14.286,4730880.0,1017626624.0,0.0,0.0,3098042368.0,313028608.0,2692726784.0,122273792.0,0.0,0.0,10.0,0.0,0.0,4.570,3.660,3.560,
01-10 14:17:29,0.0,78.571,0.0,0.0,0.0,21.429,4730880.0,1017626624.0,0.0,0.0,3100725248.0,313028608.0,2692726784.0,119590912.0,0.0,0.0,11.0,0.0,0.0,4.570,3.660,3.560,
01-10 14:17:30,5.714,71.429,0.0,0.0,0.0,22.857,4730880.0,1017626624.0,0.0,0.0,3102900224.0,313028608.0,2692726784.0,117415936.0,0.0,0.0,12.0,0.0,0.0,4.570,3.660,3.560,
01-10 14:17:31,10.169,86.441,0.0,0.0,0.0,3.390,4730880.0,1017626624.0,0.0,16384.0,3103870976.0,313028608.0,2692730880.0,116441088.0,0.0,2.0,8.0,0.0,0.0,5.090,3.780,3.600,
01-10 14:17:32,13.433,82.090,2.985,0.0,0.0,1.493,4730880.0,1017626624.0,0.0,0.0,3107745792.0,313028608.0,2691227648.0,114069504.0,0.0,0.0,4.0,0.0,0.0,5.090,3.780,3.600,
01-10 14:17:33,2.0,94.0,0.0,0.0,0.0,4.0,4730880.0,1017626624.0,0.0,0.0,3108773888.0,313028608.0,2683092992.0,121176064.0,0.0,0.0,11.0,1.0,1.0,5.090,3.780,3.600,
01-10 14:17:34,0.0,83.333,0.0,0.0,0.0,16.667,4730880.0,1017626624.0,0.0,0.0,3108569088.0,313028608.0,2682036224.0,122437632.0,0.0,0.0,6.0,0.0,0.0,5.090,3.780,3.600,
01-10 14:17:35,4.167,79.167,0.0,0.0,0.0,16.667,4730880.0,1017626624.0,0.0,0.0,3111112704.0,313028608.0,2679590912.0,122339328.0,0.0,0.0,6.0,0.0,0.0,5.090,3.780,3.600,
01-10 14:17:36,7.246,81.159,0.0,0.0,0.0,11.594,4730880.0,1017626624.0,0.0,0.0,3111329792.0,313028608.0,2671677440.0,130035712.0,0.0,0.0,8.0,0.0,1.0,5.080,3.800,3.610,
01-10 14:17:37,8.333,83.333,0.0,0.0,0.0,8.333,4730880.0,1017626624.0,0.0,0.0,3111460864.0,313028608.0,2670768128.0,130813952.0,0.0,0.0,11.0,0.0,0.0,5.080,3.800,3.610,
01-10 14:17:38,15.0,68.333,0.0,0.0,0.0,16.667,4730880.0,1017626624.0,0.0,20480.0,3111288832.0,313028608.0,2670768128.0,130985984.0,0.0,2.0,11.0,1.0,1.0,5.080,3.800,3.610,
01-10 14:17:39,14.706,61.765,0.0,0.0,0.0,23.529,4730880.0,1017626624.0,0.0,0.0,3113455616.0,313028608.0,2670768128.0,128819200.0,0.0,0.0,12.0,0.0,0.0,5.080,3.800,3.610,
01-10 14:17:40,19.481,72.727,0.0,0.0,0.0,7.792,4730880.0,1017626624.0,0.0,0.0,3116068864.0,313028608.0,2670768128.0,126205952.0,0.0,0.0,6.0,0.0,0.0,5.080,3.800,3.610,
01-10 14:17:41,17.172,69.697,2.020,0.0,0.0,11.111,4730880.0,1017626624.0,0.0,0.0,3119210496.0,313028608.0,2670768128.0,123064320.0,0.0,0.0,5.0,0.0,0.0,5.070,3.820,3.620,
01-10 14:17:42,4.0,28.0,53.333,0.0,0.0,14.667,4730880.0,1017626624.0,0.0,0.0,3121827840.0,313028608.0,2670768128.0,120446976.0,0.0,0.0,9.0,0.0,0.0,5.070,3.820,3.620,
01-10 14:17:43,4.348,41.304,39.130,0.0,0.0,15.217,4730880.0,1017626624.0,0.0,0.0,3125174272.0,313028608.0,2670768128.0,117100544.0,0.0,0.0,5.0,0.0,1.0,5.070,3.820,3.620,
01-10 14:17:44,4.0,52.0,30.0,0.0,0.0,14.0,4730880.0,1017626624.0,0.0,20480.0,3129602048.0,313028608.0,2670063616.0,113377280.0,0.0,2.0,7.0,0.0,1.0,5.070,3.820,3.620,
01-10 14:17:45,3.030,69.697,0.0,0.0,0.0,27.273,4730880.0,1017626624.0,0.0,0.0,3130703872.0,313028608.0,2666029056.0,116310016.0,0.0,0.0,11.0,0.0,0.0,4.910,3.810,3.620,
01-10 14:17:46,10.0,60.0,0.0,0.0,0.0,30.0,4730880.0,1017626624.0,0.0,0.0,3130769408.0,313028608.0,2665725952.0,116547584.0,0.0,0.0,6.0,0.0,2.0,4.910,3.810,3.620,
01-10 14:17:47,3.030,72.727,0.0,0.0,0.0,24.242,4730880.0,1017626624.0,0.0,0.0,3132506112.0,313028608.0,2663481344.0,117055488.0,0.0,0.0,10.0,0.0,0.0,4.910,3.810,3.620,
01-10 14:17:48,0.0,78.571,0.0,0.0,0.0,21.429,4730880.0,1017626624.0,0.0,0.0,3133124608.0,313028608.0,2660204544.0,119713792.0,0.0,0.0,7.0,1.0,0.0,4.910,3.810,3.620,
01-10 14:17:49,0.0,81.818,0.0,0.0,0.0,18.182,4730880.0,1017626624.0,0.0,0.0,3132899328.0,313028608.0,2659168256.0,120975360.0,0.0,0.0,6.0,0.0,0.0,4.910,3.810,3.620,
01-10 14:17:50,0.0,72.414,0.0,0.0,0.0,27.586,4730880.0,1017626624.0,0.0,12288.0,3133566976.0,313028608.0,2655047680.0,124428288.0,0.0,2.0,6.0,0.0,0.0,4.910,3.810,3.620,
01-10 14:17:52,3.077,63.077,9.231,0.0,0.0,24.615,4730880.0,1017626624.0,0.0,16384.0,3135385600.0,313028608.0,2649137152.0,128520192.0,0.0,2.0,14.0,0.0,0.0,4.830,3.810,3.620,
01-10 14:17:52,0.0,100.0,0.0,0.0,0.0,0.0,4730880.0,1017626624.0,0.0,0.0,3135385600.0,313028608.0,2649137152.0,128520192.0,0.0,0.0,5.0,0.0,0.0,4.830,3.810,3.620,
01-10 14:17:53,1.942,25.243,63.107,0.971,0.0,8.738,4730880.0,1017626624.0,0.0,0.0,3139284992.0,313028608.0,2649137152.0,124620800.0,0.0,0.0,6.0,0.0,1.0,4.830,3.810,3.620,
01-10 14:17:54,2.105,38.947,43.158,0.0,0.0,15.789,4730880.0,1017626624.0,0.0,0.0,3142725632.0,313028608.0,2649137152.0,121180160.0,0.0,0.0,7.0,0.0,1.0,4.830,3.810,3.620,
01-10 14:17:55,3.030,37.879,43.939,0.0,0.0,15.152,4730880.0,1017626624.0,0.0,0.0,3149516800.0,313028608.0,2648236032.0,115290112.0,0.0,0.0,9.0,0.0,1.0,4.690,3.800,3.620,
01-10 14:17:56,10.0,60.0,0.0,0.0,0.0,30.0,4730880.0,1017626624.0,0.0,40960.0,3149672448.0,313028608.0,2646224896.0,117145600.0,0.0,2.0,12.0,0.0,0.0,4.690,3.800,3.620,
01-10 14:17:57,5.0,60.0,0.0,0.0,0.0,35.0,4730880.0,1017626624.0,0.0,40960.0,3149508608.0,313028608.0,2644205568.0,119328768.0,0.0,10.0,8.0,0.0,0.0,4.690,3.800,3.620,
01-10 14:17:58,0.0,66.667,13.333,0.0,0.0,20.0,4730880.0,1017626624.0,0.0,0.0,3149758464.0,313028608.0,2642731008.0,120553472.0,0.0,0.0,6.0,0.0,0.0,4.690,3.800,3.620,
01-10 14:17:59,3.226,70.968,0.0,0.0,0.0,25.806,4730880.0,1017626624.0,0.0,0.0,3149750272.0,313028608.0,2638643200.0,124649472.0,0.0,0.0,7.0,0.0,0.0,4.690,3.800,3.620,
01-10 14:18:00,2.941,76.471,0.0,0.0,0.0,20.588,4730880.0,1017626624.0,0.0,0.0,3151200256.0,313028608.0,2635538432.0,126304256.0,0.0,0.0,7.0,1.0,0.0,4.690,3.800,3.620,
01-10 14:18:01,4.762,76.190,0.0,0.0,0.0,19.048,4730880.0,1017626624.0,0.0,0.0,3150966784.0,313028608.0,2631471104.0,130605056.0,0.0,0.0,11.0,0.0,1.0,5.030,3.890,3.640,
01-10 14:18:02,0.0,69.565,0.0,0.0,0.0,30.435,4730880.0,1017626624.0,0.0,24576.0,3151900672.0,313028608.0,2627870720.0,133271552.0,0.0,3.0,10.0,0.0,0.0,5.030,3.890,3.640,
01-10 14:18:03,4.255,57.447,19.149,0.0,0.0,19.149,4730880.0,1017626624.0,0.0,0.0,3153940480.0,313028608.0,2627842048.0,131260416.0,0.0,0.0,6.0,0.0,1.0,5.030,3.890,3.640,
01-10 14:18:04,4.762,39.683,41.270,0.0,0.0,14.286,4730880.0,1017626624.0,0.0,0.0,3155300352.0,313028608.0,2627842048.0,129900544.0,0.0,0.0,7.0,0.0,0.0,5.030,3.890,3.640,
01-10 14:18:05,0.0,46.774,40.323,0.0,0.0,12.903,4730880.0,1017626624.0,0.0,0.0,3160039424.0,313028608.0,2627842048.0,125161472.0,0.0,0.0,5.0,0.0,0.0,5.030,3.890,3.640,
01-10 14:18:06,4.301,22.581,61.290,0.0,0.0,11.828,4730880.0,1017626624.0,0.0,0.0,3161706496.0,313028608.0,2627842048.0,123494400.0,0.0,0.0,4.0,0.0,0.0,5.030,3.900,3.650,
01-10 14:18:07,1.613,24.194,51.613,11.290,0.0,11.290,4730880.0,1017626624.0,0.0,12288.0,3163475968.0,313028608.0,2627842048.0,121724928.0,0.0,1.0,3.0,1.0,0.0,5.030,3.900,3.650,
01-10 14:18:08,2.632,21.053,68.421,0.0,0.0,7.895,4730880.0,1017626624.0,0.0,4096.0,3164200960.0,313028608.0,2627842048.0,120999936.0,0.0,1.0,3.0,0.0,0.0,5.030,3.900,3.650,
01-10 14:18:09,5.333,26.667,56.0,0.0,0.0,12.0,4730880.0,1017626624.0,0.0,0.0,3167391744.0,313028608.0,2627846144.0,117805056.0,0.0,0.0,8.0,1.0,1.0,5.030,3.900,3.650,
01-10 14:18:10,2.326,69.767,9.302,0.0,0.0,18.605,4730880.0,1017626624.0,0.0,0.0,3172716544.0,313028608.0,2624851968.0,115474432.0,0.0,0.0,4.0,0.0,1.0,5.030,3.900,3.650,
01-10 14:18:11,2.941,73.529,2.941,0.0,0.0,20.588,4730880.0,1017626624.0,0.0,0.0,3173736448.0,313028608.0,2622840832.0,116465664.0,0.0,0.0,10.0,0.0,0.0,4.790,3.870,3.640,
01-10 14:18:12,0.0,75.0,0.0,0.0,0.0,25.0,4730880.0,1017626624.0,0.0,0.0,3174068224.0,313028608.0,2620112896.0,118861824.0,0.0,0.0,6.0,0.0,0.0,4.790,3.870,3.640,
01-10 14:18:13,5.882,73.529,0.0,0.0,0.0,20.588,4730880.0,1017626624.0,0.0,20480.0,3176562688.0,313028608.0,2613108736.0,123371520.0,0.0,2.0,9.0,0.0,1.0,4.790,3.870,3.640,
01-10 14:18:14,0.0,51.724,27.586,0.0,0.0,20.690,4730880.0,1017626624.0,0.0,0.0,3177238528.0,313028608.0,2609868800.0,125935616.0,0.0,0.0,8.0,0.0,0.0,4.790,3.870,3.640,
01-10 14:18:15,3.030,66.667,0.0,0.0,0.0,30.303,4730880.0,1017626624.0,0.0,0.0,3178774528.0,313028608.0,2607185920.0,127082496.0,0.0,0.0,6.0,0.0,0.0,4.790,3.870,3.640,
01-10 14:18:16,9.524,57.143,0.0,0.0,0.0,33.333,4730880.0,1017626624.0,0.0,0.0,3178848256.0,313028608.0,2606874624.0,127320064.0,0.0,0.0,6.0,0.0,0.0,4.720,3.870,3.640,
01-10 14:18:17,4.839,33.871,45.161,0.0,0.0,16.129,4730880.0,1017626624.0,0.0,0.0,3178823680.0,313028608.0,2606870528.0,127348736.0,0.0,0.0,5.0,1.0,0.0,4.720,3.870,3.640,
01-10 14:18:18,2.564,76.923,0.0,0.0,0.0,20.513,4730880.0,1017626624.0,0.0,0.0,3181404160.0,313028608.0,2606870528.0,124768256.0,0.0,0.0,6.0,0.0,1.0,4.720,3.870,3.640,
01-10 14:18:19,0.0,79.167,0.0,0.0,0.0,20.833,4730880.0,1017626624.0,0.0,0.0,3183022080.0,313028608.0,2606870528.0,123150336.0,0.0,0.0,6.0,1.0,0.0,4.720,3.870,3.640,
01-10 14:18:20,7.500,60.0,10.0,0.0,0.0,22.500,4730880.0,1017626624.0,0.0,20480.0,3187142656.0,313028608.0,2606874624.0,119025664.0,0.0,2.0,6.0,0.0,1.0,4.720,3.870,3.640,
01-10 14:18:21,1.205,34.940,53.012,0.0,0.0,10.843,4730880.0,1017626624.0,0.0,0.0,3189506048.0,313028608.0,2606874624.0,116662272.0,0.0,0.0,6.0,0.0,0.0,4.670,3.880,3.650,
01-10 14:18:22,4.545,72.727,0.0,0.0,0.0,22.727,4730880.0,1017626624.0,0.0,0.0,3190870016.0,313028608.0,2606874624.0,115298304.0,0.0,0.0,7.0,1.0,0.0,4.670,3.880,3.650,
01-10 14:18:23,3.077,44.615,35.385,0.0,0.0,16.923,4730880.0,1017626624.0,0.0,16384.0,3194064896.0,313028608.0,2604982272.0,113995776.0,0.0,3.0,5.0,0.0,0.0,4.670,3.880,3.650,
01-10 14:18:24,0.0,77.143,0.0,0.0,0.0,22.857,4730880.0,1017626624.0,0.0,0.0,3195682816.0,313028608.0,2596814848.0,120545280.0,0.0,0.0,4.0,0.0,0.0,4.670,3.880,3.650,
01-10 14:18:25,0.0,70.732,4.878,0.0,0.0,24.390,4730880.0,1017626624.0,0.0,24576.0,3197177856.0,313028608.0,2586222592.0,129642496.0,0.0,2.0,7.0,0.0,0.0,4.670,3.880,3.650,
01-10 14:18:26,2.941,51.471,29.412,0.0,0.0,16.176,4730880.0,1017626624.0,0.0,0.0,3199373312.0,313028608.0,2586222592.0,127447040.0,0.0,0.0,4.0,0.0,1.0,4.850,3.930,3.660,
01-10 14:18:27,0.0,72.222,0.0,0.0,0.0,27.778,4730880.0,1017626624.0,0.0,0.0,3200503808.0,313028608.0,2586222592.0,126316544.0,0.0,0.0,5.0,0.0,0.0,4.850,3.930,3.660,
01-10 14:18:28,5.714,32.857,50.0,0.0,0.0,11.429,4730880.0,1017626624.0,0.0,0.0,3202367488.0,313028608.0,2586222592.0,124452864.0,0.0,0.0,2.0,0.0,1.0,4.850,3.930,3.660,
01-10 14:18:29,0.952,27.619,61.905,0.0,0.0,9.524,4730880.0,1017626624.0,0.0,0.0,3205443584.0,313028608.0,2586222592.0,121376768.0,0.0,0.0,4.0,0.0,0.0,4.850,3.930,3.660,
01-10 14:18:30,2.941,27.941,41.176,0.0,0.0,27.941,4730880.0,1017626624.0,0.0,20480.0,3207118848.0,313028608.0,2586222592.0,119701504.0,0.0,2.0,5.0,0.0,0.0,4.850,3.930,3.660,
01-10 14:18:31,1.562,20.312,68.750,0.0,0.0,9.375,4730880.0,1017626624.0,0.0,0.0,3208224768.0,313028608.0,2586222592.0,118595584.0,0.0,0.0,6.0,0.0,0.0,4.870,3.950,3.670,
01-10 14:18:32,6.061,45.455,30.303,0.0,0.0,18.182,4730880.0,1017626624.0,0.0,0.0,3209457664.0,313028608.0,2586222592.0,117362688.0,0.0,0.0,9.0,1.0,1.0,4.870,3.950,3.670,
01-10 14:18:33,5.882,67.647,0.0,0.0,0.0,26.471,4730880.0,1017626624.0,0.0,8192.0,3211001856.0,313028608.0,2576195584.0,125845504.0,0.0,2.0,7.0,0.0,1.0,4.870,3.950,3.670,
01-10 14:18:34,0.0,67.742,0.0,0.0,0.0,32.258,4730880.0,1017626624.0,0.0,0.0,3212259328.0,313028608.0,2576195584.0,124588032.0,0.0,0.0,5.0,0.0,0.0,4.870,3.950,3.670,
01-10 14:18:35,3.704,66.667,0.0,0.0,0.0,29.630,4730880.0,1017626624.0,0.0,0.0,3214966784.0,313028608.0,2576191488.0,121884672.0,0.0,0.0,5.0,0.0,1.0,4.870,3.950,3.670,
01-10 14:18:36,4.615,33.846,36.923,15.385,0.0,9.231,4730880.0,1017626624.0,0.0,20480.0,3217387520.0,313028608.0,2576191488.0,119463936.0,0.0,2.0,6.0,0.0,0.0,4.800,3.950,3.670,
01-10 14:18:37,0.0,75.0,0.0,0.0,0.0,25.0,4730880.0,1017626624.0,0.0,0.0,3218808832.0,313028608.0,2576191488.0,118042624.0,0.0,0.0,6.0,0.0,0.0,4.800,3.950,3.670,
01-10 14:18:38,1.449,24.638,57.971,0.0,0.0,15.942,4730880.0,1017626624.0,0.0,8192.0,3220766720.0,313028608.0,2576191488.0,116084736.0,0.0,1.0,4.0,0.0,0.0,4.800,3.950,3.670,
01-10 14:18:39,4.110,21.918,63.014,0.0,0.0,10.959,4730880.0,1017626624.0,0.0,0.0,3222315008.0,313028608.0,2576191488.0,114536448.0,0.0,0.0,4.0,0.0,0.0,4.800,3.950,3.670,
01-10 14:18:40,5.556,61.111,8.333,0.0,0.0,25.0,4730880.0,1017626624.0,0.0,0.0,3223519232.0,313028608.0,2571517952.0,118005760.0,0.0,0.0,7.0,1.0,0.0,4.800,3.950,3.670,
01-10 14:18:41,0.0,70.588,0.0,0.0,0.0,29.412,4730880.0,1017626624.0,0.0,0.0,3223494656.0,313028608.0,2566082560.0,123465728.0,0.0,0.0,7.0,0.0,1.0,4.570,3.920,3.660,
