"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.141",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-alexnet.csv 1",,,,"Date:","01 Oct 2019 13:34:26 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:34:42,0.0,0.503,99.246,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,963825664.0,281554944.0,2629246976.0,2351448064.0,0.0,0.0,0.0,0.0,0.0,0.950,1.160,0.940,
01-10 13:34:43,0.252,0.504,98.741,0.0,0.0,0.504,3158016.0,1019199488.0,0.0,0.0,964435968.0,281554944.0,2629246976.0,2350837760.0,0.0,0.0,0.0,0.0,0.0,0.950,1.160,0.940,
01-10 13:34:44,0.0,0.756,99.244,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,16384.0,966852608.0,281554944.0,2629246976.0,2348421120.0,0.0,2.0,0.0,0.0,1.0,0.950,1.160,0.940,
01-10 13:34:45,0.0,0.500,98.750,0.0,0.0,0.750,3158016.0,1019199488.0,0.0,0.0,968867840.0,281554944.0,2629246976.0,2346405888.0,0.0,0.0,0.0,0.0,1.0,0.950,1.160,0.940,
01-10 13:34:46,0.505,0.253,98.485,0.0,0.0,0.758,3158016.0,1019199488.0,0.0,0.0,970489856.0,281554944.0,2629246976.0,2344783872.0,0.0,0.0,0.0,0.0,0.0,0.870,1.140,0.940,
01-10 13:34:47,0.0,0.250,99.500,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,0.0,969916416.0,281554944.0,2629251072.0,2345353216.0,0.0,0.0,0.0,0.0,0.0,0.870,1.140,0.940,
01-10 13:34:48,0.0,0.250,99.500,0.250,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,970559488.0,281554944.0,2629251072.0,2344710144.0,0.0,0.0,0.0,0.0,0.0,0.870,1.140,0.940,
01-10 13:34:49,0.0,0.503,99.497,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,969064448.0,281554944.0,2629251072.0,2346205184.0,0.0,0.0,0.0,0.0,0.0,0.870,1.140,0.940,
01-10 13:34:50,0.0,0.752,98.496,0.752,0.0,0.0,3158016.0,1019199488.0,0.0,20480.0,972206080.0,281554944.0,2629251072.0,2343063552.0,0.0,2.0,0.0,0.0,1.0,0.870,1.140,0.940,
01-10 13:34:51,0.0,0.750,99.250,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,973930496.0,281554944.0,2629251072.0,2341339136.0,0.0,0.0,0.0,0.0,1.0,0.800,1.120,0.930,
01-10 13:34:52,0.505,0.758,98.485,0.0,0.0,0.253,3158016.0,1019199488.0,0.0,8192.0,979337216.0,281554944.0,2629246976.0,2335936512.0,0.0,2.0,0.0,0.0,3.0,0.800,1.120,0.930,
01-10 13:34:53,0.0,0.501,99.499,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,982478848.0,281554944.0,2629251072.0,2332790784.0,0.0,0.0,0.0,0.0,0.0,0.800,1.120,0.930,
01-10 13:34:54,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,981798912.0,281554944.0,2629251072.0,2333470720.0,0.0,0.0,0.0,0.0,0.0,0.800,1.120,0.930,
01-10 13:34:55,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,981991424.0,281554944.0,2629251072.0,2333278208.0,0.0,0.0,0.0,0.0,0.0,0.800,1.120,0.930,
01-10 13:34:56,0.0,0.0,99.750,0.250,0.0,0.0,3158016.0,1019199488.0,0.0,32768.0,982118400.0,281554944.0,2629251072.0,2333151232.0,0.0,2.0,0.0,0.0,0.0,0.740,1.100,0.930,
01-10 13:34:57,0.251,0.0,99.499,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,12288.0,982433792.0,281554944.0,2629255168.0,2332831744.0,0.0,2.0,0.0,0.0,0.0,0.740,1.100,0.930,
01-10 13:34:58,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,982716416.0,281554944.0,2629255168.0,2332549120.0,0.0,0.0,0.0,0.0,0.0,0.740,1.100,0.930,
01-10 13:34:59,0.251,0.251,99.499,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,983822336.0,281554944.0,2629255168.0,2331443200.0,0.0,0.0,0.0,0.0,0.0,0.740,1.100,0.930,
01-10 13:35:00,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,984772608.0,281554944.0,2629259264.0,2330488832.0,0.0,0.0,0.0,0.0,0.0,0.740,1.100,0.930,
01-10 13:35:01,0.0,0.503,99.497,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,986525696.0,281554944.0,2629259264.0,2328735744.0,0.0,0.0,0.0,0.0,3.0,0.680,1.080,0.920,
01-10 13:35:02,0.250,0.0,99.750,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,53248.0,986611712.0,281554944.0,2629259264.0,2328649728.0,0.0,2.0,0.0,0.0,0.0,0.680,1.080,0.920,
01-10 13:35:03,0.250,0.250,99.500,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,986611712.0,281554944.0,2629259264.0,2328649728.0,0.0,0.0,0.0,0.0,0.0,0.680,1.080,0.920,
01-10 13:35:04,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,987058176.0,281554944.0,2629259264.0,2328203264.0,0.0,0.0,0.0,0.0,0.0,0.680,1.080,0.920,
01-10 13:35:05,0.0,0.250,99.500,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,0.0,987279360.0,281554944.0,2629259264.0,2327982080.0,0.0,0.0,0.0,0.0,0.0,0.680,1.080,0.920,
01-10 13:35:06,0.251,0.0,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,988172288.0,281554944.0,2629259264.0,2327089152.0,0.0,0.0,0.0,0.0,0.0,0.620,1.060,0.920,
01-10 13:35:07,0.0,0.501,99.499,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,1028096.0,988106752.0,281554944.0,2629259264.0,2327154688.0,0.0,115.0,0.0,0.0,1.0,0.620,1.060,0.920,
01-10 13:35:08,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,32768.0,988684288.0,281554944.0,2629259264.0,2326577152.0,0.0,2.0,0.0,0.0,0.0,0.620,1.060,0.920,
01-10 13:35:09,0.251,0.503,98.995,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,988565504.0,281554944.0,2629259264.0,2326695936.0,0.0,0.0,0.0,0.0,1.0,0.620,1.060,0.920,
01-10 13:35:10,0.252,0.252,99.496,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,989437952.0,281554944.0,2629259264.0,2325823488.0,0.0,0.0,0.0,0.0,1.0,0.620,1.060,0.920,
01-10 13:35:11,0.0,0.250,99.750,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,989532160.0,281554944.0,2629259264.0,2325729280.0,0.0,0.0,0.0,0.0,0.0,0.570,1.040,0.910,
01-10 13:35:12,0.251,0.0,99.499,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,989687808.0,281554944.0,2629263360.0,2325569536.0,0.0,0.0,0.0,0.0,0.0,0.570,1.040,0.910,
01-10 13:35:13,0.0,0.250,99.500,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,0.0,990072832.0,281554944.0,2629263360.0,2325184512.0,0.0,0.0,0.0,0.0,0.0,0.570,1.040,0.910,
01-10 13:35:14,0.0,0.251,99.499,0.251,0.0,0.0,3158016.0,1019199488.0,0.0,20480.0,990289920.0,281554944.0,2629263360.0,2324967424.0,0.0,2.0,0.0,0.0,0.0,0.570,1.040,0.910,
01-10 13:35:15,0.0,0.503,99.497,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,992378880.0,281554944.0,2629263360.0,2322878464.0,0.0,0.0,0.0,0.0,0.0,0.570,1.040,0.910,
01-10 13:35:16,4.737,8.947,85.789,0.0,0.0,0.526,3158016.0,1019199488.0,0.0,0.0,996585472.0,281554944.0,2629263360.0,2318671872.0,0.0,0.0,0.0,0.0,0.0,0.530,1.030,0.910,
01-10 13:35:17,1.003,1.504,96.992,0.0,0.0,0.501,3158016.0,1019199488.0,0.0,0.0,996978688.0,281554944.0,2629263360.0,2318278656.0,0.0,0.0,1.0,0.0,0.0,0.530,1.030,0.910,
01-10 13:35:18,2.267,6.801,89.924,0.0,0.0,1.008,3158016.0,1019199488.0,0.0,0.0,997838848.0,281554944.0,2629263360.0,2317418496.0,0.0,0.0,0.0,0.0,0.0,0.530,1.030,0.910,
01-10 13:35:19,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,20480.0,997773312.0,281554944.0,2629263360.0,2317484032.0,0.0,2.0,0.0,0.0,0.0,0.530,1.030,0.910,
01-10 13:35:20,1.763,4.282,93.955,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,998723584.0,281554944.0,2629263360.0,2316533760.0,0.0,0.0,0.0,0.0,0.0,0.530,1.030,0.910,
01-10 13:35:21,0.0,0.250,99.250,0.0,0.0,0.500,3158016.0,1019199488.0,0.0,0.0,998100992.0,281554944.0,2629263360.0,2317156352.0,0.0,0.0,0.0,0.0,0.0,0.480,1.010,0.900,
01-10 13:35:22,0.251,0.0,99.497,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,998952960.0,281554944.0,2629263360.0,2316304384.0,0.0,0.0,0.0,0.0,0.0,0.480,1.010,0.900,
01-10 13:35:23,0.0,0.503,99.246,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,8192.0,998916096.0,281554944.0,2629263360.0,2316341248.0,0.0,1.0,0.0,0.0,1.0,0.480,1.010,0.900,
01-10 13:35:24,0.0,0.251,99.246,0.0,0.0,0.503,3158016.0,1019199488.0,0.0,0.0,998293504.0,281554944.0,2629263360.0,2316963840.0,0.0,0.0,0.0,0.0,0.0,0.480,1.010,0.900,
01-10 13:35:25,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,28672.0,998359040.0,281554944.0,2629263360.0,2316898304.0,0.0,2.0,0.0,0.0,0.0,0.480,1.010,0.900,
01-10 13:35:26,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,998293504.0,281554944.0,2629263360.0,2316963840.0,0.0,0.0,0.0,0.0,0.0,0.450,0.990,0.900,
01-10 13:35:27,0.0,0.253,98.990,0.0,0.0,0.758,3158016.0,1019199488.0,0.0,0.0,998674432.0,281554944.0,2629263360.0,2316582912.0,0.0,0.0,0.0,0.0,0.0,0.450,0.990,0.900,
01-10 13:35:28,0.251,0.251,98.492,0.0,0.0,1.005,3158016.0,1019199488.0,0.0,8192.0,998617088.0,281554944.0,2629263360.0,2316640256.0,0.0,2.0,0.0,0.0,1.0,0.450,0.990,0.900,
01-10 13:35:29,2.519,4.786,92.191,0.0,0.0,0.504,3158016.0,1019199488.0,0.0,0.0,1045708800.0,281554944.0,2629263360.0,2269548544.0,0.0,0.0,0.0,0.0,1.0,0.450,0.990,0.900,
01-10 13:35:30,0.0,0.0,98.489,0.0,0.0,1.511,3158016.0,1019199488.0,0.0,0.0,1044856832.0,281554944.0,2629263360.0,2270400512.0,0.0,0.0,0.0,0.0,0.0,0.450,0.990,0.900,
01-10 13:35:31,0.0,0.253,98.232,0.0,0.0,1.515,3158016.0,1019199488.0,0.0,28672.0,1044553728.0,281554944.0,2629263360.0,2270703616.0,0.0,2.0,0.0,0.0,0.0,0.410,0.980,0.890,
01-10 13:35:32,0.251,0.0,98.995,0.0,0.0,0.754,3158016.0,1019199488.0,0.0,0.0,1045012480.0,281554944.0,2629263360.0,2270244864.0,0.0,0.0,0.0,0.0,0.0,0.410,0.980,0.890,
01-10 13:35:33,0.0,0.0,99.248,0.251,0.0,0.501,3158016.0,1019199488.0,0.0,4096.0,1045798912.0,281554944.0,2629263360.0,2269458432.0,0.0,1.0,0.0,0.0,0.0,0.410,0.980,0.890,
01-10 13:35:34,0.251,0.0,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1045307392.0,281554944.0,2629263360.0,2269949952.0,0.0,0.0,0.0,0.0,0.0,0.410,0.980,0.890,
01-10 13:35:35,0.0,0.252,99.244,0.0,0.0,0.504,3158016.0,1019199488.0,0.0,0.0,1044979712.0,281554944.0,2629263360.0,2270277632.0,0.0,0.0,0.0,0.0,0.0,0.410,0.980,0.890,
01-10 13:35:36,0.0,0.252,98.741,0.0,0.0,1.008,3158016.0,1019199488.0,0.0,20480.0,1045438464.0,281554944.0,2629263360.0,2269818880.0,0.0,2.0,0.0,0.0,0.0,0.380,0.960,0.890,
01-10 13:35:37,0.0,0.0,98.995,0.0,0.0,1.005,3158016.0,1019199488.0,0.0,0.0,1045790720.0,281554944.0,2629271552.0,2269458432.0,0.0,0.0,0.0,0.0,0.0,0.380,0.960,0.890,
01-10 13:35:38,0.0,0.0,99.246,0.0,0.0,0.754,3158016.0,1019199488.0,0.0,40960.0,1045200896.0,281554944.0,2629271552.0,2270048256.0,0.0,10.0,0.0,0.0,1.0,0.380,0.960,0.890,
01-10 13:35:39,0.0,0.252,99.244,0.0,0.0,0.504,3158016.0,1019199488.0,0.0,0.0,1045200896.0,281554944.0,2629271552.0,2270048256.0,0.0,0.0,0.0,0.0,0.0,0.380,0.960,0.890,
01-10 13:35:40,0.0,0.0,99.497,0.0,0.0,0.503,3158016.0,1019199488.0,0.0,0.0,1044512768.0,281554944.0,2629271552.0,2270736384.0,0.0,0.0,0.0,0.0,0.0,0.380,0.960,0.890,
01-10 13:35:41,0.250,0.250,96.750,1.750,0.0,1.0,3158016.0,1019199488.0,0.0,0.0,1011118080.0,281554944.0,2629271552.0,2304131072.0,0.0,0.0,0.0,0.0,0.0,0.350,0.940,0.880,
01-10 13:35:42,0.0,0.0,99.246,0.0,0.0,0.754,3158016.0,1019199488.0,0.0,16384.0,1009709056.0,281554944.0,2629271552.0,2305540096.0,0.0,2.0,0.0,0.0,0.0,0.350,0.940,0.880,
01-10 13:35:43,0.0,0.0,99.497,0.0,0.0,0.503,3158016.0,1019199488.0,0.0,4096.0,1008726016.0,281554944.0,2629271552.0,2306523136.0,0.0,1.0,0.0,0.0,0.0,0.350,0.940,0.880,
01-10 13:35:44,0.0,1.754,97.995,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1025703936.0,281554944.0,2629271552.0,2289545216.0,0.0,0.0,0.0,0.0,0.0,0.350,0.940,0.880,
01-10 13:35:45,0.0,0.254,99.237,0.0,0.0,0.509,3158016.0,1019199488.0,0.0,0.0,1026359296.0,281554944.0,2629271552.0,2288889856.0,0.0,0.0,0.0,0.0,0.0,0.350,0.940,0.880,
01-10 13:35:46,0.0,0.253,99.242,0.0,0.0,0.505,3158016.0,1019199488.0,0.0,0.0,1025736704.0,281554944.0,2629271552.0,2289512448.0,0.0,0.0,0.0,0.0,0.0,0.320,0.930,0.880,
01-10 13:35:47,0.251,0.0,97.990,0.0,0.0,1.759,3158016.0,1019199488.0,0.0,0.0,1025703936.0,281554944.0,2629271552.0,2289545216.0,0.0,0.0,0.0,0.0,0.0,0.320,0.930,0.880,
01-10 13:35:48,0.0,0.0,98.995,0.0,0.0,1.005,3158016.0,1019199488.0,0.0,16384.0,1009868800.0,281554944.0,2629271552.0,2305380352.0,0.0,2.0,0.0,0.0,0.0,0.320,0.930,0.880,
01-10 13:35:49,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1007255552.0,281554944.0,2629271552.0,2307993600.0,0.0,0.0,0.0,0.0,0.0,0.320,0.930,0.880,
01-10 13:35:50,0.0,0.503,99.497,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1008418816.0,281554944.0,2629271552.0,2306830336.0,0.0,0.0,0.0,0.0,2.0,0.320,0.930,0.880,
01-10 13:35:51,0.250,0.0,99.250,0.500,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1008451584.0,281554944.0,2629271552.0,2306797568.0,0.0,0.0,0.0,0.0,0.0,0.290,0.910,0.870,
01-10 13:35:52,0.251,0.754,98.241,0.0,0.0,0.754,3158016.0,1019199488.0,0.0,0.0,1010147328.0,281554944.0,2629271552.0,2305101824.0,0.0,0.0,0.0,0.0,2.0,0.290,0.910,0.870,
01-10 13:35:53,0.250,0.250,99.250,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,0.0,1010524160.0,281554944.0,2629275648.0,2304720896.0,0.0,0.0,0.0,0.0,1.0,0.290,0.910,0.870,
01-10 13:35:54,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,20480.0,1010290688.0,281554944.0,2629271552.0,2304958464.0,0.0,2.0,0.0,0.0,0.0,0.290,0.910,0.870,
01-10 13:35:55,0.0,0.251,99.497,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1009356800.0,281554944.0,2629271552.0,2305892352.0,0.0,0.0,0.0,0.0,0.0,0.290,0.910,0.870,
01-10 13:35:56,0.0,0.250,99.250,0.0,0.0,0.500,3158016.0,1019199488.0,0.0,0.0,1010036736.0,281554944.0,2629271552.0,2305212416.0,0.0,0.0,0.0,0.0,0.0,0.270,0.900,0.870,
01-10 13:35:57,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1009545216.0,281554944.0,2629271552.0,2305703936.0,0.0,0.0,0.0,0.0,0.0,0.270,0.900,0.870,
01-10 13:35:58,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1009348608.0,281554944.0,2629271552.0,2305900544.0,0.0,0.0,0.0,0.0,0.0,0.270,0.900,0.870,
01-10 13:35:59,0.503,0.503,98.492,0.0,0.0,0.503,3158016.0,1019199488.0,0.0,16384.0,1010950144.0,281554944.0,2629275648.0,2304294912.0,0.0,3.0,0.0,0.0,2.0,0.270,0.900,0.870,
01-10 13:36:00,1.511,4.534,92.947,0.0,0.0,1.008,3158016.0,1019199488.0,0.0,40960.0,1017131008.0,281554944.0,2629275648.0,2298114048.0,0.0,2.0,0.0,0.0,0.0,0.270,0.900,0.870,
01-10 13:36:01,0.756,4.534,91.940,2.519,0.0,0.252,3158016.0,1019199488.0,0.0,0.0,1020043264.0,281554944.0,2629283840.0,2295193600.0,0.0,0.0,0.0,0.0,0.0,0.250,0.880,0.860,
01-10 13:36:02,0.0,1.523,97.462,0.0,0.0,1.015,3158016.0,1019199488.0,0.0,0.0,1036668928.0,281554944.0,2629283840.0,2278567936.0,0.0,0.0,0.0,0.0,0.0,0.250,0.880,0.860,
01-10 13:36:03,0.251,1.256,95.980,0.251,0.0,2.261,3158016.0,1019199488.0,0.0,0.0,1047351296.0,281554944.0,2629283840.0,2267885568.0,0.0,0.0,0.0,0.0,0.0,0.250,0.880,0.860,
01-10 13:36:04,3.308,11.450,83.715,0.0,0.0,1.527,3158016.0,1019199488.0,0.0,0.0,1018212352.0,281554944.0,2629283840.0,2297024512.0,0.0,0.0,1.0,0.0,0.0,0.250,0.880,0.860,
01-10 13:36:05,2.532,11.139,85.570,0.253,0.0,0.506,3158016.0,1019199488.0,0.0,0.0,1016070144.0,281554944.0,2629283840.0,2299166720.0,0.0,0.0,0.0,0.0,0.0,0.250,0.880,0.860,
01-10 13:36:06,0.251,0.251,98.747,0.0,0.0,0.752,3158016.0,1019199488.0,0.0,20480.0,1018863616.0,281554944.0,2629283840.0,2296373248.0,0.0,2.0,0.0,0.0,2.0,0.230,0.870,0.860,
01-10 13:36:07,0.0,0.251,99.497,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1017552896.0,281554944.0,2629283840.0,2297683968.0,0.0,0.0,0.0,0.0,0.0,0.230,0.870,0.860,
01-10 13:36:08,0.252,0.0,98.237,0.0,0.0,1.511,3158016.0,1019199488.0,0.0,0.0,1018044416.0,281554944.0,2629283840.0,2297192448.0,0.0,0.0,0.0,0.0,0.0,0.230,0.870,0.860,
01-10 13:36:09,0.0,0.503,98.492,0.0,0.0,1.005,3158016.0,1019199488.0,0.0,0.0,985276416.0,281554944.0,2629287936.0,2329956352.0,0.0,0.0,0.0,0.0,1.0,0.230,0.870,0.860,
01-10 13:36:10,0.0,2.036,95.165,0.0,0.0,2.799,3158016.0,1019199488.0,0.0,0.0,960479232.0,281554944.0,2629283840.0,2354757632.0,0.0,0.0,0.0,0.0,0.0,0.230,0.870,0.860,
01-10 13:36:11,0.0,0.250,99.500,0.250,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,960479232.0,281554944.0,2629283840.0,2354757632.0,0.0,0.0,0.0,0.0,0.0,0.210,0.850,0.850,
01-10 13:36:12,2.757,8.271,88.972,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,20480.0,960512000.0,281554944.0,2629283840.0,2354724864.0,0.0,2.0,0.0,0.0,0.0,0.210,0.850,0.850,
01-10 13:36:13,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,960708608.0,281554944.0,2629283840.0,2354528256.0,0.0,0.0,0.0,0.0,0.0,0.210,0.850,0.850,
01-10 13:36:14,1.005,2.261,95.980,0.0,0.0,0.754,3158016.0,1019199488.0,0.0,24576.0,964575232.0,281554944.0,2629283840.0,2350661632.0,0.0,6.0,1.0,0.0,0.0,0.210,0.850,0.850,
01-10 13:36:15,0.758,2.020,97.222,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,963887104.0,281554944.0,2629283840.0,2351349760.0,0.0,0.0,0.0,0.0,0.0,0.210,0.850,0.850,
01-10 13:36:16,0.0,0.0,99.242,0.0,0.0,0.758,3158016.0,1019199488.0,0.0,0.0,960643072.0,281554944.0,2629283840.0,2354593792.0,0.0,0.0,0.0,0.0,0.0,0.190,0.840,0.850,
01-10 13:36:17,0.0,0.500,99.500,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,960708608.0,281554944.0,2629283840.0,2354528256.0,0.0,0.0,0.0,0.0,0.0,0.190,0.840,0.850,
01-10 13:36:18,0.256,0.0,99.744,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,16384.0,960806912.0,281554944.0,2629283840.0,2354429952.0,0.0,2.0,0.0,0.0,0.0,0.190,0.840,0.850,
01-10 13:36:19,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,8192.0,960839680.0,281554944.0,2629283840.0,2354397184.0,0.0,1.0,0.0,0.0,0.0,0.190,0.840,0.850,
01-10 13:36:20,0.251,0.0,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,960741376.0,281554944.0,2629283840.0,2354495488.0,0.0,0.0,0.0,0.0,0.0,0.190,0.840,0.850,
01-10 13:36:21,0.0,0.250,99.500,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,0.0,960643072.0,281554944.0,2629283840.0,2354593792.0,0.0,0.0,0.0,0.0,0.0,0.180,0.820,0.840,
01-10 13:36:22,0.0,0.501,99.499,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,958824448.0,281554944.0,2629283840.0,2356412416.0,0.0,0.0,0.0,0.0,0.0,0.180,0.820,0.840,
