"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.142",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-alexnet.csv 1",,,,"Date:","01 Oct 2019 13:34:27 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:34:37,0.0,0.0,97.975,0.0,0.0,2.025,5976064.0,1016381440.0,0.0,0.0,1016401920.0,358793216.0,2794012672.0,2056867840.0,0.0,0.0,0.0,0.0,0.0,0.890,1.150,1.050,
01-10 13:34:38,1.795,7.436,84.615,1.538,0.0,4.615,5976064.0,1016381440.0,0.0,16384.0,996777984.0,358793216.0,2794012672.0,2076491776.0,0.0,2.0,1.0,0.0,1.0,0.890,1.150,1.050,
01-10 13:34:39,5.357,18.622,67.857,0.0,0.0,8.163,5976064.0,1016381440.0,0.0,0.0,943489024.0,358793216.0,2794012672.0,2129780736.0,0.0,0.0,1.0,0.0,1.0,0.890,1.150,1.050,
01-10 13:34:40,1.772,5.063,92.911,0.0,0.0,0.253,5976064.0,1016381440.0,0.0,0.0,947552256.0,358793216.0,2794012672.0,2125717504.0,0.0,0.0,0.0,0.0,0.0,0.890,1.150,1.050,
01-10 13:34:41,0.0,0.250,99.500,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,0.0,949997568.0,358793216.0,2794012672.0,2123272192.0,0.0,0.0,0.0,0.0,0.0,0.820,1.130,1.040,
01-10 13:34:42,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,954888192.0,358793216.0,2794012672.0,2118381568.0,0.0,0.0,0.0,0.0,0.0,0.820,1.130,1.040,
01-10 13:34:43,0.0,0.504,98.992,0.0,0.0,0.504,5976064.0,1016381440.0,0.0,0.0,956207104.0,358793216.0,2794012672.0,2117062656.0,0.0,0.0,0.0,0.0,0.0,0.820,1.130,1.040,
01-10 13:34:44,0.0,0.253,99.242,0.0,0.0,0.505,5976064.0,1016381440.0,0.0,12288.0,956141568.0,358793216.0,2794012672.0,2117128192.0,0.0,2.0,0.0,0.0,0.0,0.820,1.130,1.040,
01-10 13:34:45,0.0,0.252,99.748,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,957665280.0,358793216.0,2794012672.0,2115604480.0,0.0,0.0,0.0,0.0,0.0,0.820,1.130,1.040,
01-10 13:34:46,0.252,0.252,98.741,0.0,0.0,0.756,5976064.0,1016381440.0,0.0,0.0,959000576.0,358793216.0,2794012672.0,2114269184.0,0.0,0.0,0.0,0.0,0.0,0.750,1.110,1.030,
01-10 13:34:47,0.0,0.253,99.495,0.0,0.0,0.253,5976064.0,1016381440.0,0.0,0.0,958763008.0,358793216.0,2794012672.0,2114506752.0,0.0,0.0,0.0,0.0,0.0,0.750,1.110,1.030,
01-10 13:34:48,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,958955520.0,358793216.0,2794012672.0,2114314240.0,0.0,0.0,0.0,0.0,0.0,0.750,1.110,1.030,
01-10 13:34:49,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,959393792.0,358793216.0,2794016768.0,2113871872.0,0.0,0.0,0.0,0.0,0.0,0.750,1.110,1.030,
01-10 13:34:50,0.251,0.251,99.499,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,12288.0,961073152.0,358793216.0,2794016768.0,2112192512.0,0.0,2.0,0.0,0.0,0.0,0.750,1.110,1.030,
01-10 13:34:51,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,962887680.0,358793216.0,2794016768.0,2110377984.0,0.0,0.0,0.0,0.0,0.0,0.690,1.090,1.030,
01-10 13:34:52,0.0,0.500,99.250,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,0.0,964534272.0,358793216.0,2794016768.0,2108731392.0,0.0,0.0,0.0,0.0,0.0,0.690,1.090,1.030,
01-10 13:34:53,0.0,1.253,98.496,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,1110016.0,968970240.0,358793216.0,2794016768.0,2104295424.0,0.0,145.0,0.0,0.0,1.0,0.690,1.090,1.030,
01-10 13:34:54,0.0,0.0,99.749,0.251,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,971313152.0,358793216.0,2794016768.0,2101952512.0,0.0,0.0,0.0,0.0,0.0,0.690,1.090,1.030,
01-10 13:34:55,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,971792384.0,358793216.0,2794016768.0,2101473280.0,0.0,0.0,0.0,0.0,0.0,0.690,1.090,1.030,
01-10 13:34:56,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,12288.0,972783616.0,358793216.0,2794016768.0,2100482048.0,0.0,2.0,1.0,0.0,1.0,0.640,1.080,1.020,
01-10 13:34:57,0.251,0.251,99.499,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,973254656.0,358793216.0,2794016768.0,2100011008.0,0.0,0.0,0.0,0.0,1.0,0.640,1.080,1.020,
01-10 13:34:58,0.251,0.251,99.499,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,16384.0,973922304.0,358793216.0,2794016768.0,2099343360.0,0.0,3.0,0.0,0.0,0.0,0.640,1.080,1.020,
01-10 13:34:59,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,974233600.0,358793216.0,2794016768.0,2099032064.0,0.0,0.0,0.0,0.0,0.0,0.640,1.080,1.020,
01-10 13:35:00,0.0,0.504,99.496,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,974794752.0,358793216.0,2794020864.0,2098466816.0,0.0,0.0,0.0,0.0,0.0,0.640,1.080,1.020,
01-10 13:35:01,0.0,0.250,99.750,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,975589376.0,358793216.0,2794020864.0,2097672192.0,0.0,0.0,0.0,0.0,0.0,0.580,1.060,1.020,
01-10 13:35:02,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,28672.0,976019456.0,358793216.0,2794020864.0,2097242112.0,0.0,2.0,0.0,0.0,0.0,0.580,1.060,1.020,
01-10 13:35:03,0.0,0.250,99.750,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,8192.0,976052224.0,358793216.0,2794020864.0,2097209344.0,0.0,2.0,0.0,0.0,0.0,0.580,1.060,1.020,
01-10 13:35:04,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,976306176.0,358793216.0,2794020864.0,2096955392.0,0.0,0.0,0.0,0.0,0.0,0.580,1.060,1.020,
01-10 13:35:05,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,976687104.0,358793216.0,2794020864.0,2096574464.0,0.0,0.0,0.0,0.0,0.0,0.580,1.060,1.020,
01-10 13:35:06,0.0,0.250,99.750,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,977195008.0,358793216.0,2794020864.0,2096066560.0,0.0,0.0,0.0,0.0,0.0,0.540,1.040,1.010,
01-10 13:35:07,5.276,6.533,88.191,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,944664576.0,358793216.0,2794020864.0,2128596992.0,0.0,0.0,0.0,0.0,0.0,0.540,1.040,1.010,
01-10 13:35:08,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,28672.0,944959488.0,358793216.0,2794020864.0,2128302080.0,0.0,2.0,0.0,0.0,1.0,0.540,1.040,1.010,
01-10 13:35:09,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,944721920.0,358793216.0,2794020864.0,2128539648.0,0.0,0.0,0.0,0.0,0.0,0.540,1.040,1.010,
01-10 13:35:10,1.754,4.010,94.236,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,944656384.0,358793216.0,2794020864.0,2128605184.0,0.0,0.0,0.0,0.0,0.0,0.540,1.040,1.010,
01-10 13:35:11,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,944951296.0,358793216.0,2794020864.0,2128310272.0,0.0,0.0,0.0,0.0,0.0,0.490,1.020,1.0,
01-10 13:35:12,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,945967104.0,358793216.0,2794020864.0,2127294464.0,0.0,0.0,0.0,0.0,1.0,0.490,1.020,1.0,
01-10 13:35:13,0.499,0.249,99.002,0.249,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,946262016.0,358793216.0,2794024960.0,2126995456.0,0.0,0.0,0.0,0.0,1.0,0.490,1.020,1.0,
01-10 13:35:14,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,12288.0,946647040.0,358793216.0,2794024960.0,2126610432.0,0.0,2.0,0.0,0.0,0.0,0.490,1.020,1.0,
01-10 13:35:15,0.0,0.250,99.250,0.250,0.0,0.250,5976064.0,1016381440.0,0.0,0.0,946614272.0,358793216.0,2794024960.0,2126643200.0,0.0,0.0,0.0,0.0,0.0,0.490,1.020,1.0,
01-10 13:35:16,2.020,4.545,93.434,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,982175744.0,358793216.0,2794024960.0,2091081728.0,0.0,0.0,0.0,0.0,0.0,0.450,1.0,1.0,
01-10 13:35:17,1.511,4.282,93.451,0.0,0.0,0.756,5976064.0,1016381440.0,0.0,0.0,984178688.0,358793216.0,2794024960.0,2089078784.0,0.0,0.0,0.0,0.0,0.0,0.450,1.0,1.0,
01-10 13:35:18,2.506,4.762,91.729,0.0,0.0,1.003,5976064.0,1016381440.0,0.0,0.0,982597632.0,358793216.0,2794024960.0,2090659840.0,0.0,0.0,1.0,0.0,0.0,0.450,1.0,1.0,
01-10 13:35:19,2.267,6.549,90.680,0.0,0.0,0.504,5976064.0,1016381440.0,0.0,0.0,981532672.0,358793216.0,2794024960.0,2091724800.0,0.0,0.0,1.0,0.0,0.0,0.450,1.0,1.0,
01-10 13:35:20,2.256,4.762,92.481,0.0,0.0,0.501,5976064.0,1016381440.0,0.0,20480.0,984072192.0,358793216.0,2794024960.0,2089185280.0,0.0,2.0,0.0,0.0,2.0,0.450,1.0,1.0,
01-10 13:35:21,0.256,0.0,99.231,0.0,0.0,0.513,5976064.0,1016381440.0,0.0,0.0,984723456.0,358793216.0,2794024960.0,2088534016.0,0.0,0.0,0.0,0.0,0.0,0.420,0.990,0.990,
01-10 13:35:22,0.756,1.763,96.474,0.0,0.0,1.008,5976064.0,1016381440.0,0.0,0.0,985452544.0,358793216.0,2794024960.0,2087804928.0,0.0,0.0,1.0,0.0,0.0,0.420,0.990,0.990,
01-10 13:35:23,1.005,2.261,95.477,0.0,0.0,1.256,5976064.0,1016381440.0,0.0,0.0,985755648.0,358793216.0,2794029056.0,2087497728.0,0.0,0.0,0.0,0.0,1.0,0.420,0.990,0.990,
01-10 13:35:24,0.0,0.251,98.997,0.0,0.0,0.752,5976064.0,1016381440.0,0.0,0.0,986882048.0,358793216.0,2794024960.0,2086375424.0,0.0,0.0,0.0,0.0,0.0,0.420,0.990,0.990,
01-10 13:35:25,0.0,0.0,98.492,0.0,0.0,1.508,5976064.0,1016381440.0,0.0,0.0,988282880.0,358793216.0,2794024960.0,2084974592.0,0.0,0.0,0.0,0.0,0.0,0.420,0.990,0.990,
01-10 13:35:26,2.010,5.025,91.960,0.0,0.0,1.005,5976064.0,1016381440.0,0.0,20480.0,1030479872.0,358793216.0,2794024960.0,2042777600.0,0.0,2.0,1.0,0.0,2.0,0.380,0.970,0.990,
01-10 13:35:27,0.251,0.251,98.492,0.0,0.0,1.005,5976064.0,1016381440.0,0.0,0.0,1030176768.0,358793216.0,2794024960.0,2043080704.0,0.0,0.0,0.0,0.0,0.0,0.380,0.970,0.990,
01-10 13:35:28,0.508,0.254,98.731,0.0,0.0,0.508,5976064.0,1016381440.0,0.0,0.0,1035796480.0,358793216.0,2794024960.0,2037460992.0,0.0,0.0,0.0,0.0,2.0,0.380,0.970,0.990,
01-10 13:35:29,0.0,0.504,97.229,0.0,0.0,2.267,5976064.0,1016381440.0,0.0,24576.0,1035653120.0,358793216.0,2794024960.0,2037604352.0,0.0,5.0,0.0,0.0,1.0,0.380,0.970,0.990,
01-10 13:35:30,0.253,0.253,97.722,0.0,0.0,1.772,5976064.0,1016381440.0,0.0,0.0,1037619200.0,358793216.0,2794029056.0,2035634176.0,0.0,0.0,0.0,0.0,0.0,0.380,0.970,0.990,
01-10 13:35:31,0.0,0.252,98.237,0.252,0.0,1.259,5976064.0,1016381440.0,0.0,0.0,1039224832.0,358793216.0,2794029056.0,2034028544.0,0.0,0.0,0.0,0.0,0.0,0.350,0.950,0.980,
01-10 13:35:32,0.0,0.0,98.741,0.0,0.0,1.259,5976064.0,1016381440.0,0.0,28672.0,1038569472.0,358793216.0,2794029056.0,2034683904.0,0.0,2.0,0.0,0.0,0.0,0.350,0.950,0.980,
01-10 13:35:33,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1039552512.0,358793216.0,2794029056.0,2033700864.0,0.0,0.0,0.0,0.0,0.0,0.350,0.950,0.980,
01-10 13:35:34,0.0,0.0,98.492,0.0,0.0,1.508,5976064.0,1016381440.0,0.0,8192.0,1039388672.0,358793216.0,2794029056.0,2033864704.0,0.0,1.0,0.0,0.0,0.0,0.350,0.950,0.980,
01-10 13:35:35,0.0,0.251,99.248,0.0,0.0,0.501,5976064.0,1016381440.0,0.0,0.0,1040044032.0,358793216.0,2794029056.0,2033209344.0,0.0,0.0,0.0,0.0,0.0,0.350,0.950,0.980,
01-10 13:35:36,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1039224832.0,358793216.0,2794029056.0,2034028544.0,0.0,0.0,0.0,0.0,0.0,0.320,0.940,0.980,
01-10 13:35:37,0.0,0.250,99.500,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,0.0,1039093760.0,358793216.0,2794029056.0,2034159616.0,0.0,0.0,0.0,0.0,0.0,0.320,0.940,0.980,
01-10 13:35:38,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,28672.0,1038925824.0,358793216.0,2794033152.0,2034323456.0,0.0,2.0,0.0,0.0,0.0,0.320,0.940,0.980,
01-10 13:35:39,0.0,0.0,98.496,1.003,0.0,0.501,5976064.0,1016381440.0,0.0,0.0,1037815808.0,358793216.0,2794037248.0,2035429376.0,0.0,0.0,0.0,0.0,1.0,0.320,0.940,0.980,
01-10 13:35:40,0.0,0.0,98.485,0.0,0.0,1.515,5976064.0,1016381440.0,0.0,0.0,1039646720.0,358793216.0,2794033152.0,2033602560.0,0.0,0.0,0.0,0.0,0.0,0.320,0.940,0.980,
01-10 13:35:41,0.0,0.252,99.244,0.0,0.0,0.504,5976064.0,1016381440.0,0.0,0.0,1038336000.0,358793216.0,2794033152.0,2034913280.0,0.0,0.0,0.0,0.0,0.0,0.300,0.920,0.970,
01-10 13:35:42,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1038991360.0,358793216.0,2794033152.0,2034257920.0,0.0,0.0,0.0,0.0,0.0,0.300,0.920,0.970,
01-10 13:35:43,0.0,0.250,99.750,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1039122432.0,358793216.0,2794033152.0,2034126848.0,0.0,0.0,0.0,0.0,0.0,0.300,0.920,0.970,
01-10 13:35:44,0.251,0.0,98.492,0.0,0.0,1.256,5976064.0,1016381440.0,0.0,20480.0,1002049536.0,358793216.0,2794033152.0,2071199744.0,0.0,3.0,0.0,0.0,0.0,0.300,0.920,0.970,
01-10 13:35:45,0.0,1.015,98.731,0.0,0.0,0.254,5976064.0,1016381440.0,0.0,0.0,1031696384.0,358793216.0,2794033152.0,2041552896.0,0.0,0.0,0.0,0.0,0.0,0.300,0.920,0.970,
01-10 13:35:46,0.501,0.752,98.496,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1034481664.0,358793216.0,2794033152.0,2038767616.0,0.0,0.0,0.0,0.0,2.0,0.270,0.910,0.970,
01-10 13:35:47,0.0,0.750,98.250,0.0,0.0,1.0,5976064.0,1016381440.0,0.0,0.0,1034452992.0,358793216.0,2794033152.0,2038796288.0,0.0,0.0,2.0,0.0,2.0,0.270,0.910,0.970,
01-10 13:35:48,0.504,0.0,99.496,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1035915264.0,358793216.0,2794033152.0,2037334016.0,0.0,0.0,0.0,0.0,0.0,0.270,0.910,0.970,
01-10 13:35:49,0.0,0.252,99.496,0.0,0.0,0.252,5976064.0,1016381440.0,0.0,0.0,1034743808.0,358793216.0,2794033152.0,2038505472.0,0.0,0.0,0.0,0.0,0.0,0.270,0.910,0.970,
01-10 13:35:50,0.0,0.0,97.494,0.0,0.0,2.506,5976064.0,1016381440.0,0.0,32768.0,1032806400.0,358793216.0,2794037248.0,2040438784.0,0.0,2.0,0.0,0.0,0.0,0.270,0.910,0.970,
01-10 13:35:51,0.0,0.252,98.992,0.0,0.0,0.756,5976064.0,1016381440.0,0.0,0.0,1033789440.0,358793216.0,2794037248.0,2039455744.0,0.0,0.0,0.0,0.0,0.0,0.250,0.890,0.960,
01-10 13:35:52,0.0,0.0,99.246,0.0,0.0,0.754,5976064.0,1016381440.0,0.0,0.0,1032151040.0,358793216.0,2794037248.0,2041094144.0,0.0,0.0,0.0,0.0,0.0,0.250,0.890,0.960,
01-10 13:35:53,0.0,0.251,98.744,0.0,0.0,1.005,5976064.0,1016381440.0,0.0,0.0,1032413184.0,358793216.0,2794037248.0,2040832000.0,0.0,0.0,0.0,0.0,0.0,0.250,0.890,0.960,
01-10 13:35:54,0.0,0.0,98.241,0.0,0.0,1.759,5976064.0,1016381440.0,0.0,0.0,1032900608.0,358793216.0,2794041344.0,2040340480.0,0.0,0.0,0.0,0.0,1.0,0.250,0.890,0.960,
01-10 13:35:55,0.251,0.251,97.739,0.251,0.0,1.508,5976064.0,1016381440.0,0.0,0.0,1032478720.0,358793216.0,2794037248.0,2040766464.0,0.0,0.0,0.0,0.0,0.0,0.250,0.890,0.960,
01-10 13:35:56,0.0,0.0,98.744,0.0,0.0,1.256,5976064.0,1016381440.0,0.0,20480.0,1032773632.0,358793216.0,2794037248.0,2040471552.0,0.0,2.0,0.0,0.0,0.0,0.230,0.880,0.960,
01-10 13:35:57,0.0,0.0,99.241,0.0,0.0,0.759,5976064.0,1016381440.0,0.0,0.0,1003679744.0,358793216.0,2794037248.0,2069565440.0,0.0,0.0,0.0,0.0,0.0,0.230,0.880,0.960,
01-10 13:35:58,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1002369024.0,358793216.0,2794037248.0,2070876160.0,0.0,0.0,0.0,0.0,0.0,0.230,0.880,0.960,
01-10 13:35:59,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1002254336.0,358793216.0,2794037248.0,2070990848.0,0.0,0.0,0.0,0.0,0.0,0.230,0.880,0.960,
01-10 13:36:00,0.0,0.251,98.997,0.0,0.0,0.752,5976064.0,1016381440.0,0.0,0.0,1001697280.0,358793216.0,2794037248.0,2071547904.0,0.0,0.0,0.0,0.0,0.0,0.230,0.880,0.960,
01-10 13:36:01,1.276,3.571,94.388,0.0,0.0,0.765,5976064.0,1016381440.0,0.0,0.0,1002360832.0,358793216.0,2794037248.0,2070884352.0,0.0,0.0,0.0,0.0,0.0,0.210,0.860,0.950,
01-10 13:36:02,1.250,4.500,94.0,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,12288.0,1004412928.0,358793216.0,2794037248.0,2068832256.0,0.0,2.0,0.0,0.0,0.0,0.210,0.860,0.950,
01-10 13:36:03,0.0,1.515,97.980,0.0,0.0,0.505,5976064.0,1016381440.0,0.0,0.0,1016647680.0,358793216.0,2794037248.0,2056597504.0,0.0,0.0,0.0,0.0,0.0,0.210,0.860,0.950,
01-10 13:36:04,0.0,1.256,97.487,0.0,0.0,1.256,5976064.0,1016381440.0,0.0,0.0,1024712704.0,358793216.0,2794037248.0,2048532480.0,0.0,0.0,0.0,0.0,0.0,0.210,0.860,0.950,
01-10 13:36:05,0.509,3.817,94.656,0.0,0.0,1.018,5976064.0,1016381440.0,0.0,45056.0,1002573824.0,358793216.0,2794041344.0,2070667264.0,0.0,10.0,1.0,0.0,0.0,0.210,0.860,0.950,
01-10 13:36:06,5.598,16.285,76.336,0.0,0.0,1.781,5976064.0,1016381440.0,0.0,0.0,999346176.0,358793216.0,2794041344.0,2073894912.0,0.0,0.0,0.0,0.0,0.0,0.280,0.860,0.950,
01-10 13:36:07,0.0,0.0,98.744,0.0,0.0,1.256,5976064.0,1016381440.0,0.0,0.0,965943296.0,358793216.0,2794041344.0,2107297792.0,0.0,0.0,0.0,0.0,0.0,0.280,0.860,0.950,
01-10 13:36:08,0.0,0.0,99.244,0.0,0.0,0.756,5976064.0,1016381440.0,0.0,20480.0,966303744.0,358793216.0,2794041344.0,2106937344.0,0.0,2.0,0.0,0.0,0.0,0.280,0.860,0.950,
01-10 13:36:09,0.0,0.251,98.246,0.0,0.0,1.504,5976064.0,1016381440.0,0.0,0.0,966631424.0,358793216.0,2794041344.0,2106609664.0,0.0,0.0,0.0,0.0,0.0,0.280,0.860,0.950,
01-10 13:36:10,0.0,0.0,98.481,0.0,0.0,1.519,5976064.0,1016381440.0,0.0,0.0,966438912.0,358793216.0,2794041344.0,2106802176.0,0.0,0.0,0.0,0.0,1.0,0.280,0.860,0.950,
01-10 13:36:11,0.0,0.756,97.229,0.0,0.0,2.015,5976064.0,1016381440.0,0.0,0.0,937340928.0,358793216.0,2794041344.0,2135900160.0,0.0,0.0,0.0,0.0,0.0,0.250,0.850,0.950,
01-10 13:36:12,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,937594880.0,358793216.0,2794041344.0,2135646208.0,0.0,0.0,0.0,0.0,1.0,0.250,0.850,0.950,
01-10 13:36:13,0.501,0.501,98.997,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,937992192.0,358793216.0,2794041344.0,2135248896.0,0.0,0.0,0.0,0.0,1.0,0.250,0.850,0.950,
01-10 13:36:14,0.503,0.503,98.492,0.0,0.0,0.503,5976064.0,1016381440.0,0.0,12288.0,938569728.0,358793216.0,2794041344.0,2134671360.0,0.0,2.0,1.0,0.0,0.0,0.250,0.850,0.950,
01-10 13:36:15,3.015,7.789,86.935,1.508,0.0,0.754,5976064.0,1016381440.0,0.0,0.0,959893504.0,358793216.0,2794041344.0,2113347584.0,0.0,0.0,0.0,0.0,0.0,0.250,0.850,0.950,
01-10 13:36:16,0.0,0.252,98.741,0.0,0.0,1.008,5976064.0,1016381440.0,0.0,0.0,958025728.0,358793216.0,2794041344.0,2115215360.0,0.0,0.0,0.0,0.0,0.0,0.230,0.840,0.940,
01-10 13:36:17,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,957407232.0,358793216.0,2794041344.0,2115833856.0,0.0,0.0,0.0,0.0,0.0,0.230,0.840,0.940,
01-10 13:36:18,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,957628416.0,358793216.0,2794041344.0,2115612672.0,0.0,0.0,0.0,0.0,0.0,0.230,0.840,0.940,
01-10 13:36:19,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,958136320.0,358793216.0,2794041344.0,2115104768.0,0.0,0.0,0.0,0.0,0.0,0.230,0.840,0.940,
01-10 13:36:20,0.0,0.251,99.499,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,32768.0,960544768.0,358793216.0,2794041344.0,2112696320.0,0.0,4.0,0.0,0.0,0.0,0.230,0.840,0.940,
01-10 13:36:21,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,960671744.0,358793216.0,2794041344.0,2112569344.0,0.0,0.0,0.0,0.0,0.0,0.210,0.820,0.930,
01-10 13:36:22,0.0,0.500,99.500,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,962514944.0,358793216.0,2794041344.0,2110726144.0,0.0,0.0,0.0,0.0,0.0,0.210,0.820,0.930,
01-10 13:36:23,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,963911680.0,358793216.0,2794041344.0,2109329408.0,0.0,0.0,0.0,0.0,0.0,0.210,0.820,0.930,
