"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.141",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-Inception3.csv 1",,,,"Date:","01 Oct 2019 13:57:28 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:57:38,0.0,1.550,95.090,0.0,0.0,3.359,3158016.0,1019199488.0,0.0,0.0,942370816.0,281559040.0,2629746688.0,2372399104.0,0.0,0.0,0.0,0.0,0.0,0.700,1.170,1.250,
01-10 13:57:39,0.251,0.754,97.990,0.0,0.0,1.005,3158016.0,1019199488.0,0.0,0.0,947720192.0,281559040.0,2629746688.0,2367049728.0,0.0,0.0,2.0,0.0,0.0,0.700,1.170,1.250,
01-10 13:57:40,2.764,8.543,85.176,0.0,0.0,3.518,3158016.0,1019199488.0,0.0,20480.0,946663424.0,281559040.0,2629746688.0,2368106496.0,0.0,2.0,0.0,0.0,1.0,0.700,1.170,1.250,
01-10 13:57:41,4.859,12.276,79.028,0.0,0.0,3.836,3158016.0,1019199488.0,0.0,0.0,962793472.0,281559040.0,2629746688.0,2351976448.0,0.0,0.0,2.0,0.0,1.0,0.700,1.170,1.250,
01-10 13:57:42,10.078,24.031,57.364,0.0,0.0,8.527,3158016.0,1019199488.0,0.0,0.0,990162944.0,281559040.0,2629746688.0,2324606976.0,0.0,0.0,1.0,0.0,0.0,0.800,1.190,1.260,
01-10 13:57:43,5.598,25.700,56.743,0.0,0.0,11.959,3158016.0,1019199488.0,0.0,0.0,961118208.0,281559040.0,2629746688.0,2353651712.0,0.0,0.0,0.0,0.0,0.0,0.800,1.190,1.260,
01-10 13:57:44,3.069,11.765,77.238,0.0,0.0,7.928,3158016.0,1019199488.0,0.0,0.0,982642688.0,281559040.0,2629746688.0,2332127232.0,0.0,0.0,2.0,0.0,1.0,0.800,1.190,1.260,
01-10 13:57:45,7.254,18.912,65.285,0.259,0.0,8.290,3158016.0,1019199488.0,0.0,0.0,994684928.0,281559040.0,2629746688.0,2320084992.0,0.0,0.0,1.0,0.0,0.0,0.800,1.190,1.260,
01-10 13:57:46,6.069,17.150,69.393,0.0,0.0,7.388,3158016.0,1019199488.0,0.0,20480.0,950378496.0,281559040.0,2629746688.0,2364391424.0,0.0,2.0,1.0,0.0,1.0,0.800,1.190,1.260,
01-10 13:57:47,7.427,34.483,44.032,0.531,0.0,13.528,3158016.0,1019199488.0,0.0,0.0,1009176576.0,281559040.0,2629746688.0,2305593344.0,0.0,0.0,2.0,0.0,1.0,0.820,1.180,1.260,
01-10 13:57:48,17.033,35.714,38.462,0.0,0.0,8.791,3158016.0,1019199488.0,0.0,0.0,1071017984.0,281559040.0,2629746688.0,2243751936.0,0.0,0.0,3.0,0.0,0.0,0.820,1.180,1.260,
01-10 13:57:49,4.412,15.882,60.588,0.0,0.0,19.118,3158016.0,1019199488.0,0.0,0.0,1138204672.0,281559040.0,2629750784.0,2176561152.0,0.0,0.0,2.0,0.0,0.0,0.820,1.180,1.260,
01-10 13:57:50,0.543,8.152,84.783,0.0,0.0,6.522,3158016.0,1019199488.0,0.0,0.0,1140760576.0,281559040.0,2629754880.0,2174001152.0,0.0,0.0,1.0,0.0,0.0,0.820,1.180,1.260,
01-10 13:57:51,1.053,8.421,79.474,0.0,0.0,11.053,3158016.0,1019199488.0,0.0,0.0,1066233856.0,281559040.0,2629754880.0,2248527872.0,0.0,0.0,2.0,0.0,0.0,0.820,1.180,1.260,
01-10 13:57:53,10.256,36.182,45.869,0.0,0.0,7.692,3158016.0,1019199488.0,0.0,16384.0,1129951232.0,281559040.0,2629754880.0,2184810496.0,0.0,2.0,2.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:53,14.607,37.079,38.202,0.0,0.0,10.112,3158016.0,1019199488.0,0.0,0.0,1219108864.0,281559040.0,2629754880.0,2095652864.0,0.0,0.0,2.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:54,6.283,18.063,59.162,0.0,0.0,16.492,3158016.0,1019199488.0,0.0,0.0,1164292096.0,281559040.0,2629754880.0,2150469632.0,0.0,0.0,1.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:55,9.896,24.740,54.427,0.0,0.0,10.938,3158016.0,1019199488.0,0.0,0.0,1254969344.0,281559040.0,2629754880.0,2059792384.0,0.0,0.0,2.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:57,9.315,20.274,55.890,0.0,0.0,14.521,3158016.0,1019199488.0,0.0,0.0,1250512896.0,281559040.0,2629754880.0,2064248832.0,0.0,0.0,7.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:57,6.545,27.225,45.550,0.0,0.0,20.681,3158016.0,1019199488.0,0.0,0.0,1204473856.0,281559040.0,2629754880.0,2110287872.0,0.0,0.0,1.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:58,9.326,24.352,50.777,0.0,0.0,15.544,3158016.0,1019199488.0,0.0,16384.0,1209221120.0,281559040.0,2629754880.0,2105540608.0,0.0,2.0,3.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:57:59,8.052,28.052,43.636,0.0,0.0,20.260,3158016.0,1019199488.0,0.0,0.0,1176780800.0,281559040.0,2629758976.0,2137976832.0,0.0,0.0,3.0,0.0,3.0,0.990,1.210,1.270,
01-10 13:58:00,13.232,32.061,38.422,0.0,0.0,16.285,3158016.0,1019199488.0,0.0,0.0,1235447808.0,281559040.0,2629754880.0,2079313920.0,0.0,0.0,4.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:58:01,5.038,19.647,53.149,0.0,0.0,22.166,3158016.0,1019199488.0,0.0,20480.0,1209536512.0,281559040.0,2629758976.0,2105221120.0,0.0,3.0,3.0,0.0,0.0,0.990,1.210,1.270,
01-10 13:58:02,2.887,11.024,79.790,0.0,0.0,6.299,3158016.0,1019199488.0,0.0,0.0,1188675584.0,281559040.0,2629758976.0,2126082048.0,0.0,0.0,4.0,0.0,0.0,0.910,1.190,1.260,
01-10 13:58:03,15.903,38.814,37.197,0.0,0.0,8.086,3158016.0,1019199488.0,0.0,0.0,1240461312.0,281559040.0,2629758976.0,2074296320.0,0.0,0.0,3.0,0.0,2.0,0.910,1.190,1.260,
01-10 13:58:05,11.518,27.487,41.099,0.0,0.0,19.895,3158016.0,1019199488.0,0.0,40960.0,1255432192.0,281559040.0,2629758976.0,2059325440.0,0.0,2.0,5.0,0.0,0.0,0.910,1.190,1.260,
01-10 13:58:05,6.701,18.814,51.289,0.0,0.0,23.196,3158016.0,1019199488.0,0.0,0.0,1210150912.0,281559040.0,2629758976.0,2104606720.0,0.0,0.0,2.0,0.0,0.0,0.910,1.190,1.260,
01-10 13:58:06,0.509,4.580,89.822,0.0,0.0,5.089,3158016.0,1019199488.0,0.0,106496.0,1188315136.0,281559040.0,2629758976.0,2126442496.0,0.0,22.0,3.0,0.0,0.0,0.910,1.190,1.260,
01-10 13:58:07,12.240,37.240,36.458,0.0,0.0,14.062,3158016.0,1019199488.0,0.0,0.0,1196847104.0,281559040.0,2629758976.0,2117910528.0,0.0,0.0,1.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:08,18.229,41.927,20.052,0.0,0.0,19.792,3158016.0,1019199488.0,0.0,0.0,1207209984.0,281559040.0,2629758976.0,2107547648.0,0.0,0.0,5.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:10,10.811,35.435,32.132,0.601,0.0,21.021,3158016.0,1019199488.0,0.0,32768.0,1216966656.0,281559040.0,2629758976.0,2097790976.0,0.0,2.0,3.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:11,0.800,6.800,83.600,0.0,0.0,8.800,3158016.0,1019199488.0,0.0,0.0,1220239360.0,281559040.0,2629758976.0,2094518272.0,0.0,0.0,3.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:11,5.340,22.816,56.796,0.485,0.0,14.563,3158016.0,1019199488.0,0.0,0.0,1263112192.0,281559040.0,2629758976.0,2051645440.0,0.0,0.0,1.0,0.0,2.0,1.080,1.220,1.270,
01-10 13:58:13,2.326,10.465,79.070,0.0,0.0,8.140,3158016.0,1019199488.0,0.0,0.0,1279918080.0,281559040.0,2629758976.0,2034839552.0,0.0,0.0,2.0,0.0,0.0,1.230,1.250,1.280,
01-10 13:58:13,13.226,22.581,42.258,0.0,0.0,21.935,3158016.0,1019199488.0,0.0,0.0,1289576448.0,281559040.0,2629763072.0,2025177088.0,0.0,0.0,1.0,0.0,0.0,1.230,1.250,1.280,
01-10 13:58:14,0.515,7.216,79.381,0.0,0.0,12.887,3158016.0,1019199488.0,0.0,20480.0,1190744064.0,281559040.0,2629767168.0,2124005376.0,0.0,2.0,0.0,0.0,0.0,1.230,1.250,1.280,
01-10 13:58:15,5.222,17.493,73.629,0.0,0.0,3.655,3158016.0,1019199488.0,0.0,0.0,1184661504.0,281559040.0,2629767168.0,2130087936.0,0.0,0.0,0.0,0.0,1.0,1.230,1.250,1.280,
01-10 13:58:17,8.824,29.412,52.139,0.0,0.0,9.626,3158016.0,1019199488.0,0.0,0.0,1220890624.0,281559040.0,2629767168.0,2093858816.0,0.0,0.0,3.0,0.0,0.0,1.230,1.250,1.280,
01-10 13:58:17,17.617,36.788,25.130,0.0,0.0,20.466,3158016.0,1019199488.0,0.0,0.0,1204260864.0,281559040.0,2629767168.0,2110488576.0,0.0,0.0,1.0,0.0,0.0,1.380,1.280,1.290,
01-10 13:58:18,6.720,23.925,53.495,0.0,0.0,15.860,3158016.0,1019199488.0,0.0,0.0,1253773312.0,281559040.0,2629767168.0,2060976128.0,0.0,0.0,1.0,0.0,2.0,1.380,1.280,1.290,
01-10 13:58:20,1.907,8.992,81.744,0.0,0.0,7.357,3158016.0,1019199488.0,0.0,0.0,1170960384.0,281559040.0,2629767168.0,2143789056.0,0.0,0.0,1.0,0.0,0.0,1.380,1.280,1.290,
01-10 13:58:20,8.130,27.913,60.976,0.0,0.0,2.981,3158016.0,1019199488.0,0.0,20480.0,1211125760.0,281559040.0,2629767168.0,2103623680.0,0.0,2.0,1.0,0.0,0.0,1.380,1.280,1.290,
01-10 13:58:21,19.220,39.276,28.412,0.0,0.0,13.092,3158016.0,1019199488.0,0.0,0.0,1243860992.0,281559040.0,2629767168.0,2070888448.0,0.0,0.0,4.0,0.0,0.0,1.380,1.280,1.290,
01-10 13:58:22,14.621,39.426,26.110,0.0,0.0,19.843,3158016.0,1019199488.0,0.0,0.0,1294606336.0,281559040.0,2629767168.0,2020143104.0,0.0,0.0,3.0,0.0,0.0,1.430,1.290,1.290,
01-10 13:58:23,0.270,4.313,81.671,0.0,0.0,13.747,3158016.0,1019199488.0,0.0,0.0,1164996608.0,281559040.0,2629767168.0,2149752832.0,0.0,0.0,0.0,0.0,0.0,1.430,1.290,1.290,
01-10 13:58:24,5.249,14.365,78.177,0.0,0.0,2.210,3158016.0,1019199488.0,0.0,0.0,1163579392.0,281559040.0,2629767168.0,2151170048.0,0.0,0.0,3.0,0.0,0.0,1.430,1.290,1.290,
01-10 13:58:25,15.217,36.685,36.141,0.0,0.0,11.957,3158016.0,1019199488.0,0.0,0.0,1211916288.0,281559040.0,2629767168.0,2102833152.0,0.0,0.0,2.0,0.0,0.0,1.430,1.290,1.290,
01-10 13:58:26,15.591,38.441,29.839,0.0,0.0,16.129,3158016.0,1019199488.0,0.0,20480.0,1303072768.0,281559040.0,2629767168.0,2011676672.0,0.0,2.0,2.0,0.0,0.0,1.430,1.290,1.290,
01-10 13:58:27,5.769,16.758,68.681,0.0,0.0,8.791,3158016.0,1019199488.0,0.0,0.0,1248014336.0,281559040.0,2629767168.0,2066735104.0,0.0,0.0,0.0,0.0,0.0,1.390,1.280,1.290,
01-10 13:58:28,1.554,7.254,88.601,0.0,0.0,2.591,3158016.0,1019199488.0,0.0,0.0,1280823296.0,281559040.0,2629767168.0,2033926144.0,0.0,0.0,0.0,0.0,0.0,1.390,1.280,1.290,
01-10 13:58:29,6.005,17.493,73.368,0.0,0.0,3.133,3158016.0,1019199488.0,0.0,0.0,1256468480.0,281559040.0,2629767168.0,2058280960.0,0.0,0.0,0.0,0.0,2.0,1.390,1.280,1.290,
01-10 13:58:30,2.538,8.376,85.025,2.792,0.0,1.269,3158016.0,1019199488.0,0.0,0.0,1256198144.0,281559040.0,2629763072.0,2058555392.0,0.0,0.0,0.0,0.0,1.0,1.390,1.280,1.290,
01-10 13:58:31,0.501,0.251,98.496,0.0,0.0,0.752,3158016.0,1019199488.0,0.0,16384.0,1257406464.0,281559040.0,2629767168.0,2057342976.0,0.0,2.0,0.0,0.0,0.0,1.390,1.280,1.290,
01-10 13:58:32,0.0,0.253,98.737,0.0,0.0,1.010,3158016.0,1019199488.0,0.0,8192.0,1222332416.0,281559040.0,2629767168.0,2092417024.0,0.0,2.0,0.0,0.0,0.0,1.280,1.260,1.280,
01-10 13:58:33,0.251,0.0,99.497,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1220640768.0,281559040.0,2629771264.0,2094104576.0,0.0,0.0,0.0,0.0,0.0,1.280,1.260,1.280,
01-10 13:58:34,0.756,0.504,98.741,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1224474624.0,281559040.0,2629775360.0,2090266624.0,0.0,0.0,0.0,0.0,4.0,1.280,1.260,1.280,
01-10 13:58:35,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1224376320.0,281559040.0,2629775360.0,2090364928.0,0.0,0.0,0.0,0.0,0.0,1.280,1.260,1.280,
01-10 13:58:36,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,28672.0,1224404992.0,281559040.0,2629775360.0,2090336256.0,0.0,2.0,0.0,0.0,0.0,1.280,1.260,1.280,
01-10 13:58:37,0.250,0.500,99.250,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,20480.0,1223077888.0,281559040.0,2629779456.0,2091659264.0,0.0,2.0,0.0,0.0,0.0,1.180,1.240,1.270,
01-10 13:58:38,0.0,0.0,99.748,0.0,0.0,0.252,3158016.0,1019199488.0,0.0,0.0,1222815744.0,281559040.0,2629779456.0,2091921408.0,0.0,0.0,0.0,0.0,0.0,1.180,1.240,1.270,
01-10 13:58:39,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1222746112.0,281559040.0,2629779456.0,2091991040.0,0.0,0.0,1.0,0.0,0.0,1.180,1.240,1.270,
01-10 13:58:40,0.0,0.501,99.248,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1223565312.0,281559040.0,2629779456.0,2091171840.0,0.0,0.0,0.0,0.0,0.0,1.180,1.240,1.270,
01-10 13:58:41,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223335936.0,281559040.0,2629779456.0,2091401216.0,0.0,0.0,0.0,0.0,0.0,1.180,1.240,1.270,
01-10 13:58:42,0.250,0.0,99.750,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,90112.0,1223335936.0,281559040.0,2629779456.0,2091401216.0,0.0,13.0,0.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:43,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223237632.0,281559040.0,2629779456.0,2091499520.0,0.0,0.0,0.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:44,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223237632.0,281559040.0,2629779456.0,2091499520.0,0.0,0.0,0.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:45,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223016448.0,281559040.0,2629775360.0,2091724800.0,0.0,0.0,0.0,0.0,1.0,1.080,1.220,1.270,
01-10 13:58:46,0.0,0.251,99.499,0.251,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223041024.0,281559040.0,2629779456.0,2091696128.0,0.0,0.0,0.0,0.0,0.0,1.080,1.220,1.270,
01-10 13:58:47,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223041024.0,281559040.0,2629779456.0,2091696128.0,0.0,0.0,0.0,0.0,0.0,1.0,1.200,1.260,
01-10 13:58:48,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,16384.0,1222844416.0,281559040.0,2629779456.0,2091892736.0,0.0,2.0,0.0,0.0,0.0,1.0,1.200,1.260,
01-10 13:58:49,0.250,0.250,99.500,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1222615040.0,281559040.0,2629779456.0,2092122112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.200,1.260,
01-10 13:58:50,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223696384.0,281559040.0,2629779456.0,2091040768.0,0.0,0.0,0.0,0.0,0.0,1.0,1.200,1.260,
01-10 13:58:51,0.0,0.253,99.747,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1221079040.0,281559040.0,2629779456.0,2093658112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.200,1.260,
01-10 13:58:52,0.0,0.251,99.499,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1223213056.0,281559040.0,2629779456.0,2091524096.0,0.0,0.0,0.0,0.0,1.0,0.920,1.180,1.250,
01-10 13:58:53,0.252,0.0,99.748,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1222881280.0,281559040.0,2629779456.0,2091855872.0,0.0,0.0,0.0,0.0,1.0,0.920,1.180,1.250,
01-10 13:58:54,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,20480.0,1222356992.0,281559040.0,2629779456.0,2092380160.0,0.0,2.0,0.0,0.0,0.0,0.920,1.180,1.250,
01-10 13:58:55,0.251,0.251,99.248,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1223503872.0,281559040.0,2629779456.0,2091233280.0,0.0,0.0,0.0,0.0,0.0,0.920,1.180,1.250,
01-10 13:58:56,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223307264.0,281559040.0,2629779456.0,2091429888.0,0.0,0.0,0.0,0.0,0.0,0.920,1.180,1.250,
01-10 13:58:57,0.0,0.251,99.499,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1222946816.0,281559040.0,2629779456.0,2091790336.0,0.0,0.0,0.0,0.0,0.0,0.840,1.160,1.250,
01-10 13:58:58,0.0,0.251,99.499,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1222619136.0,281559040.0,2629779456.0,2092118016.0,0.0,0.0,0.0,0.0,0.0,0.840,1.160,1.250,
01-10 13:58:59,0.0,0.252,99.748,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1222258688.0,281559040.0,2629779456.0,2092478464.0,0.0,0.0,1.0,0.0,0.0,0.840,1.160,1.250,
01-10 13:59:00,0.250,0.500,99.0,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,20480.0,1222057984.0,281559040.0,2629783552.0,2092675072.0,0.0,2.0,0.0,0.0,1.0,0.840,1.160,1.250,
01-10 13:59:01,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223335936.0,281559040.0,2629779456.0,2091401216.0,0.0,0.0,0.0,0.0,0.0,0.840,1.160,1.250,
01-10 13:59:02,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1223069696.0,281559040.0,2629783552.0,2091663360.0,0.0,0.0,0.0,0.0,0.0,0.770,1.140,1.240,
01-10 13:59:03,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1222901760.0,281559040.0,2629787648.0,2091827200.0,0.0,0.0,0.0,0.0,0.0,0.770,1.140,1.240,
01-10 13:59:04,0.0,0.252,99.244,0.252,0.0,0.252,3158016.0,1019199488.0,0.0,0.0,1222541312.0,281559040.0,2629787648.0,2092187648.0,0.0,0.0,0.0,0.0,0.0,0.770,1.140,1.240,
01-10 13:59:05,0.501,0.251,98.997,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,16384.0,1224515584.0,281559040.0,2629787648.0,2090213376.0,0.0,2.0,0.0,0.0,2.0,0.770,1.140,1.240,
01-10 13:59:06,0.0,0.0,99.747,0.0,0.0,0.253,3158016.0,1019199488.0,0.0,0.0,1224974336.0,281559040.0,2629787648.0,2089754624.0,0.0,0.0,0.0,0.0,0.0,0.770,1.140,1.240,
01-10 13:59:07,0.251,0.0,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,24576.0,1224810496.0,281559040.0,2629787648.0,2089918464.0,0.0,3.0,0.0,0.0,0.0,0.710,1.120,1.230,
01-10 13:59:08,0.0,0.0,100.0,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1224613888.0,281559040.0,2629787648.0,2090115072.0,0.0,0.0,0.0,0.0,0.0,0.710,1.120,1.230,
01-10 13:59:09,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223790592.0,281559040.0,2629787648.0,2090938368.0,0.0,0.0,0.0,0.0,0.0,0.710,1.120,1.230,
01-10 13:59:10,0.0,0.252,99.748,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223249920.0,281559040.0,2629787648.0,2091479040.0,0.0,0.0,0.0,0.0,0.0,0.710,1.120,1.230,
01-10 13:59:11,0.0,0.501,98.997,0.0,0.0,0.501,3158016.0,1019199488.0,0.0,40960.0,1222750208.0,281559040.0,2629787648.0,2091978752.0,0.0,2.0,0.0,0.0,0.0,0.710,1.120,1.230,
01-10 13:59:12,0.253,0.253,99.242,0.0,0.0,0.253,3158016.0,1019199488.0,0.0,0.0,1223827456.0,281559040.0,2629787648.0,2090901504.0,0.0,0.0,0.0,0.0,2.0,0.650,1.100,1.230,
01-10 13:59:13,0.250,0.250,99.500,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223098368.0,281559040.0,2629787648.0,2091630592.0,0.0,0.0,0.0,0.0,0.0,0.650,1.100,1.230,
01-10 13:59:14,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1222967296.0,281559040.0,2629787648.0,2091761664.0,0.0,0.0,0.0,0.0,0.0,0.650,1.100,1.230,
01-10 13:59:15,0.250,0.0,99.500,0.0,0.0,0.250,3158016.0,1019199488.0,0.0,0.0,1222742016.0,281559040.0,2629787648.0,2091986944.0,0.0,0.0,0.0,0.0,1.0,0.650,1.100,1.230,
01-10 13:59:16,0.0,0.252,99.748,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1224073216.0,281559040.0,2629787648.0,2090655744.0,0.0,0.0,0.0,0.0,0.0,0.650,1.100,1.230,
01-10 13:59:17,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,20480.0,1223712768.0,281559040.0,2629787648.0,2091016192.0,0.0,2.0,0.0,0.0,0.0,0.600,1.080,1.220,
01-10 13:59:18,0.0,0.251,99.499,0.251,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1223548928.0,281559040.0,2629787648.0,2091180032.0,0.0,0.0,0.0,0.0,0.0,0.600,1.080,1.220,
01-10 13:59:19,0.0,0.0,99.749,0.0,0.0,0.251,3158016.0,1019199488.0,0.0,0.0,1224368128.0,281559040.0,2629787648.0,2090360832.0,0.0,0.0,0.0,0.0,0.0,0.600,1.080,1.220,
01-10 13:59:20,0.0,0.251,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1224204288.0,281559040.0,2629787648.0,2090524672.0,0.0,0.0,0.0,0.0,0.0,0.600,1.080,1.220,
01-10 13:59:21,0.251,0.0,99.749,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,0.0,1224138752.0,281559040.0,2629787648.0,2090590208.0,0.0,0.0,0.0,0.0,0.0,0.600,1.080,1.220,
01-10 13:59:22,0.0,0.0,99.745,0.0,0.0,0.255,3158016.0,1019199488.0,0.0,0.0,1223647232.0,281559040.0,2629787648.0,2091081728.0,0.0,0.0,0.0,0.0,0.0,0.550,1.070,1.210,
01-10 13:59:23,0.0,0.500,99.500,0.0,0.0,0.0,3158016.0,1019199488.0,0.0,40960.0,1223319552.0,281559040.0,2629787648.0,2091409408.0,0.0,8.0,0.0,0.0,0.0,0.550,1.070,1.210,
