"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.143",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-Inception3.csv 1",,,,"Date:","01 Oct 2019 13:57:29 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:57:39,56.593,43.407,0.0,0.0,0.0,0.0,4161536.0,1018195968.0,0.0,0.0,2498215936.0,324780032.0,2798252032.0,604827648.0,0.0,0.0,7.0,0.0,0.0,2.290,3.330,3.240,
01-10 13:57:40,73.779,21.080,0.0,0.0,0.0,5.141,4161536.0,1018195968.0,0.0,12288.0,2716962816.0,324780032.0,2798252032.0,386080768.0,0.0,2.0,4.0,0.0,0.0,2.290,3.330,3.240,
01-10 13:57:41,57.286,14.573,24.623,0.0,0.0,3.518,4161536.0,1018195968.0,0.0,0.0,2721656832.0,324780032.0,2798252032.0,381386752.0,0.0,0.0,2.0,0.0,0.0,2.290,3.330,3.240,
01-10 13:57:42,48.985,13.706,32.741,0.0,0.0,4.569,4161536.0,1018195968.0,0.0,0.0,2794020864.0,324780032.0,2798252032.0,309022720.0,0.0,0.0,4.0,0.0,0.0,2.350,3.330,3.240,
01-10 13:57:43,17.468,22.785,57.215,0.0,0.0,2.532,4161536.0,1018195968.0,0.0,0.0,2812956672.0,324780032.0,2798252032.0,290086912.0,0.0,0.0,2.0,0.0,0.0,2.350,3.330,3.240,
01-10 13:57:44,48.855,8.397,37.913,0.0,0.0,4.835,4161536.0,1018195968.0,0.0,0.0,2816786432.0,324780032.0,2798252032.0,286257152.0,0.0,0.0,3.0,0.0,0.0,2.350,3.330,3.240,
01-10 13:57:45,35.897,15.128,44.103,0.0,0.0,4.872,4161536.0,1018195968.0,0.0,0.0,2845245440.0,324780032.0,2798252032.0,257798144.0,0.0,0.0,1.0,0.0,0.0,2.350,3.330,3.240,
01-10 13:57:46,4.872,19.487,66.923,0.0,0.0,8.718,4161536.0,1018195968.0,0.0,12288.0,2838892544.0,324780032.0,2798252032.0,264151040.0,0.0,2.0,3.0,0.0,0.0,2.350,3.330,3.240,
01-10 13:57:47,52.911,23.797,15.443,0.0,0.0,7.848,4161536.0,1018195968.0,0.0,0.0,2855514112.0,324780032.0,2798252032.0,247529472.0,0.0,0.0,4.0,0.0,0.0,2.480,3.340,3.250,
01-10 13:57:48,48.092,29.262,16.285,0.0,0.0,6.361,4161536.0,1018195968.0,0.0,114688.0,2815500288.0,324780032.0,2798252032.0,287543296.0,0.0,25.0,5.0,0.0,0.0,2.480,3.340,3.250,
01-10 13:57:49,1.928,15.702,77.135,0.0,0.0,5.234,4161536.0,1018195968.0,0.0,0.0,2881232896.0,324780032.0,2798252032.0,221810688.0,0.0,0.0,0.0,0.0,0.0,2.480,3.340,3.250,
01-10 13:57:50,0.253,0.758,98.990,0.0,0.0,0.0,4161536.0,1018195968.0,0.0,0.0,2883358720.0,324780032.0,2798256128.0,219680768.0,0.0,0.0,0.0,0.0,1.0,2.480,3.340,3.250,
01-10 13:57:51,0.0,10.915,85.211,0.0,0.0,3.873,4161536.0,1018195968.0,0.0,0.0,2937589760.0,324780032.0,2798256128.0,165449728.0,0.0,0.0,2.0,0.0,0.0,2.480,3.340,3.250,
01-10 13:57:52,14.334,46.416,16.724,0.0,0.0,22.526,4161536.0,1018195968.0,0.0,12288.0,2827587584.0,324780032.0,2798256128.0,275451904.0,0.0,2.0,3.0,0.0,0.0,2.530,3.330,3.240,
01-10 13:57:53,45.573,15.625,16.927,0.0,0.0,21.875,4161536.0,1018195968.0,0.0,0.0,2849402880.0,324780032.0,2798256128.0,253636608.0,0.0,0.0,4.0,0.0,0.0,2.530,3.330,3.240,
01-10 13:57:54,55.138,25.063,1.253,0.0,0.0,18.546,4161536.0,1018195968.0,0.0,0.0,2907844608.0,324780032.0,2798256128.0,195194880.0,0.0,0.0,4.0,0.0,0.0,2.530,3.330,3.240,
01-10 13:57:55,42.857,35.204,12.245,0.0,0.0,9.694,4161536.0,1018195968.0,0.0,0.0,2868867072.0,324780032.0,2798256128.0,234172416.0,0.0,0.0,4.0,0.0,0.0,2.530,3.330,3.240,
01-10 13:57:56,44.949,22.727,11.616,0.0,0.0,20.707,4161536.0,1018195968.0,0.0,0.0,2881912832.0,324780032.0,2798256128.0,221126656.0,0.0,0.0,4.0,0.0,0.0,2.530,3.330,3.240,
01-10 13:57:57,17.085,36.432,24.623,0.0,0.0,21.859,4161536.0,1018195968.0,0.0,0.0,2932764672.0,324780032.0,2798256128.0,170274816.0,0.0,0.0,4.0,0.0,2.0,2.480,3.310,3.240,
01-10 13:57:58,57.360,26.142,7.107,0.0,0.0,9.391,4161536.0,1018195968.0,0.0,24576.0,2891194368.0,324780032.0,2798256128.0,211845120.0,0.0,4.0,4.0,0.0,0.0,2.480,3.310,3.240,
01-10 13:57:59,70.500,22.0,0.250,0.0,0.0,7.250,4161536.0,1018195968.0,0.0,0.0,2950901760.0,324780032.0,2798256128.0,152137728.0,0.0,0.0,4.0,0.0,0.0,2.480,3.310,3.240,
01-10 13:58:00,50.376,24.060,7.018,0.0,0.0,18.546,4161536.0,1018195968.0,0.0,0.0,2898751488.0,324780032.0,2798256128.0,204288000.0,0.0,0.0,3.0,0.0,0.0,2.480,3.310,3.240,
01-10 13:58:01,21.693,34.127,25.661,0.265,0.0,18.254,4161536.0,1018195968.0,0.0,0.0,2937012224.0,324780032.0,2798256128.0,166027264.0,0.0,0.0,3.0,0.0,0.0,2.480,3.310,3.240,
01-10 13:58:02,60.260,24.156,9.091,0.0,0.0,6.494,4161536.0,1018195968.0,0.0,0.0,2901741568.0,324780032.0,2798256128.0,201297920.0,0.0,0.0,5.0,0.0,0.0,2.680,3.340,3.250,
01-10 13:58:03,73.671,16.709,0.0,0.0,0.0,9.620,4161536.0,1018195968.0,0.0,45056.0,2912727040.0,324780032.0,2798256128.0,190312448.0,0.0,4.0,5.0,0.0,0.0,2.680,3.340,3.250,
01-10 13:58:04,48.861,26.835,2.025,0.0,0.0,22.278,4161536.0,1018195968.0,0.0,0.0,2971586560.0,324780032.0,2798256128.0,131452928.0,0.0,0.0,4.0,0.0,0.0,2.680,3.340,3.250,
01-10 13:58:05,12.079,32.022,41.573,0.0,0.0,14.326,4161536.0,1018195968.0,0.0,0.0,2939740160.0,324780032.0,2798260224.0,163295232.0,0.0,0.0,2.0,0.0,3.0,2.680,3.340,3.250,
01-10 13:58:06,41.667,23.889,29.444,0.0,0.0,5.0,4161536.0,1018195968.0,0.0,0.0,2900885504.0,324780032.0,2798256128.0,202153984.0,0.0,0.0,4.0,0.0,0.0,2.680,3.340,3.250,
01-10 13:58:07,66.0,23.500,0.0,0.0,0.0,10.500,4161536.0,1018195968.0,0.0,0.0,2901127168.0,324780032.0,2798256128.0,201912320.0,0.0,0.0,4.0,0.0,0.0,2.870,3.370,3.260,
01-10 13:58:08,61.097,21.197,0.249,0.0,0.0,17.456,4161536.0,1018195968.0,0.0,0.0,2959314944.0,324780032.0,2798256128.0,143724544.0,0.0,0.0,5.0,0.0,1.0,2.870,3.370,3.260,
01-10 13:58:09,33.159,36.815,20.104,0.0,0.0,9.922,4161536.0,1018195968.0,0.0,32768.0,2919534592.0,324780032.0,2798260224.0,183500800.0,0.0,3.0,2.0,0.0,1.0,2.870,3.370,3.260,
01-10 13:58:10,2.532,6.582,90.127,0.0,0.0,0.759,4161536.0,1018195968.0,0.0,0.0,2921799680.0,324780032.0,2798260224.0,181235712.0,0.0,0.0,0.0,0.0,2.0,2.870,3.370,3.260,
01-10 13:58:11,0.519,1.039,98.182,0.0,0.0,0.260,4161536.0,1018195968.0,0.0,0.0,2931052544.0,324780032.0,2798260224.0,171982848.0,0.0,0.0,0.0,0.0,0.0,2.870,3.370,3.260,
01-10 13:58:12,1.781,4.071,91.858,0.0,0.0,2.290,4161536.0,1018195968.0,0.0,0.0,2864750592.0,324780032.0,2798260224.0,238284800.0,0.0,0.0,0.0,0.0,0.0,2.640,3.310,3.240,
01-10 13:58:13,1.587,12.434,78.307,0.0,0.0,7.672,4161536.0,1018195968.0,0.0,0.0,2893713408.0,324780032.0,2798260224.0,209321984.0,0.0,0.0,1.0,0.0,0.0,2.640,3.310,3.240,
01-10 13:58:14,41.207,24.409,27.822,0.0,0.0,6.562,4161536.0,1018195968.0,0.0,20480.0,2894831616.0,324780032.0,2798264320.0,208199680.0,0.0,2.0,5.0,0.0,0.0,2.640,3.310,3.240,
01-10 13:58:15,77.500,13.0,0.0,0.0,0.0,9.500,4161536.0,1018195968.0,0.0,0.0,2887708672.0,324780032.0,2798264320.0,215322624.0,0.0,0.0,5.0,0.0,0.0,2.640,3.310,3.240,
01-10 13:58:16,54.887,23.559,5.764,0.0,0.0,15.789,4161536.0,1018195968.0,0.0,0.0,2883215360.0,324780032.0,2798264320.0,219815936.0,0.0,0.0,3.0,0.0,0.0,2.640,3.310,3.240,
01-10 13:58:17,15.467,21.067,44.0,0.0,0.0,19.467,4161536.0,1018195968.0,0.0,0.0,2871508992.0,324780032.0,2798264320.0,231522304.0,0.0,0.0,2.0,0.0,0.0,2.590,3.290,3.230,
01-10 13:58:18,9.863,36.986,40.274,0.0,0.0,12.877,4161536.0,1018195968.0,0.0,0.0,2870173696.0,324780032.0,2798264320.0,232857600.0,0.0,0.0,3.0,0.0,0.0,2.590,3.290,3.230,
01-10 13:58:19,71.537,16.121,5.290,0.0,0.0,7.053,4161536.0,1018195968.0,0.0,0.0,2894737408.0,324780032.0,2798264320.0,208293888.0,0.0,0.0,5.0,0.0,0.0,2.590,3.290,3.230,
01-10 13:58:20,77.945,12.531,0.0,0.0,0.0,9.524,4161536.0,1018195968.0,0.0,16384.0,2918264832.0,324780032.0,2798264320.0,184766464.0,0.0,2.0,5.0,0.0,1.0,2.590,3.290,3.230,
01-10 13:58:21,42.967,25.575,9.463,0.0,0.0,21.995,4161536.0,1018195968.0,0.0,0.0,2886205440.0,324780032.0,2798264320.0,216825856.0,0.0,0.0,6.0,0.0,0.0,2.590,3.290,3.230,
01-10 13:58:22,5.602,33.053,45.098,0.0,0.0,16.246,4161536.0,1018195968.0,0.0,0.0,2928230400.0,324780032.0,2798264320.0,174800896.0,0.0,0.0,2.0,0.0,0.0,2.460,3.250,3.220,
01-10 13:58:23,32.527,32.796,29.301,0.0,0.0,5.376,4161536.0,1018195968.0,0.0,0.0,2886746112.0,324780032.0,2798264320.0,216285184.0,0.0,0.0,4.0,0.0,0.0,2.460,3.250,3.220,
01-10 13:58:24,79.551,11.471,0.0,0.0,0.0,8.978,4161536.0,1018195968.0,0.0,28672.0,2886877184.0,324780032.0,2798264320.0,216154112.0,0.0,7.0,4.0,0.0,0.0,2.460,3.250,3.220,
01-10 13:58:25,60.652,25.564,0.0,0.0,0.0,13.784,4161536.0,1018195968.0,0.0,0.0,2893889536.0,324780032.0,2798264320.0,209141760.0,0.0,0.0,6.0,0.0,0.0,2.460,3.250,3.220,
01-10 13:58:26,30.711,30.711,20.558,0.0,0.0,18.020,4161536.0,1018195968.0,0.0,12288.0,2922115072.0,324780032.0,2798264320.0,180916224.0,0.0,2.0,2.0,0.0,0.0,2.460,3.250,3.220,
01-10 13:58:27,2.174,19.565,70.435,0.0,0.0,7.826,4161536.0,1018195968.0,0.0,0.0,2989473792.0,324780032.0,2792865792.0,118956032.0,0.0,0.0,4.0,0.0,0.0,2.260,3.200,3.200,
01-10 13:58:28,2.222,13.333,77.778,0.0,0.0,6.667,4161536.0,1018195968.0,0.0,8192.0,2991828992.0,324780032.0,2786705408.0,122761216.0,0.0,1.0,4.0,0.0,0.0,2.260,3.200,3.200,
01-10 13:58:29,3.876,18.605,67.442,0.0,0.0,10.078,4161536.0,1018195968.0,0.0,12288.0,2992795648.0,324780032.0,2786705408.0,121794560.0,0.0,3.0,3.0,0.0,0.0,2.260,3.200,3.200,
01-10 13:58:30,4.040,23.232,58.586,1.010,0.0,13.131,4161536.0,1018195968.0,0.0,0.0,2994319360.0,324780032.0,2786705408.0,120270848.0,0.0,0.0,4.0,0.0,0.0,2.260,3.200,3.200,
01-10 13:58:31,2.564,29.060,55.556,0.0,0.0,12.821,4161536.0,1018195968.0,0.0,0.0,2996686848.0,324780032.0,2786705408.0,117903360.0,0.0,0.0,3.0,0.0,0.0,2.260,3.200,3.200,
01-10 13:58:32,2.400,24.0,61.600,0.0,0.0,12.0,4161536.0,1018195968.0,0.0,28672.0,2999943168.0,324780032.0,2786705408.0,114647040.0,0.0,2.0,3.0,0.0,0.0,2.160,3.160,3.190,
01-10 13:58:33,1.053,21.053,68.421,0.0,0.0,9.474,4161536.0,1018195968.0,0.0,0.0,3000119296.0,324780032.0,2762227712.0,138948608.0,0.0,0.0,3.0,0.0,0.0,2.160,3.160,3.190,
01-10 13:58:34,3.061,21.429,66.327,0.0,0.0,9.184,4161536.0,1018195968.0,0.0,0.0,3000786944.0,324780032.0,2762227712.0,138280960.0,0.0,0.0,5.0,0.0,0.0,2.160,3.160,3.190,
01-10 13:58:35,1.600,9.600,83.200,0.0,0.0,5.600,4161536.0,1018195968.0,0.0,8192.0,3000975360.0,324780032.0,2762227712.0,138092544.0,0.0,1.0,4.0,0.0,0.0,2.160,3.160,3.190,
01-10 13:58:36,1.136,23.864,60.227,6.818,0.0,7.955,4161536.0,1018195968.0,0.0,0.0,3001233408.0,324780032.0,2762231808.0,137830400.0,0.0,0.0,7.0,0.0,1.0,2.160,3.160,3.190,
01-10 13:58:37,2.083,14.583,76.042,0.0,0.0,7.292,4161536.0,1018195968.0,0.0,0.0,3001454592.0,324780032.0,2762231808.0,137609216.0,0.0,0.0,5.0,0.0,0.0,2.070,3.120,3.180,
01-10 13:58:38,0.862,20.690,68.103,1.724,0.0,8.621,4161536.0,1018195968.0,0.0,20480.0,3002515456.0,324780032.0,2762231808.0,136548352.0,0.0,2.0,2.0,0.0,0.0,2.070,3.120,3.180,
01-10 13:58:39,1.600,14.400,76.800,0.0,0.0,7.200,4161536.0,1018195968.0,0.0,0.0,3004633088.0,324780032.0,2762231808.0,134430720.0,0.0,0.0,2.0,0.0,0.0,2.070,3.120,3.180,
01-10 13:58:40,4.032,12.097,75.0,0.0,0.0,8.871,4161536.0,1018195968.0,0.0,0.0,3005440000.0,324780032.0,2762231808.0,133623808.0,0.0,0.0,3.0,0.0,0.0,2.070,3.120,3.180,
01-10 13:58:41,2.941,27.451,63.725,0.0,0.0,5.882,4161536.0,1018195968.0,0.0,0.0,3005997056.0,324780032.0,2762231808.0,133066752.0,0.0,0.0,7.0,0.0,1.0,2.070,3.120,3.180,
01-10 13:58:42,3.030,84.848,0.0,0.0,0.0,12.121,4161536.0,1018195968.0,0.0,0.0,3006054400.0,324780032.0,2762231808.0,133009408.0,0.0,0.0,8.0,0.0,0.0,2.060,3.100,3.170,
01-10 13:58:43,3.226,77.419,0.0,0.0,0.0,19.355,4161536.0,1018195968.0,0.0,12288.0,3006590976.0,324780032.0,2762231808.0,132472832.0,0.0,2.0,5.0,0.0,0.0,2.060,3.100,3.170,
01-10 13:58:44,5.0,95.0,0.0,0.0,0.0,0.0,4161536.0,1018195968.0,0.0,0.0,3006390272.0,324780032.0,2762231808.0,132673536.0,0.0,0.0,8.0,0.0,0.0,2.060,3.100,3.170,
01-10 13:58:45,3.704,77.778,0.0,0.0,0.0,18.519,4161536.0,1018195968.0,0.0,0.0,3006476288.0,324780032.0,2762231808.0,132587520.0,0.0,0.0,6.0,0.0,0.0,2.060,3.100,3.170,
01-10 13:58:46,3.030,81.818,0.0,0.0,0.0,15.152,4161536.0,1018195968.0,0.0,0.0,3006943232.0,324780032.0,2762231808.0,132120576.0,0.0,0.0,7.0,0.0,0.0,2.060,3.100,3.170,
01-10 13:58:47,4.0,88.0,0.0,0.0,0.0,8.0,4161536.0,1018195968.0,0.0,0.0,3006701568.0,324780032.0,2762231808.0,132362240.0,0.0,0.0,7.0,0.0,0.0,2.540,3.190,3.200,
01-10 13:58:48,5.769,51.923,28.846,0.0,0.0,13.462,4161536.0,1018195968.0,0.0,0.0,3007275008.0,324780032.0,2762231808.0,131788800.0,0.0,0.0,5.0,0.0,0.0,2.540,3.190,3.200,
01-10 13:58:49,3.488,37.209,37.209,13.953,0.0,8.140,4161536.0,1018195968.0,0.0,12288.0,3007459328.0,324780032.0,2762231808.0,131604480.0,0.0,2.0,3.0,0.0,0.0,2.540,3.190,3.200,
01-10 13:58:50,2.222,32.593,53.333,1.481,0.0,10.370,4161536.0,1018195968.0,0.0,0.0,3008053248.0,324780032.0,2762231808.0,131010560.0,0.0,0.0,4.0,0.0,0.0,2.540,3.190,3.200,
01-10 13:58:51,2.439,22.561,62.805,0.0,0.0,12.195,4161536.0,1018195968.0,0.0,0.0,3010240512.0,324780032.0,2762231808.0,128823296.0,0.0,0.0,3.0,0.0,0.0,2.540,3.190,3.200,
01-10 13:58:52,3.670,43.119,39.450,0.0,0.0,13.761,4161536.0,1018195968.0,0.0,0.0,3009875968.0,324780032.0,2762231808.0,129187840.0,0.0,0.0,3.0,0.0,0.0,2.580,3.180,3.200,
01-10 13:58:53,1.667,35.0,52.500,0.0,0.0,10.833,4161536.0,1018195968.0,0.0,0.0,3010355200.0,324780032.0,2762235904.0,128704512.0,0.0,0.0,3.0,0.0,1.0,2.580,3.180,3.200,
01-10 13:58:54,2.941,30.392,50.0,5.882,0.0,10.784,4161536.0,1018195968.0,0.0,0.0,3011170304.0,324780032.0,2762231808.0,127893504.0,0.0,0.0,4.0,0.0,0.0,2.580,3.180,3.200,
01-10 13:58:55,1.739,18.261,73.913,0.0,0.0,6.087,4161536.0,1018195968.0,0.0,16384.0,3011416064.0,324780032.0,2762231808.0,127647744.0,0.0,2.0,5.0,0.0,0.0,2.580,3.180,3.200,
01-10 13:58:56,2.759,8.276,84.138,0.0,0.0,4.828,4161536.0,1018195968.0,0.0,0.0,3011702784.0,324780032.0,2762231808.0,127361024.0,0.0,0.0,2.0,0.0,0.0,2.580,3.180,3.200,
01-10 13:58:57,3.670,21.101,65.138,0.0,0.0,10.092,4161536.0,1018195968.0,0.0,0.0,3012579328.0,324780032.0,2762231808.0,126484480.0,0.0,0.0,4.0,0.0,0.0,2.610,3.180,3.200,
01-10 13:58:58,2.500,17.500,71.667,0.0,0.0,8.333,4161536.0,1018195968.0,0.0,0.0,3012820992.0,324780032.0,2762231808.0,126242816.0,0.0,0.0,4.0,0.0,0.0,2.610,3.180,3.200,
01-10 13:58:59,1.379,12.414,80.0,0.0,0.0,6.207,4161536.0,1018195968.0,0.0,0.0,3013464064.0,324780032.0,2762231808.0,125599744.0,0.0,0.0,4.0,0.0,0.0,2.610,3.180,3.200,
01-10 13:59:00,4.412,26.471,60.294,0.0,0.0,8.824,4161536.0,1018195968.0,0.0,24576.0,3013779456.0,324780032.0,2762231808.0,125284352.0,0.0,6.0,7.0,1.0,0.0,2.610,3.180,3.200,
01-10 13:59:01,2.632,21.053,60.526,1.316,0.0,14.474,4161536.0,1018195968.0,0.0,12288.0,3014131712.0,324780032.0,2762231808.0,124932096.0,0.0,2.0,5.0,0.0,0.0,2.610,3.180,3.200,
01-10 13:59:02,1.274,12.739,77.707,0.0,0.0,8.280,4161536.0,1018195968.0,0.0,0.0,3014144000.0,324780032.0,2762235904.0,124915712.0,0.0,0.0,3.0,0.0,0.0,2.720,3.190,3.200,
01-10 13:59:03,1.600,9.600,84.0,0.0,0.0,4.800,4161536.0,1018195968.0,0.0,0.0,3014590464.0,324780032.0,2762235904.0,124469248.0,0.0,0.0,3.0,0.0,0.0,2.720,3.190,3.200,
01-10 13:59:04,1.802,18.919,71.171,0.0,0.0,8.108,4161536.0,1018195968.0,0.0,0.0,3015163904.0,324780032.0,2762235904.0,123895808.0,0.0,0.0,2.0,0.0,0.0,2.720,3.190,3.200,
01-10 13:59:05,1.418,13.475,73.759,0.0,0.0,11.348,4161536.0,1018195968.0,0.0,0.0,3018563584.0,324780032.0,2762235904.0,120496128.0,0.0,0.0,4.0,0.0,0.0,2.720,3.190,3.200,
01-10 13:59:06,2.381,20.238,65.476,0.0,0.0,11.905,4161536.0,1018195968.0,0.0,12288.0,3019415552.0,324780032.0,2762235904.0,119644160.0,0.0,2.0,3.0,0.0,0.0,2.720,3.190,3.200,
01-10 13:59:07,8.0,38.0,22.0,18.0,0.0,14.0,4161536.0,1018195968.0,0.0,20480.0,3019759616.0,324780032.0,2762235904.0,119300096.0,0.0,2.0,5.0,0.0,0.0,2.580,3.160,3.190,
01-10 13:59:08,2.667,21.333,65.333,0.0,0.0,10.667,4161536.0,1018195968.0,0.0,0.0,3019816960.0,324780032.0,2762235904.0,119242752.0,0.0,0.0,3.0,0.0,1.0,2.580,3.160,3.190,
01-10 13:59:09,0.714,15.714,75.0,0.0,0.0,8.571,4161536.0,1018195968.0,0.0,0.0,3019116544.0,324780032.0,2762240000.0,119939072.0,0.0,0.0,4.0,0.0,0.0,2.580,3.160,3.190,
01-10 13:59:10,1.504,18.045,72.932,0.0,0.0,7.519,4161536.0,1018195968.0,0.0,0.0,3019186176.0,324780032.0,2762235904.0,119873536.0,0.0,0.0,3.0,0.0,0.0,2.580,3.160,3.190,
01-10 13:59:11,2.609,24.348,60.0,0.870,0.0,12.174,4161536.0,1018195968.0,0.0,0.0,3019821056.0,324780032.0,2762235904.0,119238656.0,0.0,0.0,4.0,0.0,0.0,2.580,3.160,3.190,
01-10 13:59:12,2.721,24.490,59.864,0.0,0.0,12.925,4161536.0,1018195968.0,0.0,12288.0,3022766080.0,324780032.0,2762235904.0,116293632.0,0.0,2.0,3.0,0.0,0.0,2.580,3.160,3.190,
01-10 13:59:13,3.125,65.625,18.750,0.0,0.0,12.500,4161536.0,1018195968.0,0.0,0.0,3024699392.0,324780032.0,2748227584.0,128368640.0,0.0,0.0,5.0,0.0,0.0,2.620,3.150,3.190,
01-10 13:59:14,3.125,26.042,62.500,0.0,0.0,8.333,4161536.0,1018195968.0,0.0,0.0,3024269312.0,324780032.0,2738130944.0,138895360.0,0.0,0.0,2.0,0.0,0.0,2.620,3.150,3.190,
01-10 13:59:15,1.389,20.139,68.750,0.0,0.0,9.722,4161536.0,1018195968.0,0.0,0.0,3024543744.0,324780032.0,2738130944.0,138620928.0,0.0,0.0,6.0,0.0,0.0,2.620,3.150,3.190,
01-10 13:59:16,3.571,28.571,40.476,19.048,0.0,8.333,4161536.0,1018195968.0,0.0,0.0,3024265216.0,324780032.0,2738130944.0,138899456.0,0.0,0.0,6.0,0.0,0.0,2.620,3.150,3.190,
01-10 13:59:17,3.279,44.262,42.623,0.0,0.0,9.836,4161536.0,1018195968.0,0.0,0.0,3023593472.0,324780032.0,2738130944.0,139571200.0,0.0,0.0,6.0,0.0,0.0,2.490,3.120,3.170,
01-10 13:59:18,3.659,29.268,20.732,34.146,0.0,12.195,4161536.0,1018195968.0,0.0,12288.0,3023814656.0,324780032.0,2738130944.0,139350016.0,0.0,2.0,9.0,0.0,0.0,2.490,3.120,3.170,
01-10 13:59:19,4.412,26.471,58.824,0.0,0.0,10.294,4161536.0,1018195968.0,0.0,0.0,3024031744.0,324780032.0,2738130944.0,139132928.0,0.0,0.0,2.0,0.0,0.0,2.490,3.120,3.170,
01-10 13:59:20,2.459,15.574,68.033,4.098,0.0,9.836,4161536.0,1018195968.0,0.0,0.0,3024736256.0,324780032.0,2738130944.0,138428416.0,0.0,0.0,4.0,0.0,0.0,2.490,3.120,3.170,
01-10 13:59:21,4.587,26.606,60.550,0.0,0.0,8.257,4161536.0,1018195968.0,0.0,4096.0,3025248256.0,324780032.0,2738130944.0,137916416.0,0.0,1.0,4.0,0.0,0.0,2.490,3.120,3.170,
01-10 13:59:22,1.481,11.852,80.741,0.0,0.0,5.926,4161536.0,1018195968.0,0.0,0.0,3025305600.0,324780032.0,2738130944.0,137859072.0,0.0,0.0,2.0,0.0,0.0,2.490,3.120,3.170,
01-10 13:59:23,4.0,21.0,66.0,0.0,0.0,9.0,4161536.0,1018195968.0,0.0,0.0,3025879040.0,324780032.0,2738130944.0,137285632.0,0.0,0.0,2.0,0.0,0.0,2.530,3.120,3.170,
01-10 13:59:24,4.706,27.059,49.412,8.235,0.0,10.588,4161536.0,1018195968.0,0.0,12288.0,3026251776.0,324780032.0,2738130944.0,136912896.0,0.0,2.0,3.0,0.0,0.0,2.530,3.120,3.170,
01-10 13:59:25,1.010,22.222,65.657,0.0,0.0,11.111,4161536.0,1018195968.0,0.0,0.0,3026866176.0,324780032.0,2738130944.0,136298496.0,0.0,0.0,1.0,0.0,1.0,2.530,3.120,3.170,
