"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.142",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-Inception3.csv 1",,,,"Date:","01 Oct 2019 13:57:29 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:58:08,12.500,31.793,49.457,0.0,0.0,6.250,5976064.0,1016381440.0,0.0,0.0,1221304320.0,358797312.0,2794291200.0,1851682816.0,0.0,0.0,3.0,0.0,0.0,0.850,1.110,1.210,
01-10 13:58:09,18.974,42.308,15.897,0.0,0.0,22.821,5976064.0,1016381440.0,0.0,20480.0,1206558720.0,358797312.0,2794291200.0,1866428416.0,0.0,2.0,5.0,0.0,1.0,0.850,1.110,1.210,
01-10 13:58:10,4.071,12.214,76.590,0.0,0.0,7.125,5976064.0,1016381440.0,0.0,0.0,1170313216.0,358797312.0,2794291200.0,1902673920.0,0.0,0.0,0.0,0.0,1.0,0.850,1.110,1.210,
01-10 13:58:11,0.0,0.251,99.497,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1170694144.0,358797312.0,2794291200.0,1902292992.0,0.0,0.0,0.0,0.0,0.0,0.850,1.110,1.210,
01-10 13:58:12,0.251,1.754,97.995,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1161805824.0,358797312.0,2794291200.0,1911181312.0,0.0,0.0,0.0,0.0,0.0,0.780,1.090,1.200,
01-10 13:58:13,0.512,9.207,89.258,0.0,0.0,1.023,5976064.0,1016381440.0,0.0,0.0,1166409728.0,358797312.0,2794291200.0,1906577408.0,0.0,0.0,0.0,0.0,0.0,0.780,1.090,1.200,
01-10 13:58:14,0.767,5.627,89.003,1.023,0.0,3.581,5976064.0,1016381440.0,0.0,0.0,1164435456.0,358797312.0,2794287104.0,1908555776.0,0.0,0.0,0.0,0.0,1.0,0.780,1.090,1.200,
01-10 13:58:15,2.046,10.230,82.353,0.0,0.0,5.371,5976064.0,1016381440.0,0.0,20480.0,1173286912.0,358797312.0,2794295296.0,1899696128.0,0.0,2.0,0.0,0.0,0.0,0.780,1.090,1.200,
01-10 13:58:16,4.651,16.796,74.160,0.0,0.0,4.393,5976064.0,1016381440.0,0.0,0.0,1210761216.0,358797312.0,2794295296.0,1862221824.0,0.0,0.0,2.0,0.0,0.0,0.780,1.090,1.200,
01-10 13:58:17,14.706,40.107,31.551,0.0,0.0,13.636,5976064.0,1016381440.0,0.0,0.0,1241235456.0,358797312.0,2794295296.0,1831747584.0,0.0,0.0,5.0,0.0,0.0,0.880,1.110,1.210,
01-10 13:58:18,17.513,39.594,19.543,0.0,0.0,23.350,5976064.0,1016381440.0,0.0,0.0,1276682240.0,358797312.0,2794295296.0,1796300800.0,0.0,0.0,5.0,0.0,0.0,0.880,1.110,1.210,
01-10 13:58:19,6.504,19.783,56.098,0.0,0.0,17.615,5976064.0,1016381440.0,0.0,0.0,1229180928.0,358797312.0,2794295296.0,1843802112.0,0.0,0.0,2.0,0.0,0.0,0.880,1.110,1.210,
01-10 13:58:20,2.865,14.062,72.917,0.0,0.0,10.156,5976064.0,1016381440.0,0.0,0.0,1177333760.0,358797312.0,2794295296.0,1895649280.0,0.0,0.0,1.0,0.0,0.0,0.880,1.110,1.210,
01-10 13:58:21,10.294,30.588,52.647,0.0,0.0,6.471,5976064.0,1016381440.0,0.0,12288.0,1202237440.0,358797312.0,2794295296.0,1870745600.0,0.0,2.0,5.0,0.0,0.0,0.880,1.110,1.210,
01-10 13:58:22,20.865,45.293,11.196,0.0,0.0,22.646,5976064.0,1016381440.0,0.0,0.0,1228271616.0,358797312.0,2794295296.0,1844711424.0,0.0,0.0,4.0,0.0,0.0,0.970,1.120,1.210,
01-10 13:58:23,9.067,22.539,44.819,0.0,0.0,23.575,5976064.0,1016381440.0,0.0,0.0,1301434368.0,358797312.0,2794295296.0,1771548672.0,0.0,0.0,2.0,0.0,0.0,0.970,1.120,1.210,
01-10 13:58:24,1.105,10.221,80.663,0.0,0.0,8.011,5976064.0,1016381440.0,0.0,16384.0,1171865600.0,358797312.0,2794295296.0,1901117440.0,0.0,4.0,2.0,0.0,0.0,0.970,1.120,1.210,
01-10 13:58:25,12.432,24.595,56.757,0.0,0.0,6.216,5976064.0,1016381440.0,0.0,0.0,1210015744.0,358797312.0,2794295296.0,1862967296.0,0.0,0.0,2.0,0.0,0.0,0.970,1.120,1.210,
01-10 13:58:26,9.783,29.620,48.641,0.0,0.0,11.957,5976064.0,1016381440.0,0.0,0.0,1196572672.0,358797312.0,2794295296.0,1876410368.0,0.0,0.0,3.0,0.0,0.0,0.970,1.120,1.210,
01-10 13:58:27,16.279,44.444,22.481,0.0,0.0,16.796,5976064.0,1016381440.0,0.0,12288.0,1308844032.0,358797312.0,2794295296.0,1764139008.0,0.0,2.0,2.0,0.0,0.0,1.130,1.160,1.220,
01-10 13:58:28,1.630,6.522,87.228,1.902,0.0,2.717,5976064.0,1016381440.0,0.0,0.0,1252077568.0,358797312.0,2794295296.0,1820905472.0,0.0,0.0,0.0,0.0,0.0,1.130,1.160,1.220,
01-10 13:58:29,5.014,16.156,77.437,0.0,0.0,1.393,5976064.0,1016381440.0,0.0,0.0,1254232064.0,358797312.0,2794295296.0,1818750976.0,0.0,0.0,3.0,0.0,1.0,1.130,1.160,1.220,
01-10 13:58:30,4.651,15.762,79.070,0.0,0.0,0.517,5976064.0,1016381440.0,0.0,0.0,1254662144.0,358797312.0,2794295296.0,1818320896.0,0.0,0.0,2.0,0.0,0.0,1.130,1.160,1.220,
01-10 13:58:31,3.101,8.527,87.855,0.0,0.0,0.517,5976064.0,1016381440.0,0.0,0.0,1252487168.0,358797312.0,2794295296.0,1820495872.0,0.0,0.0,0.0,0.0,0.0,1.130,1.160,1.220,
01-10 13:58:32,0.251,0.0,98.747,0.251,0.0,0.752,5976064.0,1016381440.0,0.0,0.0,1252159488.0,358797312.0,2794295296.0,1820823552.0,0.0,0.0,0.0,0.0,0.0,1.040,1.140,1.210,
01-10 13:58:33,0.0,0.0,99.248,0.0,0.0,0.752,5976064.0,1016381440.0,0.0,12288.0,1252323328.0,358797312.0,2794295296.0,1820659712.0,0.0,2.0,0.0,0.0,0.0,1.040,1.140,1.210,
01-10 13:58:34,0.0,0.501,99.499,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253470208.0,358797312.0,2794295296.0,1819512832.0,0.0,0.0,0.0,0.0,0.0,1.040,1.140,1.210,
01-10 13:58:35,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253306368.0,358797312.0,2794295296.0,1819676672.0,0.0,0.0,0.0,0.0,0.0,1.040,1.140,1.210,
01-10 13:58:36,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1253142528.0,358797312.0,2794295296.0,1819840512.0,0.0,0.0,0.0,0.0,0.0,1.040,1.140,1.210,
01-10 13:58:37,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1252978688.0,358797312.0,2794295296.0,1820004352.0,0.0,0.0,0.0,0.0,0.0,0.960,1.120,1.210,
01-10 13:58:38,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1252814848.0,358797312.0,2794295296.0,1820168192.0,0.0,0.0,0.0,0.0,0.0,0.960,1.120,1.210,
01-10 13:58:39,0.0,0.252,99.748,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,24576.0,1252384768.0,358797312.0,2794299392.0,1820594176.0,0.0,4.0,0.0,0.0,0.0,0.960,1.120,1.210,
01-10 13:58:40,0.251,0.0,99.246,0.0,0.0,0.503,5976064.0,1016381440.0,0.0,0.0,1252253696.0,358797312.0,2794299392.0,1820725248.0,0.0,0.0,0.0,0.0,0.0,0.960,1.120,1.210,
01-10 13:58:41,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253040128.0,358797312.0,2794299392.0,1819938816.0,0.0,0.0,0.0,0.0,0.0,0.960,1.120,1.210,
01-10 13:58:42,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253040128.0,358797312.0,2794299392.0,1819938816.0,0.0,0.0,0.0,0.0,0.0,0.880,1.100,1.200,
01-10 13:58:43,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253040128.0,358797312.0,2794299392.0,1819938816.0,0.0,0.0,0.0,0.0,0.0,0.880,1.100,1.200,
01-10 13:58:44,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,24576.0,1252708352.0,358797312.0,2794299392.0,1820270592.0,0.0,4.0,0.0,0.0,2.0,0.880,1.100,1.200,
01-10 13:58:45,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,4096.0,1252675584.0,358797312.0,2794299392.0,1820303360.0,0.0,0.0,0.0,0.0,0.0,0.880,1.100,1.200,
01-10 13:58:46,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253986304.0,358797312.0,2794299392.0,1818992640.0,0.0,0.0,0.0,0.0,0.0,0.880,1.100,1.200,
01-10 13:58:47,0.503,0.251,99.246,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1255243776.0,358797312.0,2794299392.0,1817735168.0,0.0,0.0,0.0,0.0,2.0,0.810,1.080,1.190,
01-10 13:58:48,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1255366656.0,358797312.0,2794299392.0,1817612288.0,0.0,0.0,0.0,0.0,0.0,0.810,1.080,1.190,
01-10 13:58:49,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1255235584.0,358797312.0,2794299392.0,1817743360.0,0.0,0.0,0.0,0.0,0.0,0.810,1.080,1.190,
01-10 13:58:50,0.251,0.251,99.499,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,20480.0,1254227968.0,358797312.0,2794299392.0,1818750976.0,0.0,2.0,0.0,0.0,0.0,0.810,1.080,1.190,
01-10 13:58:51,0.0,0.0,99.496,0.252,0.0,0.252,5976064.0,1016381440.0,0.0,0.0,1253900288.0,358797312.0,2794299392.0,1819078656.0,0.0,0.0,0.0,0.0,0.0,0.810,1.080,1.190,
01-10 13:58:52,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1254227968.0,358797312.0,2794299392.0,1818750976.0,0.0,0.0,0.0,0.0,0.0,0.750,1.060,1.190,
01-10 13:58:53,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1253736448.0,358797312.0,2794299392.0,1819242496.0,0.0,0.0,0.0,0.0,0.0,0.750,1.060,1.190,
01-10 13:58:54,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1254719488.0,358797312.0,2794299392.0,1818259456.0,0.0,0.0,0.0,0.0,0.0,0.750,1.060,1.190,
01-10 13:58:55,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1254391808.0,358797312.0,2794299392.0,1818587136.0,0.0,0.0,0.0,0.0,0.0,0.750,1.060,1.190,
01-10 13:58:56,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,20480.0,1254064128.0,358797312.0,2794299392.0,1818914816.0,0.0,2.0,0.0,0.0,0.0,0.750,1.060,1.190,
01-10 13:58:57,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253736448.0,358797312.0,2794299392.0,1819242496.0,0.0,0.0,0.0,0.0,0.0,0.690,1.040,1.180,
01-10 13:58:58,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1253474304.0,358797312.0,2794299392.0,1819504640.0,0.0,0.0,0.0,0.0,0.0,0.690,1.040,1.180,
01-10 13:58:59,0.0,0.503,99.497,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253584896.0,358797312.0,2794299392.0,1819394048.0,0.0,0.0,0.0,0.0,1.0,0.690,1.040,1.180,
01-10 13:59:00,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,16384.0,1253281792.0,358797312.0,2794299392.0,1819697152.0,0.0,4.0,0.0,0.0,0.0,0.690,1.040,1.180,
01-10 13:59:01,0.251,0.0,99.499,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1254428672.0,358797312.0,2794299392.0,1818550272.0,0.0,0.0,0.0,0.0,0.0,0.690,1.040,1.180,
01-10 13:59:02,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,12288.0,1254264832.0,358797312.0,2794299392.0,1818714112.0,0.0,2.0,0.0,0.0,0.0,0.630,1.030,1.170,
01-10 13:59:03,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1254100992.0,358797312.0,2794299392.0,1818877952.0,0.0,0.0,0.0,0.0,0.0,0.630,1.030,1.170,
01-10 13:59:04,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1255411712.0,358797312.0,2794299392.0,1817567232.0,0.0,0.0,0.0,0.0,0.0,0.630,1.030,1.170,
01-10 13:59:05,0.252,0.0,99.496,0.0,0.0,0.252,5976064.0,1016381440.0,0.0,0.0,1254920192.0,358797312.0,2794299392.0,1818058752.0,0.0,0.0,0.0,0.0,0.0,0.630,1.030,1.170,
01-10 13:59:06,0.251,0.251,99.497,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1255288832.0,358797312.0,2794303488.0,1817686016.0,0.0,0.0,0.0,0.0,2.0,0.630,1.030,1.170,
01-10 13:59:07,0.501,0.0,98.997,0.251,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1254739968.0,358797312.0,2794307584.0,1818230784.0,0.0,0.0,0.0,0.0,0.0,0.580,1.010,1.170,
01-10 13:59:08,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,20480.0,1254739968.0,358797312.0,2794307584.0,1818230784.0,0.0,2.0,0.0,0.0,0.0,0.580,1.010,1.170,
01-10 13:59:09,0.0,0.500,99.250,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,0.0,1253531648.0,358797312.0,2794311680.0,1819435008.0,0.0,0.0,0.0,0.0,0.0,0.580,1.010,1.170,
01-10 13:59:10,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,8192.0,1253171200.0,358797312.0,2794311680.0,1819795456.0,0.0,2.0,0.0,0.0,0.0,0.580,1.010,1.170,
01-10 13:59:11,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1255628800.0,358797312.0,2794311680.0,1817337856.0,0.0,0.0,0.0,0.0,0.0,0.580,1.010,1.170,
01-10 13:59:12,0.252,0.0,99.244,0.0,0.0,0.504,5976064.0,1016381440.0,0.0,0.0,1253990400.0,358797312.0,2794311680.0,1818976256.0,0.0,0.0,0.0,0.0,0.0,0.530,0.990,1.160,
01-10 13:59:13,0.0,0.251,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253662720.0,358797312.0,2794311680.0,1819303936.0,0.0,0.0,0.0,0.0,0.0,0.530,0.990,1.160,
01-10 13:59:14,0.0,0.250,99.500,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,28672.0,1253814272.0,358797312.0,2794311680.0,1819152384.0,0.0,2.0,0.0,0.0,1.0,0.530,0.990,1.160,
01-10 13:59:15,0.251,0.0,99.749,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253617664.0,358797312.0,2794311680.0,1819348992.0,0.0,0.0,0.0,0.0,0.0,0.530,0.990,1.160,
01-10 13:59:16,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1253421056.0,358797312.0,2794311680.0,1819545600.0,0.0,0.0,0.0,0.0,0.0,0.530,0.990,1.160,
01-10 13:59:17,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1254830080.0,358797312.0,2794311680.0,1818136576.0,0.0,0.0,0.0,0.0,0.0,0.490,0.980,1.150,
01-10 13:59:18,0.504,0.252,98.992,0.0,0.0,0.252,5976064.0,1016381440.0,0.0,0.0,1221877760.0,358797312.0,2794311680.0,1851088896.0,0.0,0.0,0.0,0.0,2.0,0.490,0.980,1.150,
01-10 13:59:19,0.0,0.251,99.497,0.251,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1223286784.0,358797312.0,2794311680.0,1849679872.0,0.0,0.0,0.0,0.0,0.0,0.490,0.980,1.150,
01-10 13:59:20,0.251,0.0,99.499,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,36864.0,1223188480.0,358797312.0,2794311680.0,1849778176.0,0.0,4.0,1.0,0.0,0.0,0.490,0.980,1.150,
01-10 13:59:21,0.0,0.252,99.748,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1221984256.0,358797312.0,2794311680.0,1850982400.0,0.0,0.0,0.0,0.0,0.0,0.490,0.980,1.150,
01-10 13:59:22,0.250,0.250,99.500,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1221820416.0,358797312.0,2794311680.0,1851146240.0,0.0,0.0,0.0,0.0,0.0,0.450,0.960,1.150,
01-10 13:59:23,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,1221492736.0,358797312.0,2794311680.0,1851473920.0,0.0,0.0,0.0,0.0,0.0,0.450,0.960,1.150,
01-10 13:59:24,0.0,0.0,99.749,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,1221165056.0,358797312.0,2794311680.0,1851801600.0,0.0,0.0,0.0,0.0,0.0,0.450,0.960,1.150,
