"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.142",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-cifar10.csv 1",,,,"Date:","30 Sep 2019 13:44:26 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
30-09 13:44:56,0.250,0.250,99.250,0.0,0.0,0.250,5976064.0,1016381440.0,0.0,0.0,647524352.0,358375424.0,2775670784.0,2444505088.0,0.0,0.0,0.0,0.0,0.0,0.340,0.500,0.610,
30-09 13:44:57,0.0,0.250,99.750,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,647524352.0,358375424.0,2775670784.0,2444505088.0,0.0,0.0,0.0,0.0,0.0,0.310,0.490,0.610,
30-09 13:44:58,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,647524352.0,358375424.0,2775670784.0,2444505088.0,0.0,0.0,0.0,0.0,0.0,0.310,0.490,0.610,
30-09 13:44:59,0.0,0.254,99.746,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,32768.0,646946816.0,358375424.0,2775674880.0,2445078528.0,0.0,4.0,0.0,0.0,1.0,0.310,0.490,0.610,
30-09 13:45:00,0.501,0.0,99.248,0.0,0.0,0.251,5976064.0,1016381440.0,0.0,0.0,649412608.0,358375424.0,2775674880.0,2442612736.0,0.0,0.0,3.0,0.0,1.0,0.310,0.490,0.610,
30-09 13:45:01,4.071,16.285,77.608,0.0,0.0,2.036,5976064.0,1016381440.0,0.0,0.0,671956992.0,358375424.0,2775674880.0,2420068352.0,0.0,0.0,2.0,0.0,0.0,0.310,0.490,0.610,
30-09 13:45:02,5.990,18.750,70.052,0.260,0.0,4.948,5976064.0,1016381440.0,0.0,0.0,774356992.0,358375424.0,2775674880.0,2317668352.0,0.0,0.0,3.0,0.0,2.0,0.290,0.490,0.600,
30-09 13:45:03,1.763,11.587,84.383,0.0,0.0,2.267,5976064.0,1016381440.0,0.0,0.0,758775808.0,358375424.0,2775674880.0,2333249536.0,0.0,0.0,0.0,0.0,0.0,0.290,0.490,0.600,
30-09 13:45:04,5.248,11.079,82.216,0.583,0.0,0.875,5976064.0,1016381440.0,122880.0,0.0,725032960.0,358375424.0,2775797760.0,2366869504.0,1.0,0.0,0.0,0.0,2.0,0.290,0.490,0.600,
30-09 13:45:05,4.304,12.911,81.266,0.0,0.0,1.519,5976064.0,1016381440.0,0.0,32768.0,733777920.0,358375424.0,2775797760.0,2358124544.0,0.0,2.0,1.0,0.0,0.0,0.290,0.490,0.600,
30-09 13:45:06,4.021,14.745,78.016,0.0,0.0,3.217,5976064.0,1016381440.0,0.0,0.0,778989568.0,358375424.0,2775797760.0,2312912896.0,0.0,0.0,1.0,0.0,0.0,0.290,0.490,0.600,
30-09 13:45:07,0.758,2.525,96.717,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,781225984.0,358375424.0,2775801856.0,2310672384.0,0.0,0.0,1.0,0.0,0.0,0.260,0.480,0.600,
30-09 13:45:08,1.256,2.513,96.231,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,781352960.0,358375424.0,2775801856.0,2310545408.0,0.0,0.0,0.0,0.0,0.0,0.260,0.480,0.600,
30-09 13:45:09,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,781189120.0,358375424.0,2775801856.0,2310709248.0,0.0,0.0,0.0,0.0,0.0,0.260,0.480,0.600,
30-09 13:45:10,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,781189120.0,358375424.0,2775801856.0,2310709248.0,0.0,0.0,0.0,0.0,0.0,0.260,0.480,0.600,
30-09 13:45:11,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,20480.0,781189120.0,358375424.0,2775801856.0,2310709248.0,0.0,2.0,0.0,0.0,0.0,0.260,0.480,0.600,
30-09 13:45:12,9.439,22.959,55.102,2.041,0.0,10.459,5976064.0,1016381440.0,0.0,0.0,917094400.0,358375424.0,2775801856.0,2174803968.0,0.0,0.0,1.0,0.0,0.0,0.560,0.540,0.620,
30-09 13:45:13,0.0,6.076,92.658,0.0,0.0,1.266,5976064.0,1016381440.0,0.0,0.0,845815808.0,358375424.0,2775801856.0,2246082560.0,0.0,0.0,0.0,0.0,0.0,0.560,0.540,0.620,
30-09 13:45:14,6.801,18.640,65.995,2.267,0.0,6.297,5976064.0,1016381440.0,0.0,0.0,839041024.0,358375424.0,2775801856.0,2252857344.0,0.0,0.0,2.0,0.0,1.0,0.560,0.540,0.620,
30-09 13:45:15,8.673,21.939,63.010,0.0,0.0,6.378,5976064.0,1016381440.0,0.0,0.0,881094656.0,358375424.0,2775805952.0,2210799616.0,0.0,0.0,0.0,0.0,0.0,0.560,0.540,0.620,
30-09 13:45:16,4.557,13.924,76.962,0.253,0.0,4.304,5976064.0,1016381440.0,0.0,0.0,855429120.0,358375424.0,2775805952.0,2236465152.0,0.0,0.0,2.0,0.0,0.0,0.560,0.540,0.620,
30-09 13:45:17,0.251,1.754,97.494,0.0,0.0,0.501,5976064.0,1016381440.0,0.0,12288.0,831991808.0,358375424.0,2775805952.0,2259902464.0,0.0,2.0,0.0,0.0,0.0,0.520,0.530,0.620,
30-09 13:45:18,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,831991808.0,358375424.0,2775805952.0,2259902464.0,0.0,0.0,0.0,0.0,0.0,0.520,0.530,0.620,
30-09 13:45:19,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,831991808.0,358375424.0,2775805952.0,2259902464.0,0.0,0.0,0.0,0.0,0.0,0.520,0.530,0.620,
30-09 13:45:20,0.250,0.0,99.750,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,831799296.0,358375424.0,2775805952.0,2260094976.0,0.0,0.0,0.0,0.0,0.0,0.520,0.530,0.620,
30-09 13:45:21,0.0,0.0,100.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,831799296.0,358375424.0,2775805952.0,2260094976.0,0.0,0.0,0.0,0.0,0.0,0.520,0.530,0.620,
30-09 13:45:22,9.463,15.345,67.519,2.046,0.0,5.627,5976064.0,1016381440.0,0.0,0.0,877301760.0,358375424.0,2775805952.0,2214592512.0,0.0,0.0,3.0,0.0,0.0,0.640,0.550,0.620,
30-09 13:45:23,0.943,5.660,86.792,0.0,0.0,6.604,5976064.0,1016381440.0,0.0,12288.0,882282496.0,358375424.0,2775805952.0,2209611776.0,0.0,2.0,0.0,0.0,0.0,0.640,0.550,0.620,
30-09 13:45:24,5.412,17.784,73.196,0.0,0.0,3.608,5976064.0,1016381440.0,0.0,20480.0,854003712.0,358375424.0,2775805952.0,2237890560.0,0.0,5.0,2.0,0.0,0.0,0.640,0.550,0.620,
30-09 13:45:25,4.282,9.824,84.887,0.0,0.0,1.008,5976064.0,1016381440.0,0.0,0.0,837234688.0,358375424.0,2775805952.0,2254659584.0,0.0,0.0,1.0,0.0,0.0,0.640,0.550,0.620,
30-09 13:45:26,7.712,14.139,71.208,0.0,0.0,6.941,5976064.0,1016381440.0,0.0,0.0,875958272.0,358375424.0,2775805952.0,2215936000.0,0.0,0.0,1.0,0.0,0.0,0.640,0.550,0.620,
30-09 13:45:27,3.403,13.874,73.560,0.0,0.0,9.162,5976064.0,1016381440.0,0.0,0.0,864686080.0,358375424.0,2775805952.0,2227208192.0,0.0,0.0,1.0,0.0,0.0,0.740,0.580,0.630,
30-09 13:45:28,10.825,25.515,55.928,0.0,0.0,7.732,5976064.0,1016381440.0,0.0,0.0,877809664.0,358375424.0,2775805952.0,2214084608.0,0.0,0.0,4.0,0.0,0.0,0.740,0.580,0.630,
30-09 13:45:29,2.771,13.350,71.537,0.0,0.0,12.343,5976064.0,1016381440.0,0.0,28672.0,853512192.0,358375424.0,2775810048.0,2238377984.0,0.0,4.0,1.0,0.0,1.0,0.740,0.580,0.630,
30-09 13:45:30,12.245,25.255,51.531,0.0,0.0,10.969,5976064.0,1016381440.0,0.0,0.0,854294528.0,358375424.0,2775805952.0,2237599744.0,0.0,0.0,2.0,0.0,0.0,0.740,0.580,0.630,
30-09 13:45:31,1.818,8.052,82.078,0.0,0.0,8.052,5976064.0,1016381440.0,0.0,0.0,828018688.0,358375424.0,2775805952.0,2263875584.0,0.0,0.0,0.0,0.0,0.0,0.740,0.580,0.630,
30-09 13:45:32,6.667,20.256,63.333,0.0,0.0,9.744,5976064.0,1016381440.0,0.0,0.0,867225600.0,358375424.0,2775805952.0,2224668672.0,0.0,0.0,4.0,0.0,0.0,0.770,0.580,0.630,
30-09 13:45:33,9.934,23.179,49.669,0.0,0.0,17.219,5976064.0,1016381440.0,0.0,0.0,898363392.0,358375424.0,2775805952.0,2193530880.0,0.0,0.0,3.0,0.0,0.0,0.770,0.580,0.630,
30-09 13:45:34,3.421,15.0,73.421,0.263,0.0,7.895,5976064.0,1016381440.0,0.0,45056.0,847351808.0,358375424.0,2775805952.0,2244542464.0,0.0,3.0,3.0,0.0,0.0,0.770,0.580,0.630,
30-09 13:45:35,11.200,21.333,57.067,0.0,0.0,10.400,5976064.0,1016381440.0,0.0,0.0,901259264.0,358375424.0,2775805952.0,2190635008.0,0.0,0.0,4.0,0.0,0.0,0.770,0.580,0.630,
30-09 13:45:36,1.571,9.162,81.675,0.524,0.0,7.068,5976064.0,1016381440.0,0.0,0.0,822521856.0,358375424.0,2775805952.0,2269372416.0,0.0,0.0,0.0,0.0,0.0,0.770,0.580,0.630,
30-09 13:45:37,10.567,25.0,54.639,0.0,0.0,9.794,5976064.0,1016381440.0,0.0,0.0,869015552.0,358375424.0,2775805952.0,2222878720.0,0.0,0.0,2.0,0.0,0.0,0.940,0.620,0.650,
30-09 13:45:38,6.045,20.403,70.529,0.0,0.0,3.023,5976064.0,1016381440.0,0.0,0.0,831156224.0,358375424.0,2775805952.0,2260738048.0,0.0,0.0,1.0,1.0,0.0,0.940,0.620,0.650,
30-09 13:45:39,6.045,18.136,67.506,0.0,0.0,8.312,5976064.0,1016381440.0,0.0,0.0,870244352.0,358375424.0,2775805952.0,2221649920.0,0.0,0.0,1.0,0.0,2.0,0.940,0.620,0.650,
30-09 13:45:40,12.094,32.448,47.198,0.0,0.0,8.260,5976064.0,1016381440.0,0.0,24576.0,887369728.0,358375424.0,2775810048.0,2204520448.0,0.0,2.0,1.0,0.0,0.0,0.940,0.620,0.650,
30-09 13:45:41,5.168,16.279,70.801,0.0,0.0,7.752,5976064.0,1016381440.0,0.0,0.0,848384000.0,358375424.0,2775810048.0,2243506176.0,0.0,0.0,2.0,0.0,0.0,0.940,0.620,0.650,
30-09 13:45:42,8.877,30.809,50.914,0.0,0.0,9.399,5976064.0,1016381440.0,0.0,0.0,822870016.0,358375424.0,2775810048.0,2269020160.0,0.0,0.0,1.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:43,0.0,2.0,98.0,0.0,0.0,0.0,5976064.0,1016381440.0,0.0,0.0,822312960.0,358375424.0,2775810048.0,2269577216.0,0.0,0.0,0.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:44,5.852,21.883,65.903,0.0,0.0,6.361,5976064.0,1016381440.0,0.0,0.0,859570176.0,358375424.0,2775810048.0,2232320000.0,0.0,0.0,2.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:45,8.808,24.870,52.591,0.259,0.0,13.472,5976064.0,1016381440.0,0.0,20480.0,821567488.0,358375424.0,2775810048.0,2270322688.0,0.0,2.0,0.0,0.0,1.0,1.030,0.650,0.660,
30-09 13:45:46,10.622,22.280,58.808,0.0,0.0,8.290,5976064.0,1016381440.0,0.0,0.0,839520256.0,358375424.0,2775810048.0,2252369920.0,0.0,0.0,1.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:47,5.823,23.038,58.987,0.0,0.0,12.152,5976064.0,1016381440.0,0.0,0.0,820932608.0,358375424.0,2775810048.0,2270957568.0,0.0,0.0,0.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:48,6.170,22.879,61.697,0.0,0.0,9.254,5976064.0,1016381440.0,0.0,0.0,866963456.0,358375424.0,2775810048.0,2224926720.0,0.0,0.0,3.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:49,8.163,20.918,57.908,0.0,0.0,13.010,5976064.0,1016381440.0,0.0,0.0,822546432.0,358375424.0,2775810048.0,2269343744.0,0.0,0.0,0.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:50,5.063,16.962,69.114,0.0,0.0,8.861,5976064.0,1016381440.0,0.0,0.0,870682624.0,358375424.0,2775810048.0,2221207552.0,0.0,0.0,2.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:51,8.974,23.846,59.231,0.0,0.0,7.949,5976064.0,1016381440.0,0.0,12288.0,843141120.0,358375424.0,2775810048.0,2248749056.0,0.0,2.0,0.0,0.0,0.0,1.030,0.650,0.660,
30-09 13:45:52,4.370,16.967,69.152,0.0,0.0,9.512,5976064.0,1016381440.0,0.0,0.0,847474688.0,358375424.0,2775810048.0,2244415488.0,0.0,0.0,2.0,0.0,0.0,1.020,0.660,0.660,
30-09 13:45:53,11.253,20.460,52.174,0.0,0.0,16.113,5976064.0,1016381440.0,0.0,0.0,892592128.0,358375424.0,2775810048.0,2199298048.0,0.0,0.0,1.0,0.0,0.0,1.020,0.660,0.660,
30-09 13:45:54,2.308,9.744,82.564,0.0,0.0,5.385,5976064.0,1016381440.0,0.0,0.0,855183360.0,358375424.0,2775810048.0,2236706816.0,0.0,0.0,3.0,0.0,0.0,1.020,0.660,0.660,
30-09 13:45:55,8.226,20.823,65.296,0.0,0.0,5.656,5976064.0,1016381440.0,0.0,0.0,839462912.0,358375424.0,2775810048.0,2252427264.0,0.0,0.0,2.0,0.0,0.0,1.020,0.660,0.660,
30-09 13:45:56,6.378,23.214,62.755,0.0,0.0,7.653,5976064.0,1016381440.0,0.0,0.0,839852032.0,358375424.0,2775810048.0,2252038144.0,0.0,0.0,0.0,0.0,0.0,1.020,0.660,0.660,
30-09 13:45:57,0.252,2.519,95.214,0.0,0.0,2.015,5976064.0,1016381440.0,0.0,12288.0,831901696.0,358375424.0,2775810048.0,2259988480.0,0.0,2.0,0.0,0.0,0.0,0.940,0.650,0.660,
30-09 13:45:58,10.309,22.423,52.320,0.0,0.0,14.948,5976064.0,1016381440.0,0.0,0.0,871890944.0,358375424.0,2775810048.0,2219999232.0,0.0,0.0,3.0,0.0,0.0,0.940,0.650,0.660,
30-09 13:45:59,2.105,17.632,75.263,0.0,0.0,5.0,5976064.0,1016381440.0,0.0,0.0,836788224.0,358375424.0,2775810048.0,2255101952.0,0.0,0.0,1.0,0.0,0.0,0.940,0.650,0.660,
30-09 13:46:00,8.883,25.888,53.807,0.0,0.0,11.421,5976064.0,1016381440.0,0.0,0.0,866766848.0,358375424.0,2775810048.0,2225123328.0,0.0,0.0,4.0,0.0,1.0,0.940,0.650,0.660,
30-09 13:46:01,4.439,17.755,68.668,0.0,0.0,9.138,5976064.0,1016381440.0,0.0,0.0,823635968.0,358375424.0,2775810048.0,2268254208.0,0.0,0.0,0.0,0.0,0.0,0.940,0.650,0.660,
30-09 13:46:02,8.901,24.607,56.545,0.0,0.0,9.948,5976064.0,1016381440.0,0.0,0.0,836632576.0,358375424.0,2775810048.0,2255257600.0,0.0,0.0,3.0,0.0,0.0,0.950,0.650,0.660,
30-09 13:46:03,4.545,22.222,69.444,0.0,0.0,3.788,5976064.0,1016381440.0,0.0,12288.0,828833792.0,358375424.0,2775810048.0,2263056384.0,0.0,2.0,3.0,0.0,0.0,0.950,0.650,0.660,
30-09 13:46:04,6.202,11.886,73.902,0.0,0.0,8.010,5976064.0,1016381440.0,0.0,0.0,873291776.0,358375424.0,2775814144.0,2218594304.0,0.0,0.0,3.0,0.0,0.0,0.950,0.650,0.660,
30-09 13:46:05,8.201,24.339,56.878,0.0,0.0,10.582,5976064.0,1016381440.0,0.0,45056.0,828821504.0,358375424.0,2775814144.0,2263064576.0,0.0,9.0,1.0,0.0,2.0,0.950,0.650,0.660,
30-09 13:46:06,9.278,18.041,63.660,0.0,0.0,9.021,5976064.0,1016381440.0,0.0,0.0,860164096.0,358375424.0,2775814144.0,2231721984.0,0.0,0.0,5.0,0.0,0.0,0.950,0.650,0.660,
30-09 13:46:07,5.455,19.481,64.156,0.519,0.0,10.390,5976064.0,1016381440.0,0.0,0.0,834117632.0,358375424.0,2775814144.0,2257768448.0,0.0,0.0,0.0,0.0,0.0,0.870,0.640,0.650,
30-09 13:46:08,5.598,19.084,66.158,0.0,0.0,9.160,5976064.0,1016381440.0,0.0,0.0,870330368.0,358375424.0,2775814144.0,2221555712.0,0.0,0.0,3.0,0.0,0.0,0.870,0.640,0.650,
30-09 13:46:09,7.769,18.296,57.895,0.0,0.0,16.040,5976064.0,1016381440.0,0.0,32768.0,821686272.0,358375424.0,2775814144.0,2270199808.0,0.0,2.0,0.0,0.0,0.0,0.870,0.640,0.650,
30-09 13:46:10,6.180,22.753,61.798,0.0,0.0,9.270,5976064.0,1016381440.0,0.0,4096.0,850878464.0,358375424.0,2775814144.0,2241007616.0,0.0,1.0,3.0,0.0,0.0,0.870,0.640,0.650,
30-09 13:46:11,9.415,28.244,47.074,0.0,0.0,15.267,5976064.0,1016381440.0,0.0,0.0,844177408.0,358375424.0,2775814144.0,2247708672.0,0.0,0.0,2.0,0.0,0.0,0.870,0.640,0.650,
30-09 13:46:12,5.641,16.154,69.231,0.0,0.0,8.974,5976064.0,1016381440.0,0.0,0.0,860639232.0,358375424.0,2775814144.0,2231246848.0,0.0,0.0,2.0,0.0,0.0,0.800,0.630,0.650,
30-09 13:46:13,9.949,30.102,50.0,0.0,0.0,9.949,5976064.0,1016381440.0,0.0,0.0,837922816.0,358375424.0,2775814144.0,2253963264.0,0.0,0.0,1.0,0.0,0.0,0.800,0.630,0.650,
30-09 13:46:14,5.612,19.133,68.112,0.0,0.0,7.143,5976064.0,1016381440.0,0.0,0.0,835502080.0,358375424.0,2775814144.0,2256384000.0,0.0,0.0,2.0,0.0,0.0,0.800,0.630,0.650,
30-09 13:46:15,8.772,26.065,59.649,0.0,0.0,5.514,5976064.0,1016381440.0,0.0,16384.0,884498432.0,358375424.0,2775814144.0,2207387648.0,0.0,3.0,2.0,0.0,1.0,0.800,0.630,0.650,
30-09 13:46:16,6.045,17.128,72.040,0.0,0.0,4.786,5976064.0,1016381440.0,0.0,0.0,845049856.0,358375424.0,2775814144.0,2246836224.0,0.0,0.0,2.0,0.0,0.0,0.800,0.630,0.650,
30-09 13:46:17,11.196,29.771,50.127,0.254,0.0,8.651,5976064.0,1016381440.0,0.0,0.0,872345600.0,358375424.0,2775814144.0,2219540480.0,0.0,0.0,2.0,0.0,0.0,0.820,0.640,0.650,
30-09 13:46:18,5.051,21.212,69.192,0.0,0.0,4.545,5976064.0,1016381440.0,0.0,0.0,835256320.0,358375424.0,2775814144.0,2256629760.0,0.0,0.0,2.0,0.0,0.0,0.820,0.640,0.650,
30-09 13:46:19,11.168,26.142,54.569,0.0,0.0,8.122,5976064.0,1016381440.0,0.0,0.0,884236288.0,358375424.0,2775814144.0,2207649792.0,0.0,0.0,1.0,0.0,0.0,0.820,0.640,0.650,
30-09 13:46:20,1.515,11.869,81.818,0.0,0.0,4.798,5976064.0,1016381440.0,0.0,0.0,854499328.0,358375424.0,2775814144.0,2237386752.0,0.0,0.0,2.0,0.0,0.0,0.820,0.640,0.650,
30-09 13:46:21,8.906,20.611,61.578,0.0,0.0,8.906,5976064.0,1016381440.0,0.0,16384.0,881483776.0,358375424.0,2775814144.0,2210402304.0,0.0,2.0,1.0,0.0,0.0,0.820,0.640,0.650,
30-09 13:46:22,4.0,14.933,78.933,0.0,0.0,2.133,5976064.0,1016381440.0,0.0,0.0,839131136.0,358375424.0,2775814144.0,2252754944.0,0.0,0.0,2.0,0.0,0.0,0.910,0.660,0.660,
30-09 13:46:23,7.552,17.969,68.750,0.0,0.0,5.729,5976064.0,1016381440.0,0.0,0.0,834813952.0,358375424.0,2775814144.0,2257072128.0,0.0,0.0,1.0,0.0,0.0,0.910,0.660,0.660,
30-09 13:46:24,9.512,23.650,59.126,0.0,0.0,7.712,5976064.0,1016381440.0,0.0,0.0,879890432.0,358375424.0,2775814144.0,2211995648.0,0.0,0.0,1.0,0.0,0.0,0.910,0.660,0.660,
30-09 13:46:25,5.195,16.883,72.468,0.0,0.0,5.455,5976064.0,1016381440.0,0.0,0.0,841461760.0,358375424.0,2775814144.0,2250424320.0,0.0,0.0,3.0,0.0,0.0,0.910,0.660,0.660,
30-09 13:46:26,9.549,25.199,53.316,0.0,0.0,11.936,5976064.0,1016381440.0,0.0,0.0,888217600.0,358375424.0,2775814144.0,2203668480.0,0.0,0.0,2.0,0.0,0.0,0.910,0.660,0.660,
30-09 13:46:27,4.835,16.794,72.265,0.0,0.0,6.107,5976064.0,1016381440.0,0.0,12288.0,841461760.0,358375424.0,2775814144.0,2250424320.0,0.0,2.0,2.0,0.0,0.0,1.0,0.680,0.670,
30-09 13:46:28,9.487,28.974,50.0,0.0,0.0,11.538,5976064.0,1016381440.0,0.0,0.0,883310592.0,358375424.0,2775818240.0,2208571392.0,0.0,0.0,2.0,0.0,0.0,1.0,0.680,0.670,
30-09 13:46:29,4.835,22.137,62.595,0.0,0.0,10.433,5976064.0,1016381440.0,0.0,0.0,854405120.0,358375424.0,2775818240.0,2237476864.0,0.0,0.0,4.0,0.0,0.0,1.0,0.680,0.670,
30-09 13:46:30,8.594,19.792,52.865,0.0,0.0,18.750,5976064.0,1016381440.0,0.0,0.0,844349440.0,358375424.0,2775814144.0,2247536640.0,0.0,0.0,2.0,0.0,1.0,1.0,0.680,0.670,
30-09 13:46:31,3.836,11.253,78.772,0.0,0.0,6.138,5976064.0,1016381440.0,0.0,0.0,837918720.0,358375424.0,2775818240.0,2253963264.0,0.0,0.0,2.0,0.0,0.0,1.0,0.680,0.670,
