"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.140",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-cifar10.csv 1",,,,"Date:","30 Sep 2019 13:44:25 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
30-09 13:44:53,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848338944.0,450383872.0,2207813632.0,2719539200.0,0.0,0.0,0.0,0.0,0.0,0.100,0.050,0.080,
30-09 13:44:54,0.752,0.251,98.997,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848338944.0,450383872.0,2207813632.0,2719539200.0,0.0,0.0,0.0,0.0,0.0,0.100,0.050,0.080,
30-09 13:44:55,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848338944.0,450383872.0,2207813632.0,2719539200.0,0.0,0.0,0.0,0.0,0.0,0.100,0.050,0.080,
30-09 13:44:56,0.500,0.750,96.0,2.750,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848064512.0,450383872.0,2207817728.0,2719809536.0,0.0,0.0,0.0,1.0,3.0,0.100,0.050,0.080,
30-09 13:44:57,0.0,0.0,96.992,3.008,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847958016.0,450383872.0,2207813632.0,2719920128.0,0.0,0.0,0.0,0.0,1.0,0.100,0.050,0.080,
30-09 13:44:58,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,847958016.0,450383872.0,2207813632.0,2719920128.0,0.0,2.0,0.0,0.0,0.0,0.100,0.050,0.080,
30-09 13:44:59,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847958016.0,450383872.0,2207813632.0,2719920128.0,0.0,0.0,0.0,0.0,0.0,0.090,0.050,0.080,
30-09 13:45:00,1.003,0.251,98.747,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847958016.0,450383872.0,2207813632.0,2719920128.0,0.0,0.0,0.0,0.0,0.0,0.090,0.050,0.080,
30-09 13:45:01,0.0,0.761,99.239,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,847958016.0,450383872.0,2207813632.0,2719920128.0,0.0,1.0,0.0,0.0,0.0,0.090,0.050,0.080,
30-09 13:45:02,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,3.0,0.090,0.050,0.080,
30-09 13:45:03,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,0.0,0.090,0.050,0.080,
30-09 13:45:04,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,53248.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,2.0,0.0,0.0,0.0,0.080,0.050,0.080,
30-09 13:45:05,0.0,0.250,99.500,0.250,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,0.0,0.080,0.050,0.080,
30-09 13:45:06,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,0.0,0.080,0.050,0.080,
30-09 13:45:07,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,0.0,0.080,0.050,0.080,
30-09 13:45:08,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,0.0,0.080,0.050,0.080,
30-09 13:45:09,1.003,0.251,98.747,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848347136.0,450383872.0,2207813632.0,2719531008.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:10,0.251,0.251,99.497,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,848777216.0,450383872.0,2207813632.0,2719100928.0,0.0,2.0,0.0,0.0,2.0,0.070,0.050,0.080,
30-09 13:45:11,0.250,0.250,99.250,0.250,0.0,0.0,94371840.0,927985664.0,0.0,8192.0,848924672.0,450383872.0,2207817728.0,2718949376.0,0.0,2.0,0.0,0.0,1.0,0.070,0.050,0.080,
30-09 13:45:12,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849170432.0,450383872.0,2207817728.0,2718703616.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:13,0.0,0.0,93.970,6.030,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849170432.0,450383872.0,2207817728.0,2718703616.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:14,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848138240.0,450383872.0,2207817728.0,2719735808.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:15,0.0,0.250,99.500,0.250,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848138240.0,450383872.0,2207817728.0,2719735808.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:16,0.251,0.251,99.499,0.0,0.0,0.0,94371840.0,927985664.0,0.0,20480.0,848900096.0,450383872.0,2207817728.0,2718973952.0,0.0,2.0,0.0,0.0,2.0,0.070,0.050,0.080,
30-09 13:45:17,0.251,0.251,99.497,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849166336.0,450383872.0,2207821824.0,2718703616.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:18,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848273408.0,450383872.0,2207821824.0,2719596544.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.080,
30-09 13:45:19,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:20,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:21,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:22,0.0,0.0,99.749,0.251,0.0,0.0,94371840.0,927985664.0,0.0,20480.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,2.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:23,0.0,0.251,95.739,4.010,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:24,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:25,0.0,0.0,96.742,3.258,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848261120.0,450383872.0,2207821824.0,2719608832.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:26,0.257,1.028,98.715,0.0,0.0,0.0,94371840.0,927985664.0,0.0,45056.0,848015360.0,450383872.0,2207821824.0,2719854592.0,0.0,11.0,0.0,0.0,2.0,0.060,0.050,0.080,
30-09 13:45:27,0.0,0.250,99.500,0.250,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848007168.0,450383872.0,2207821824.0,2719862784.0,0.0,0.0,0.0,0.0,1.0,0.060,0.050,0.080,
30-09 13:45:28,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,848007168.0,450383872.0,2207821824.0,2719862784.0,0.0,2.0,0.0,0.0,0.0,0.060,0.050,0.080,
30-09 13:45:29,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848007168.0,450383872.0,2207821824.0,2719862784.0,0.0,0.0,0.0,0.0,0.0,0.050,0.050,0.080,
30-09 13:45:30,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848007168.0,450383872.0,2207821824.0,2719862784.0,0.0,0.0,0.0,0.0,0.0,0.050,0.050,0.080,
30-09 13:45:31,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848007168.0,450383872.0,2207821824.0,2719862784.0,0.0,0.0,0.0,0.0,0.0,0.050,0.050,0.080,
30-09 13:45:32,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848007168.0,450383872.0,2207821824.0,2719862784.0,0.0,0.0,0.0,0.0,0.0,0.050,0.050,0.080,
30-09 13:45:33,0.251,0.251,99.497,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848871424.0,450383872.0,2207821824.0,2718998528.0,0.0,0.0,0.0,0.0,3.0,0.050,0.050,0.080,
30-09 13:45:34,0.251,0.251,99.499,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,849031168.0,450383872.0,2207821824.0,2718838784.0,0.0,2.0,0.0,0.0,0.0,0.050,0.040,0.080,
30-09 13:45:35,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849133568.0,450383872.0,2207821824.0,2718736384.0,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.080,
30-09 13:45:36,0.0,0.251,99.499,0.0,0.0,0.251,94371840.0,927985664.0,0.0,12288.0,847974400.0,450383872.0,2207821824.0,2719895552.0,0.0,2.0,0.0,0.0,0.0,0.050,0.040,0.080,
30-09 13:45:37,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847966208.0,450383872.0,2207821824.0,2719903744.0,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.080,
30-09 13:45:38,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847966208.0,450383872.0,2207821824.0,2719903744.0,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.080,
30-09 13:45:39,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847966208.0,450383872.0,2207821824.0,2719903744.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:40,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,32768.0,848113664.0,450383872.0,2207821824.0,2719756288.0,0.0,2.0,0.0,0.0,1.0,0.040,0.040,0.080,
30-09 13:45:41,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848113664.0,450383872.0,2207821824.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:42,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849014784.0,450383872.0,2207825920.0,2718851072.0,0.0,0.0,0.0,0.0,3.0,0.040,0.040,0.080,
30-09 13:45:43,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849014784.0,450383872.0,2207825920.0,2718851072.0,0.0,0.0,1.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:44,0.0,0.501,99.499,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849264640.0,450383872.0,2207830016.0,2718597120.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:45,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849264640.0,450383872.0,2207830016.0,2718597120.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:46,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,20480.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,2.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:47,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,16384.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,2.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:48,0.0,0.0,99.749,0.251,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:49,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:50,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:51,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,40960.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,2.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:52,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:53,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.080,
30-09 13:45:54,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:45:55,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848105472.0,450383872.0,2207830016.0,2719756288.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:45:56,0.501,0.501,98.997,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,848113664.0,450383872.0,2207830016.0,2719748096.0,0.0,0.0,0.0,0.0,2.0,0.030,0.040,0.080,
30-09 13:45:57,0.500,0.750,98.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,849022976.0,450383872.0,2207834112.0,2718834688.0,0.0,2.0,0.0,0.0,3.0,0.030,0.040,0.080,
30-09 13:45:58,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,849096704.0,450383872.0,2207830016.0,2718765056.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:45:59,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847884288.0,450383872.0,2207830016.0,2719977472.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:00,0.0,0.249,99.501,0.249,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:01,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:02,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,28672.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,7.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:03,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,20480.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,2.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:04,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:05,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:06,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847712256.0,450383872.0,2207830016.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:07,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,847708160.0,450383872.0,2207834112.0,2720149504.0,0.0,1.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:08,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847708160.0,450383872.0,2207834112.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.030,0.040,0.080,
30-09 13:46:09,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,24576.0,847708160.0,450383872.0,2207834112.0,2720149504.0,0.0,2.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:10,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847708160.0,450383872.0,2207834112.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:11,0.0,0.253,99.747,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847708160.0,450383872.0,2207834112.0,2720149504.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:12,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847585280.0,450383872.0,2207830016.0,2720276480.0,0.0,0.0,0.0,0.0,1.0,0.020,0.040,0.080,
30-09 13:46:13,0.251,0.0,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:14,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:15,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,2.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:16,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:17,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:18,0.0,0.0,99.750,0.250,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:19,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:20,0.0,0.251,99.749,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:21,0.0,0.0,100.0,0.0,0.0,0.0,94371840.0,927985664.0,0.0,12288.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,2.0,0.0,0.0,0.0,0.020,0.040,0.080,
30-09 13:46:22,0.0,0.250,99.750,0.0,0.0,0.0,94371840.0,927985664.0,0.0,0.0,847835136.0,450383872.0,2207834112.0,2720022528.0,0.0,0.0,0.0,0.0,0.0,0.020,0.040,0.080,
