"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.143",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-cifar10.csv 1",,,,"Date:","30 Sep 2019 13:44:29 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
30-09 13:44:57,0.0,0.0,100.0,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,0.0,1531826176.0,325652480.0,2669871104.0,1698725888.0,0.0,0.0,0.0,0.0,0.0,0.340,0.360,0.660,
30-09 13:44:58,0.0,0.0,100.0,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,0.0,1531826176.0,325652480.0,2669871104.0,1698725888.0,0.0,0.0,0.0,0.0,0.0,0.320,0.350,0.650,
30-09 13:44:59,0.0,0.0,100.0,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,0.0,1531826176.0,325652480.0,2669871104.0,1698725888.0,0.0,0.0,0.0,0.0,0.0,0.320,0.350,0.650,
30-09 13:45:00,0.251,1.256,98.492,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,12288.0,1532780544.0,325652480.0,2669871104.0,1697771520.0,0.0,2.0,1.0,0.0,0.0,0.320,0.350,0.650,
30-09 13:45:01,2.525,11.364,84.596,0.0,0.0,1.515,3899392.0,1018458112.0,0.0,12288.0,1541439488.0,325652480.0,2669871104.0,1689112576.0,0.0,3.0,1.0,0.0,0.0,0.320,0.350,0.650,
30-09 13:45:02,3.030,13.131,81.566,0.0,0.0,2.273,3899392.0,1018458112.0,0.0,0.0,1576304640.0,325652480.0,2669871104.0,1654247424.0,0.0,0.0,1.0,0.0,2.0,0.320,0.350,0.650,
30-09 13:45:03,0.917,8.563,85.933,0.0,0.0,4.587,3899392.0,1018458112.0,0.0,0.0,1636106240.0,325652480.0,2669871104.0,1594445824.0,0.0,0.0,1.0,0.0,2.0,0.290,0.350,0.650,
30-09 13:45:04,13.333,57.143,26.667,0.0,0.0,2.857,3899392.0,1018458112.0,0.0,0.0,1638199296.0,325652480.0,2669871104.0,1592352768.0,0.0,0.0,4.0,0.0,0.0,0.290,0.350,0.650,
30-09 13:45:05,2.235,22.346,62.570,0.0,0.0,12.849,3899392.0,1018458112.0,0.0,0.0,1646702592.0,325652480.0,2669871104.0,1583849472.0,0.0,0.0,2.0,0.0,3.0,0.290,0.350,0.650,
30-09 13:45:06,1.215,17.004,71.255,1.619,0.0,8.907,3899392.0,1018458112.0,0.0,32768.0,1657831424.0,325652480.0,2669871104.0,1572720640.0,0.0,2.0,2.0,0.0,0.0,0.290,0.350,0.650,
30-09 13:45:07,1.357,17.195,68.326,0.0,0.0,13.122,3899392.0,1018458112.0,0.0,77824.0,1669169152.0,325652480.0,2669871104.0,1561382912.0,0.0,17.0,2.0,0.0,0.0,0.290,0.350,0.650,
30-09 13:45:08,1.471,11.275,77.941,0.0,0.0,9.314,3899392.0,1018458112.0,0.0,0.0,1675853824.0,325652480.0,2669875200.0,1554694144.0,0.0,0.0,2.0,0.0,0.0,0.430,0.370,0.650,
30-09 13:45:09,1.878,18.779,75.117,0.0,0.0,4.225,3899392.0,1018458112.0,0.0,0.0,1682915328.0,325652480.0,2669875200.0,1547632640.0,0.0,0.0,2.0,0.0,0.0,0.430,0.370,0.650,
30-09 13:45:10,0.913,19.635,78.995,0.0,0.0,0.457,3899392.0,1018458112.0,0.0,0.0,1693384704.0,325652480.0,2669875200.0,1537163264.0,0.0,0.0,2.0,0.0,0.0,0.430,0.370,0.650,
30-09 13:45:11,1.747,20.087,76.856,0.0,0.0,1.310,3899392.0,1018458112.0,0.0,0.0,1703157760.0,325652480.0,2669875200.0,1527390208.0,0.0,0.0,3.0,0.0,0.0,0.430,0.370,0.650,
30-09 13:45:12,14.164,18.697,58.357,0.0,0.0,8.782,3899392.0,1018458112.0,0.0,20480.0,1624608768.0,325652480.0,2669875200.0,1605939200.0,0.0,2.0,1.0,0.0,0.0,0.430,0.370,0.650,
30-09 13:45:13,37.626,22.475,34.343,0.0,0.0,5.556,3899392.0,1018458112.0,0.0,0.0,1613017088.0,325652480.0,2669875200.0,1617530880.0,0.0,0.0,4.0,0.0,0.0,0.550,0.400,0.660,
30-09 13:45:14,5.588,22.059,61.765,0.0,0.0,10.588,3899392.0,1018458112.0,0.0,0.0,1614667776.0,325652480.0,2669875200.0,1615880192.0,0.0,0.0,1.0,0.0,0.0,0.550,0.400,0.660,
30-09 13:45:15,15.306,15.306,63.776,0.0,0.0,5.612,3899392.0,1018458112.0,0.0,0.0,1615810560.0,325652480.0,2669875200.0,1614737408.0,0.0,0.0,2.0,0.0,0.0,0.550,0.400,0.660,
30-09 13:45:16,33.418,22.449,39.541,0.0,0.0,4.592,3899392.0,1018458112.0,0.0,0.0,1619906560.0,325652480.0,2669875200.0,1610641408.0,0.0,0.0,0.0,0.0,0.0,0.550,0.400,0.660,
30-09 13:45:17,0.0,1.511,97.733,0.0,0.0,0.756,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,0.0,0.0,0.0,0.550,0.400,0.660,
30-09 13:45:18,0.0,0.0,100.0,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,12288.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,2.0,0.0,0.0,0.0,0.510,0.390,0.660,
30-09 13:45:19,0.0,0.0,100.0,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,0.0,0.0,0.0,0.510,0.390,0.660,
30-09 13:45:20,0.0,0.250,99.750,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,0.0,0.0,0.0,0.510,0.390,0.660,
30-09 13:45:21,0.0,0.251,99.749,0.0,0.0,0.0,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,0.0,0.0,1.0,0.510,0.390,0.660,
30-09 13:45:22,2.778,12.121,82.071,0.0,0.0,3.030,3899392.0,1018458112.0,0.0,0.0,1635110912.0,325652480.0,2669875200.0,1595437056.0,0.0,0.0,1.0,0.0,0.0,0.510,0.390,0.660,
30-09 13:45:23,22.922,7.809,65.239,0.0,0.0,4.030,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,2.0,0.0,0.0,0.630,0.420,0.670,
30-09 13:45:24,33.501,28.463,36.272,0.0,0.0,1.763,3899392.0,1018458112.0,0.0,12288.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,2.0,0.0,0.0,0.0,0.630,0.420,0.670,
30-09 13:45:25,1.759,5.025,91.960,0.0,0.0,1.256,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,1.0,0.0,0.0,0.630,0.420,0.670,
30-09 13:45:26,3.291,14.177,77.722,1.772,0.0,3.038,3899392.0,1018458112.0,0.0,0.0,1615937536.0,325652480.0,2669875200.0,1614610432.0,0.0,0.0,3.0,0.0,0.0,0.630,0.420,0.670,
30-09 13:45:27,37.852,13.043,40.153,0.0,0.0,8.951,3899392.0,1018458112.0,0.0,0.0,1618296832.0,325652480.0,2669875200.0,1612251136.0,0.0,0.0,3.0,0.0,0.0,0.630,0.420,0.670,
30-09 13:45:28,16.562,29.375,44.062,0.0,0.0,10.0,3899392.0,1018458112.0,0.0,0.0,1617903616.0,325652480.0,2669875200.0,1612644352.0,0.0,0.0,4.0,0.0,0.0,0.740,0.450,0.670,
30-09 13:45:29,27.089,12.405,54.684,0.0,0.0,5.823,3899392.0,1018458112.0,0.0,12288.0,1616257024.0,325652480.0,2669875200.0,1614290944.0,0.0,2.0,3.0,0.0,0.0,0.740,0.450,0.670,
30-09 13:45:30,28.426,35.279,32.741,0.0,0.0,3.553,3899392.0,1018458112.0,0.0,0.0,1623269376.0,325652480.0,2669875200.0,1607278592.0,0.0,0.0,2.0,0.0,0.0,0.740,0.450,0.670,
30-09 13:45:31,22.980,12.626,59.343,0.0,0.0,5.051,3899392.0,1018458112.0,0.0,0.0,1615998976.0,325652480.0,2669875200.0,1614548992.0,0.0,0.0,2.0,0.0,0.0,0.740,0.450,0.670,
30-09 13:45:32,40.153,22.762,25.064,0.0,0.0,12.020,3899392.0,1018458112.0,0.0,20480.0,1615962112.0,325652480.0,2669879296.0,1614581760.0,0.0,3.0,1.0,0.0,0.0,0.740,0.450,0.670,
30-09 13:45:33,2.030,8.883,84.264,0.0,0.0,4.822,3899392.0,1018458112.0,0.0,0.0,1616257024.0,325652480.0,2669879296.0,1614286848.0,0.0,0.0,1.0,0.0,0.0,0.680,0.440,0.670,
30-09 13:45:34,42.010,13.660,38.144,0.0,0.0,6.186,3899392.0,1018458112.0,0.0,0.0,1615929344.0,325652480.0,2669879296.0,1614614528.0,0.0,0.0,2.0,0.0,0.0,0.680,0.440,0.670,
30-09 13:45:35,9.620,21.772,62.532,0.253,0.0,5.823,3899392.0,1018458112.0,0.0,24576.0,1661960192.0,325652480.0,2669879296.0,1568583680.0,0.0,2.0,1.0,0.0,0.0,0.680,0.440,0.670,
30-09 13:45:36,24.165,7.712,64.524,0.0,0.0,3.599,3899392.0,1018458112.0,0.0,0.0,1616433152.0,325652480.0,2669883392.0,1614106624.0,0.0,0.0,2.0,0.0,1.0,0.680,0.440,0.670,
30-09 13:45:37,34.422,33.417,27.638,0.0,0.0,4.523,3899392.0,1018458112.0,0.0,0.0,1639141376.0,325652480.0,2669879296.0,1591402496.0,0.0,0.0,2.0,0.0,0.0,0.680,0.440,0.670,
30-09 13:45:38,8.883,15.990,71.320,0.0,0.0,3.807,3899392.0,1018458112.0,0.0,0.0,1616596992.0,325652480.0,2669879296.0,1613946880.0,0.0,0.0,2.0,0.0,0.0,0.630,0.430,0.660,
30-09 13:45:39,41.117,25.127,25.127,0.0,0.0,8.629,3899392.0,1018458112.0,0.0,0.0,1619578880.0,325652480.0,2669879296.0,1610964992.0,0.0,0.0,4.0,0.0,0.0,0.630,0.430,0.660,
30-09 13:45:40,5.759,14.921,71.990,0.0,0.0,7.330,3899392.0,1018458112.0,0.0,0.0,1616629760.0,325652480.0,2669879296.0,1613914112.0,0.0,0.0,2.0,0.0,0.0,0.630,0.430,0.660,
30-09 13:45:41,42.969,16.927,27.604,0.0,0.0,12.500,3899392.0,1018458112.0,0.0,12288.0,1621118976.0,325652480.0,2669879296.0,1609424896.0,0.0,2.0,5.0,0.0,0.0,0.630,0.430,0.660,
30-09 13:45:42,3.077,12.564,80.256,0.0,0.0,4.103,3899392.0,1018458112.0,0.0,20480.0,1669775360.0,325652480.0,2669879296.0,1560768512.0,0.0,5.0,1.0,0.0,0.0,0.630,0.430,0.660,
30-09 13:45:43,15.857,8.440,74.680,0.0,0.0,1.023,3899392.0,1018458112.0,0.0,0.0,1616089088.0,325652480.0,2669879296.0,1614454784.0,0.0,0.0,2.0,0.0,0.0,0.660,0.440,0.670,
30-09 13:45:44,36.090,29.073,28.321,0.0,0.0,6.516,3899392.0,1018458112.0,0.0,0.0,1616318464.0,325652480.0,2669879296.0,1614225408.0,0.0,0.0,1.0,0.0,0.0,0.660,0.440,0.670,
30-09 13:45:45,19.084,12.468,63.613,0.0,0.0,4.835,3899392.0,1018458112.0,0.0,0.0,1616904192.0,325652480.0,2669879296.0,1613639680.0,0.0,0.0,3.0,0.0,0.0,0.660,0.440,0.670,
30-09 13:45:46,30.808,29.798,34.596,0.0,0.0,4.798,3899392.0,1018458112.0,0.0,0.0,1616904192.0,325652480.0,2669879296.0,1613639680.0,0.0,0.0,0.0,0.0,0.0,0.660,0.440,0.670,
30-09 13:45:47,16.203,10.886,66.329,0.0,0.0,6.582,3899392.0,1018458112.0,0.0,12288.0,1616683008.0,325652480.0,2669879296.0,1613860864.0,0.0,2.0,2.0,0.0,0.0,0.660,0.440,0.670,
30-09 13:45:48,35.338,28.571,29.825,0.0,0.0,6.266,3899392.0,1018458112.0,0.0,0.0,1616535552.0,325652480.0,2669879296.0,1614008320.0,0.0,0.0,1.0,0.0,0.0,0.840,0.480,0.680,
30-09 13:45:49,20.153,11.480,63.520,0.0,0.0,4.847,3899392.0,1018458112.0,0.0,0.0,1616154624.0,325652480.0,2669879296.0,1614389248.0,0.0,0.0,2.0,0.0,0.0,0.840,0.480,0.680,
30-09 13:45:50,40.852,27.569,27.318,0.0,0.0,4.261,3899392.0,1018458112.0,0.0,0.0,1616187392.0,325652480.0,2669879296.0,1614356480.0,0.0,0.0,1.0,0.0,0.0,0.840,0.480,0.680,
30-09 13:45:51,19.549,17.794,57.143,0.0,0.0,5.514,3899392.0,1018458112.0,0.0,0.0,1617014784.0,325652480.0,2669879296.0,1613529088.0,0.0,0.0,2.0,0.0,1.0,0.840,0.480,0.680,
30-09 13:45:52,41.371,20.558,26.904,0.0,0.0,11.168,3899392.0,1018458112.0,0.0,0.0,1618161664.0,325652480.0,2669879296.0,1612382208.0,0.0,0.0,5.0,0.0,0.0,0.840,0.480,0.680,
30-09 13:45:53,4.569,13.452,75.127,0.0,0.0,6.853,3899392.0,1018458112.0,0.0,12288.0,1616855040.0,325652480.0,2669879296.0,1613688832.0,0.0,2.0,2.0,0.0,0.0,0.780,0.480,0.680,
30-09 13:45:54,45.939,14.721,35.787,0.0,0.0,3.553,3899392.0,1018458112.0,0.0,0.0,1618247680.0,325652480.0,2669879296.0,1612296192.0,0.0,0.0,6.0,0.0,2.0,0.780,0.480,0.680,
30-09 13:45:55,6.313,19.192,72.980,0.0,0.0,1.515,3899392.0,1018458112.0,0.0,0.0,1617985536.0,325652480.0,2669879296.0,1612558336.0,0.0,0.0,1.0,0.0,0.0,0.780,0.480,0.680,
30-09 13:45:56,2.356,13.613,82.199,0.0,0.0,1.832,3899392.0,1018458112.0,0.0,0.0,1657118720.0,325652480.0,2669887488.0,1573416960.0,0.0,0.0,0.0,0.0,0.0,0.780,0.480,0.680,
30-09 13:45:57,18.974,7.949,70.513,0.0,0.0,2.564,3899392.0,1018458112.0,0.0,0.0,1618358272.0,325652480.0,2669887488.0,1612177408.0,0.0,0.0,2.0,0.0,0.0,0.780,0.480,0.680,
30-09 13:45:58,31.759,24.672,25.459,0.0,0.0,18.110,3899392.0,1018458112.0,0.0,0.0,1628876800.0,325652480.0,2669887488.0,1601658880.0,0.0,0.0,2.0,0.0,0.0,1.190,0.570,0.700,
30-09 13:45:59,26.633,15.578,53.266,0.0,0.0,4.523,3899392.0,1018458112.0,0.0,20480.0,1617752064.0,325652480.0,2669891584.0,1612779520.0,0.0,2.0,3.0,0.0,0.0,1.190,0.570,0.700,
30-09 13:46:00,26.566,28.822,39.599,0.0,0.0,5.013,3899392.0,1018458112.0,0.0,0.0,1636761600.0,325652480.0,2669891584.0,1593769984.0,0.0,0.0,0.0,0.0,1.0,1.190,0.570,0.700,
30-09 13:46:01,24.747,10.101,60.606,0.0,0.0,4.545,3899392.0,1018458112.0,0.0,0.0,1617686528.0,325652480.0,2669891584.0,1612845056.0,0.0,0.0,2.0,0.0,1.0,1.190,0.570,0.700,
30-09 13:46:02,30.576,34.837,29.323,0.251,0.0,5.013,3899392.0,1018458112.0,0.0,0.0,1623920640.0,325652480.0,2669891584.0,1606610944.0,0.0,0.0,2.0,0.0,0.0,1.190,0.570,0.700,
30-09 13:46:03,24.112,14.213,53.553,0.0,0.0,8.122,3899392.0,1018458112.0,0.0,8192.0,1618165760.0,325652480.0,2669891584.0,1612365824.0,0.0,1.0,2.0,0.0,0.0,1.260,0.590,0.710,
30-09 13:46:04,22.980,22.475,45.202,0.0,0.0,9.343,3899392.0,1018458112.0,0.0,32768.0,1624424448.0,325652480.0,2669891584.0,1606107136.0,0.0,2.0,0.0,0.0,0.0,1.260,0.590,0.710,
30-09 13:46:05,12.598,18.110,60.630,0.0,0.0,8.661,3899392.0,1018458112.0,0.0,0.0,1618157568.0,325652480.0,2669891584.0,1612374016.0,0.0,0.0,2.0,0.0,0.0,1.260,0.590,0.710,
30-09 13:46:06,39.098,32.080,26.316,0.0,0.0,2.506,3899392.0,1018458112.0,0.0,0.0,1616449536.0,325652480.0,2669891584.0,1614082048.0,0.0,0.0,1.0,0.0,1.0,1.260,0.590,0.710,
30-09 13:46:07,11.646,18.481,63.291,0.0,0.0,6.582,3899392.0,1018458112.0,0.0,0.0,1616773120.0,325652480.0,2669891584.0,1613758464.0,0.0,0.0,3.0,0.0,0.0,1.260,0.590,0.710,
30-09 13:46:08,42.239,27.226,25.954,0.0,0.0,4.580,3899392.0,1018458112.0,0.0,0.0,1617141760.0,325652480.0,2669891584.0,1613389824.0,0.0,0.0,2.0,0.0,0.0,1.400,0.630,0.720,
30-09 13:46:09,13.043,15.345,64.962,0.0,0.0,6.650,3899392.0,1018458112.0,0.0,0.0,1616752640.0,325652480.0,2669891584.0,1613778944.0,0.0,0.0,2.0,0.0,0.0,1.400,0.630,0.720,
30-09 13:46:10,36.962,28.354,25.316,0.0,0.0,9.367,3899392.0,1018458112.0,0.0,20480.0,1616785408.0,325652480.0,2669891584.0,1613746176.0,0.0,2.0,1.0,0.0,0.0,1.400,0.630,0.720,
30-09 13:46:11,8.786,18.088,64.341,0.0,0.0,8.786,3899392.0,1018458112.0,0.0,0.0,1617182720.0,325652480.0,2669891584.0,1613348864.0,0.0,0.0,2.0,0.0,0.0,1.400,0.630,0.720,
30-09 13:46:12,45.293,11.196,27.990,0.0,0.0,15.522,3899392.0,1018458112.0,0.0,0.0,1623527424.0,325652480.0,2669891584.0,1607004160.0,0.0,0.0,6.0,0.0,0.0,1.400,0.630,0.720,
30-09 13:46:13,12.091,21.159,58.690,0.0,0.0,8.060,3899392.0,1018458112.0,0.0,0.0,1616273408.0,325652480.0,2669891584.0,1614258176.0,0.0,0.0,2.0,0.0,0.0,1.450,0.650,0.730,
30-09 13:46:14,39.547,29.219,28.212,0.0,0.0,3.023,3899392.0,1018458112.0,0.0,0.0,1616273408.0,325652480.0,2669891584.0,1614258176.0,0.0,0.0,1.0,0.0,0.0,1.450,0.650,0.730,
30-09 13:46:15,1.763,14.106,79.093,0.0,0.0,5.038,3899392.0,1018458112.0,0.0,0.0,1617039360.0,325652480.0,2669891584.0,1613492224.0,0.0,0.0,2.0,0.0,0.0,1.450,0.650,0.730,
30-09 13:46:16,46.173,19.388,31.122,0.0,0.0,3.316,3899392.0,1018458112.0,0.0,12288.0,1628508160.0,325652480.0,2669891584.0,1602023424.0,0.0,2.0,5.0,0.0,0.0,1.450,0.650,0.730,
30-09 13:46:17,7.323,24.495,63.131,0.0,0.0,5.051,3899392.0,1018458112.0,0.0,0.0,1617354752.0,325652480.0,2669891584.0,1613176832.0,0.0,0.0,2.0,0.0,0.0,1.450,0.650,0.730,
30-09 13:46:18,45.478,13.437,33.850,0.0,0.0,7.235,3899392.0,1018458112.0,0.0,20480.0,1620369408.0,325652480.0,2669891584.0,1610162176.0,0.0,5.0,6.0,0.0,0.0,1.570,0.690,0.740,
30-09 13:46:19,5.102,26.531,61.480,0.0,0.0,6.888,3899392.0,1018458112.0,0.0,0.0,1617055744.0,325652480.0,2669891584.0,1613475840.0,0.0,0.0,3.0,0.0,0.0,1.570,0.690,0.740,
30-09 13:46:20,46.970,12.626,38.636,0.0,0.0,1.768,3899392.0,1018458112.0,0.0,0.0,1618313216.0,325652480.0,2669895680.0,1612214272.0,0.0,0.0,3.0,0.0,0.0,1.570,0.690,0.740,
30-09 13:46:21,11.111,24.747,60.859,0.0,0.0,3.283,3899392.0,1018458112.0,0.0,0.0,1651093504.0,325652480.0,2669895680.0,1579433984.0,0.0,0.0,1.0,0.0,0.0,1.570,0.690,0.740,
30-09 13:46:22,22.025,12.405,60.506,0.0,0.0,5.063,3899392.0,1018458112.0,0.0,12288.0,1617256448.0,325652480.0,2669895680.0,1613271040.0,0.0,2.0,2.0,0.0,1.0,1.570,0.690,0.740,
30-09 13:46:23,34.783,27.621,31.458,0.0,0.0,6.138,3899392.0,1018458112.0,0.0,0.0,1617190912.0,325652480.0,2669895680.0,1613336576.0,0.0,0.0,1.0,0.0,0.0,1.850,0.770,0.770,
30-09 13:46:24,7.928,10.742,75.703,0.0,0.0,5.627,3899392.0,1018458112.0,0.0,0.0,1616936960.0,325652480.0,2669895680.0,1613590528.0,0.0,0.0,2.0,0.0,0.0,1.850,0.770,0.770,
30-09 13:46:25,45.383,20.580,27.177,0.0,0.0,6.860,3899392.0,1018458112.0,0.0,0.0,1616969728.0,325652480.0,2669895680.0,1613557760.0,0.0,0.0,4.0,0.0,0.0,1.850,0.770,0.770,
30-09 13:46:26,5.542,18.892,70.025,0.0,0.0,5.542,3899392.0,1018458112.0,0.0,0.0,1616969728.0,325652480.0,2669895680.0,1613557760.0,0.0,0.0,2.0,0.0,0.0,1.850,0.770,0.770,
30-09 13:46:27,44.697,20.455,31.818,0.0,0.0,3.030,3899392.0,1018458112.0,0.0,0.0,1625325568.0,325652480.0,2669895680.0,1605201920.0,0.0,0.0,6.0,0.0,0.0,1.850,0.770,0.770,
30-09 13:46:28,4.786,20.151,66.499,0.0,0.0,8.564,3899392.0,1018458112.0,0.0,0.0,1617047552.0,325652480.0,2669895680.0,1613479936.0,0.0,0.0,1.0,0.0,0.0,1.700,0.750,0.760,
30-09 13:46:29,45.293,15.013,30.280,0.0,0.0,9.415,3899392.0,1018458112.0,0.0,28672.0,1624125440.0,325652480.0,2669895680.0,1606402048.0,0.0,4.0,5.0,0.0,0.0,1.700,0.750,0.760,
30-09 13:46:30,7.692,23.846,57.436,0.0,0.0,11.026,3899392.0,1018458112.0,0.0,0.0,1616384000.0,325652480.0,2669895680.0,1614143488.0,0.0,0.0,2.0,0.0,0.0,1.700,0.750,0.760,
