"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.140",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-vgg16.csv 1",,,,"Date:","01 Oct 2019 13:06:53 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:07:16,0.0,0.251,96.734,3.015,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419844096.0,68710400.0,262946816.0,5474574336.0,0.0,0.0,0.0,0.0,0.0,0.270,0.080,0.020,
01-10 13:07:17,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419835904.0,68718592.0,262946816.0,5474574336.0,0.0,2.0,0.0,0.0,0.0,0.270,0.080,0.020,
01-10 13:07:18,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419835904.0,68718592.0,262946816.0,5474574336.0,0.0,0.0,0.0,0.0,0.0,0.270,0.080,0.020,
01-10 13:07:19,0.0,0.250,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419803136.0,68718592.0,262946816.0,5474607104.0,0.0,0.0,0.0,0.0,0.0,0.270,0.080,0.020,
01-10 13:07:20,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419803136.0,68718592.0,262946816.0,5474607104.0,0.0,0.0,0.0,0.0,0.0,0.270,0.080,0.020,
01-10 13:07:21,0.249,0.748,99.002,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68718592.0,262946816.0,5474455552.0,0.0,0.0,0.0,0.0,2.0,0.250,0.070,0.020,
01-10 13:07:22,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68718592.0,262946816.0,5474455552.0,0.0,0.0,0.0,0.0,0.0,0.250,0.070,0.020,
01-10 13:07:23,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419946496.0,68726784.0,262946816.0,5474455552.0,0.0,2.0,0.0,0.0,0.0,0.250,0.070,0.020,
01-10 13:07:24,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419946496.0,68726784.0,262946816.0,5474455552.0,0.0,0.0,0.0,0.0,0.0,0.250,0.070,0.020,
01-10 13:07:25,0.0,0.250,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419946496.0,68726784.0,262946816.0,5474455552.0,0.0,0.0,0.0,0.0,0.0,0.250,0.070,0.020,
01-10 13:07:26,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419946496.0,68726784.0,262946816.0,5474455552.0,0.0,0.0,0.0,0.0,0.0,0.230,0.070,0.020,
01-10 13:07:27,0.0,0.500,99.500,0.0,0.0,0.0,283201536.0,739155968.0,0.0,368640.0,420093952.0,68726784.0,262950912.0,5474304000.0,0.0,68.0,0.0,0.0,1.0,0.230,0.070,0.020,
01-10 13:07:28,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419962880.0,68726784.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.230,0.070,0.020,
01-10 13:07:29,0.0,0.0,99.750,0.250,0.0,0.0,283201536.0,739155968.0,0.0,20480.0,419954688.0,68734976.0,262946816.0,5474439168.0,0.0,2.0,0.0,0.0,0.0,0.230,0.070,0.020,
01-10 13:07:30,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68734976.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.230,0.070,0.020,
01-10 13:07:31,0.250,0.0,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68734976.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.210,0.070,0.020,
01-10 13:07:32,0.0,0.0,98.241,1.759,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68734976.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.210,0.070,0.020,
01-10 13:07:33,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68734976.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.210,0.070,0.020,
01-10 13:07:34,0.0,0.0,99.749,0.251,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68734976.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.210,0.070,0.020,
01-10 13:07:35,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419954688.0,68743168.0,262938624.0,5474439168.0,0.0,2.0,0.0,0.0,0.0,0.210,0.070,0.020,
01-10 13:07:36,0.0,0.0,97.744,2.256,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419946496.0,68743168.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.190,0.070,0.020,
01-10 13:07:37,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419946496.0,68743168.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.190,0.070,0.020,
01-10 13:07:38,0.0,0.501,99.499,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419946496.0,68743168.0,262946816.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.190,0.070,0.020,
01-10 13:07:39,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419942400.0,68743168.0,262950912.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.190,0.070,0.020,
01-10 13:07:40,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419942400.0,68743168.0,262950912.0,5474439168.0,0.0,0.0,0.0,0.0,0.0,0.190,0.070,0.020,
01-10 13:07:41,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419934208.0,68751360.0,262950912.0,5474439168.0,0.0,2.0,0.0,0.0,0.0,0.180,0.070,0.020,
01-10 13:07:42,0.0,0.250,99.500,0.250,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419954688.0,68751360.0,262946816.0,5474422784.0,0.0,0.0,0.0,0.0,1.0,0.180,0.070,0.020,
01-10 13:07:43,0.250,0.0,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420077568.0,68751360.0,262950912.0,5474295808.0,0.0,0.0,0.0,0.0,0.0,0.180,0.070,0.020,
01-10 13:07:44,0.0,0.0,97.236,2.764,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420077568.0,68751360.0,262950912.0,5474295808.0,0.0,0.0,0.0,0.0,0.0,0.180,0.070,0.020,
01-10 13:07:45,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420077568.0,68751360.0,262950912.0,5474295808.0,0.0,0.0,0.0,0.0,0.0,0.180,0.070,0.020,
01-10 13:07:46,0.249,0.249,99.501,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419045376.0,68751360.0,262950912.0,5475328000.0,0.0,0.0,0.0,0.0,0.0,0.160,0.070,0.020,
01-10 13:07:47,0.0,0.0,99.749,0.251,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419037184.0,68759552.0,262950912.0,5475328000.0,0.0,2.0,0.0,0.0,0.0,0.160,0.070,0.020,
01-10 13:07:48,0.0,0.0,95.238,4.762,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419037184.0,68759552.0,262950912.0,5475328000.0,0.0,0.0,0.0,0.0,0.0,0.160,0.070,0.020,
01-10 13:07:49,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419037184.0,68759552.0,262950912.0,5475328000.0,0.0,0.0,0.0,0.0,0.0,0.160,0.070,0.020,
01-10 13:07:50,0.0,0.0,99.749,0.251,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419037184.0,68759552.0,262950912.0,5475328000.0,0.0,0.0,0.0,1.0,0.0,0.160,0.070,0.020,
01-10 13:07:51,0.503,0.503,98.241,0.754,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419164160.0,68759552.0,262950912.0,5475201024.0,0.0,0.0,0.0,0.0,2.0,0.150,0.070,0.020,
01-10 13:07:52,0.0,0.250,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419164160.0,68759552.0,262950912.0,5475201024.0,0.0,0.0,0.0,0.0,0.0,0.150,0.070,0.020,
01-10 13:07:53,0.252,0.0,99.748,0.0,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419160064.0,68767744.0,262950912.0,5475196928.0,0.0,2.0,0.0,0.0,1.0,0.150,0.070,0.020,
01-10 13:07:54,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419160064.0,68767744.0,262950912.0,5475196928.0,0.0,0.0,0.0,0.0,0.0,0.150,0.070,0.020,
01-10 13:07:55,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419160064.0,68767744.0,262950912.0,5475196928.0,0.0,0.0,0.0,0.0,0.0,0.150,0.070,0.020,
01-10 13:07:56,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419160064.0,68767744.0,262950912.0,5475196928.0,0.0,0.0,0.0,0.0,0.0,0.140,0.060,0.020,
01-10 13:07:57,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419160064.0,68767744.0,262950912.0,5475196928.0,0.0,0.0,0.0,0.0,1.0,0.140,0.060,0.020,
01-10 13:07:58,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,12288.0,419024896.0,68775936.0,262950912.0,5475323904.0,0.0,2.0,0.0,0.0,0.0,0.140,0.060,0.020,
01-10 13:07:59,0.250,0.500,99.250,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419024896.0,68775936.0,262950912.0,5475323904.0,0.0,0.0,0.0,0.0,1.0,0.140,0.060,0.020,
01-10 13:08:00,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419024896.0,68775936.0,262950912.0,5475323904.0,0.0,0.0,0.0,0.0,0.0,0.140,0.060,0.020,
01-10 13:08:01,0.0,0.0,98.995,1.005,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419024896.0,68775936.0,262950912.0,5475323904.0,0.0,0.0,0.0,0.0,0.0,0.130,0.060,0.020,
01-10 13:08:02,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419024896.0,68775936.0,262950912.0,5475323904.0,0.0,0.0,0.0,0.0,0.0,0.130,0.060,0.020,
01-10 13:08:03,0.0,0.501,99.499,0.0,0.0,0.0,283201536.0,739155968.0,0.0,8192.0,419987456.0,68775936.0,262950912.0,5474361344.0,0.0,1.0,0.0,0.0,2.0,0.130,0.060,0.020,
01-10 13:08:04,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,20480.0,420102144.0,68784128.0,262955008.0,5474234368.0,0.0,2.0,0.0,0.0,0.0,0.130,0.060,0.020,
01-10 13:08:05,0.0,0.0,98.997,1.003,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420167680.0,68784128.0,262955008.0,5474168832.0,0.0,0.0,0.0,0.0,0.0,0.130,0.060,0.020,
01-10 13:08:06,0.250,0.0,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420167680.0,68784128.0,262955008.0,5474168832.0,0.0,0.0,0.0,0.0,0.0,0.120,0.060,0.020,
01-10 13:08:07,0.0,0.0,98.992,1.008,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420421632.0,68784128.0,262955008.0,5473914880.0,0.0,0.0,0.0,0.0,0.0,0.120,0.060,0.020,
01-10 13:08:08,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420421632.0,68784128.0,262955008.0,5473914880.0,0.0,0.0,0.0,0.0,0.0,0.120,0.060,0.020,
01-10 13:08:09,0.0,0.249,99.501,0.249,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420548608.0,68784128.0,262955008.0,5473787904.0,0.0,0.0,0.0,0.0,0.0,0.120,0.060,0.020,
01-10 13:08:10,0.251,0.0,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,16384.0,420540416.0,68792320.0,262955008.0,5473787904.0,0.0,2.0,0.0,0.0,0.0,0.120,0.060,0.020,
01-10 13:08:11,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420540416.0,68792320.0,262955008.0,5473787904.0,0.0,0.0,0.0,0.0,0.0,0.110,0.060,0.020,
01-10 13:08:12,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420540416.0,68792320.0,262955008.0,5473787904.0,0.0,0.0,0.0,0.0,0.0,0.110,0.060,0.020,
01-10 13:08:13,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420548608.0,68792320.0,262955008.0,5473779712.0,0.0,0.0,0.0,0.0,1.0,0.110,0.060,0.020,
01-10 13:08:14,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420540416.0,68792320.0,262955008.0,5473787904.0,0.0,0.0,0.0,0.0,0.0,0.110,0.060,0.020,
01-10 13:08:15,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420540416.0,68792320.0,262955008.0,5473787904.0,0.0,0.0,0.0,0.0,0.0,0.110,0.060,0.020,
01-10 13:08:16,0.0,0.0,99.749,0.0,0.0,0.251,283201536.0,739155968.0,0.0,20480.0,420659200.0,68800512.0,262955008.0,5473660928.0,0.0,2.0,0.0,0.0,0.0,0.100,0.060,0.020,
01-10 13:08:17,0.0,0.250,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420659200.0,68800512.0,262955008.0,5473660928.0,0.0,0.0,0.0,0.0,0.0,0.100,0.060,0.020,
01-10 13:08:18,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420659200.0,68800512.0,262955008.0,5473660928.0,0.0,0.0,0.0,0.0,0.0,0.100,0.060,0.020,
01-10 13:08:19,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420659200.0,68800512.0,262955008.0,5473660928.0,0.0,0.0,0.0,0.0,0.0,0.100,0.060,0.020,
01-10 13:08:20,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420655104.0,68800512.0,262959104.0,5473660928.0,0.0,0.0,0.0,0.0,0.0,0.100,0.060,0.020,
01-10 13:08:21,0.251,0.501,99.248,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,421060608.0,68800512.0,262959104.0,5473255424.0,0.0,0.0,0.0,0.0,2.0,0.090,0.060,0.020,
01-10 13:08:22,0.250,0.0,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,16384.0,421052416.0,68808704.0,262959104.0,5473255424.0,0.0,2.0,0.0,0.0,0.0,0.090,0.060,0.020,
01-10 13:08:23,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,421052416.0,68808704.0,262959104.0,5473255424.0,0.0,0.0,0.0,0.0,0.0,0.090,0.060,0.020,
01-10 13:08:24,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,421052416.0,68808704.0,262959104.0,5473255424.0,0.0,0.0,0.0,0.0,0.0,0.090,0.060,0.020,
01-10 13:08:25,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,421052416.0,68808704.0,262959104.0,5473255424.0,0.0,0.0,0.0,0.0,0.0,0.090,0.060,0.020,
01-10 13:08:26,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,421052416.0,68808704.0,262959104.0,5473255424.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:27,0.251,0.0,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,421052416.0,68808704.0,262959104.0,5473255424.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:28,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,16384.0,419958784.0,68816896.0,262963200.0,5474336768.0,0.0,2.0,0.0,0.0,1.0,0.080,0.060,0.020,
01-10 13:08:29,0.0,0.249,99.501,0.249,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419848192.0,68816896.0,262963200.0,5474447360.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:30,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419848192.0,68816896.0,262963200.0,5474447360.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:31,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,419848192.0,68816896.0,262963200.0,5474447360.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:32,0.250,0.500,99.250,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420503552.0,68816896.0,262963200.0,5473792000.0,0.0,0.0,0.0,0.0,2.0,0.080,0.060,0.020,
01-10 13:08:33,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420503552.0,68816896.0,262963200.0,5473792000.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:34,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,45056.0,420495360.0,68825088.0,262963200.0,5473792000.0,0.0,7.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:35,0.0,0.503,98.241,1.256,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420622336.0,68825088.0,262963200.0,5473665024.0,0.0,0.0,0.0,0.0,0.0,0.080,0.060,0.020,
01-10 13:08:36,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420749312.0,68825088.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.020,
01-10 13:08:37,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420749312.0,68825088.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.020,
01-10 13:08:38,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420749312.0,68825088.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.020,
01-10 13:08:39,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,32768.0,420741120.0,68833280.0,262963200.0,5473538048.0,0.0,3.0,0.0,0.0,0.0,0.070,0.050,0.020,
01-10 13:08:40,0.0,0.251,99.749,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420741120.0,68833280.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.020,
01-10 13:08:41,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420741120.0,68833280.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.020,
01-10 13:08:42,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420741120.0,68833280.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.020,
01-10 13:08:43,0.249,0.249,99.252,0.249,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420741120.0,68833280.0,262963200.0,5473538048.0,0.0,0.0,0.0,0.0,1.0,0.060,0.050,0.020,
01-10 13:08:44,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,8192.0,420802560.0,68833280.0,262963200.0,5473476608.0,0.0,1.0,1.0,0.0,0.0,0.060,0.050,0.020,
01-10 13:08:45,0.0,0.253,99.747,0.0,0.0,0.0,283201536.0,739155968.0,0.0,28672.0,420794368.0,68841472.0,262963200.0,5473476608.0,0.0,2.0,0.0,0.0,0.0,0.060,0.050,0.020,
01-10 13:08:46,0.250,0.0,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420794368.0,68841472.0,262963200.0,5473476608.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.010,
01-10 13:08:47,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420794368.0,68841472.0,262963200.0,5473476608.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.010,
01-10 13:08:48,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420794368.0,68841472.0,262963200.0,5473476608.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.010,
01-10 13:08:49,0.0,0.0,100.0,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420794368.0,68841472.0,262963200.0,5473476608.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.010,
01-10 13:08:50,0.250,0.0,99.750,0.0,0.0,0.0,283201536.0,739155968.0,0.0,0.0,420794368.0,68841472.0,262963200.0,5473476608.0,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.010,
01-10 13:08:51,0.0,0.752,99.248,0.0,0.0,0.0,283201536.0,739155968.0,0.0,16384.0,420794368.0,68849664.0,262963200.0,5473468416.0,0.0,2.0,0.0,0.0,2.0,0.050,0.050,0.010,
