"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","129.10.58.144",,,,"User:","labuser"
"Cmdline:","dstat -tcsdmrpl --output /home/labuser/trace/MXNET-vgg16.csv 1",,,,"Date:","01 Oct 2019 13:06:55 PDT"

"system","total cpu usage",,,,,,"swap",,"dsk/total",,"memory usage",,,,"io/total",,"procs",,,"load avg",,
"time","usr","sys","idl","wai","hiq","siq","used","free","read","writ","used","buff","cach","free","read","writ","run","blk","new","1m","5m","15m"
01-10 13:07:05,0.0,0.251,99.749,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,681275392.0,344104960.0,2780241920.0,2420449280.0,0.0,0.0,0.0,0.0,0.0,0.080,0.050,0.0,
01-10 13:07:06,0.0,0.0,100.0,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,20480.0,681275392.0,344104960.0,2780241920.0,2420449280.0,0.0,2.0,0.0,0.0,0.0,0.080,0.050,0.0,
01-10 13:07:07,0.0,0.251,99.749,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,8192.0,681218048.0,344104960.0,2780241920.0,2420506624.0,0.0,1.0,0.0,0.0,0.0,0.070,0.050,0.0,
01-10 13:07:08,0.251,0.503,99.246,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,680837120.0,344104960.0,2780241920.0,2420887552.0,0.0,0.0,0.0,0.0,2.0,0.070,0.050,0.0,
01-10 13:07:09,0.0,0.251,99.749,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,681091072.0,344104960.0,2780241920.0,2420633600.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.0,
01-10 13:07:10,0.0,0.251,99.749,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,681091072.0,344104960.0,2780241920.0,2420633600.0,0.0,0.0,0.0,0.0,0.0,0.070,0.050,0.0,
01-10 13:07:11,2.625,11.286,86.089,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,784293888.0,344104960.0,2780241920.0,2317430784.0,0.0,0.0,5.0,0.0,10.0,0.070,0.050,0.0,
01-10 13:07:12,8.709,66.967,22.823,0.0,0.0,1.502,4468736.0,1017888768.0,0.0,32768.0,1170055168.0,344104960.0,2780241920.0,1931669504.0,0.0,2.0,9.0,0.0,7.0,0.470,0.130,0.030,
01-10 13:07:13,25.337,32.075,42.318,0.0,0.0,0.270,4468736.0,1017888768.0,0.0,0.0,1553641472.0,344104960.0,2780241920.0,1548083200.0,0.0,0.0,2.0,0.0,0.0,0.470,0.130,0.030,
01-10 13:07:14,45.202,4.798,50.0,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,1585512448.0,344104960.0,2780241920.0,1516212224.0,0.0,0.0,2.0,0.0,0.0,0.470,0.130,0.030,
01-10 13:07:15,43.152,7.235,48.579,0.0,0.0,1.034,4468736.0,1017888768.0,0.0,0.0,1610887168.0,344104960.0,2780246016.0,1490833408.0,0.0,0.0,2.0,0.0,2.0,0.470,0.130,0.030,
01-10 13:07:16,15.365,11.979,69.792,0.0,0.0,2.865,4468736.0,1017888768.0,0.0,0.0,1677783040.0,344104960.0,2780246016.0,1423937536.0,0.0,0.0,0.0,0.0,0.0,0.470,0.130,0.030,
01-10 13:07:17,0.271,8.401,82.927,0.0,0.0,8.401,4468736.0,1017888768.0,0.0,0.0,1685786624.0,344104960.0,2780250112.0,1415929856.0,0.0,0.0,0.0,0.0,2.0,0.510,0.140,0.040,
01-10 13:07:18,3.217,19.303,66.488,0.0,0.0,10.992,4468736.0,1017888768.0,0.0,20480.0,1686499328.0,344104960.0,2780250112.0,1415217152.0,0.0,2.0,1.0,0.0,0.0,0.510,0.140,0.040,
01-10 13:07:19,9.302,3.876,80.362,0.0,0.0,6.460,4468736.0,1017888768.0,0.0,0.0,1697935360.0,344104960.0,2780250112.0,1403781120.0,0.0,0.0,0.0,0.0,4.0,0.510,0.140,0.040,
01-10 13:07:20,0.0,0.501,99.499,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,1697681408.0,344104960.0,2780250112.0,1404035072.0,0.0,0.0,0.0,0.0,0.0,0.510,0.140,0.040,
01-10 13:07:21,1.508,3.015,95.477,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,1696514048.0,344104960.0,2780250112.0,1405202432.0,0.0,0.0,0.0,0.0,0.0,0.510,0.140,0.040,
01-10 13:07:22,2.764,2.513,94.221,0.0,0.0,0.503,4468736.0,1017888768.0,0.0,0.0,1695322112.0,344104960.0,2780250112.0,1406394368.0,0.0,0.0,0.0,0.0,0.0,0.470,0.140,0.040,
01-10 13:07:23,5.607,3.115,91.277,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,278528.0,1698041856.0,344104960.0,2780254208.0,1403670528.0,0.0,48.0,0.0,0.0,3.0,0.470,0.140,0.040,
01-10 13:07:24,0.0,0.251,99.499,0.0,0.0,0.251,4468736.0,1017888768.0,0.0,4096.0,1696129024.0,344104960.0,2780254208.0,1405583360.0,0.0,1.0,0.0,0.0,0.0,0.470,0.140,0.040,
01-10 13:07:25,2.0,3.0,94.500,0.0,0.0,0.500,4468736.0,1017888768.0,0.0,0.0,1696382976.0,344104960.0,2780254208.0,1405329408.0,0.0,0.0,0.0,0.0,0.0,0.470,0.140,0.040,
01-10 13:07:26,0.533,0.800,98.667,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,1697058816.0,344104960.0,2780254208.0,1404653568.0,0.0,0.0,0.0,0.0,2.0,0.470,0.140,0.040,
01-10 13:07:27,0.251,0.503,99.246,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,1696608256.0,344104960.0,2780254208.0,1405104128.0,0.0,0.0,0.0,0.0,2.0,0.430,0.140,0.040,
01-10 13:07:28,0.251,0.0,99.749,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,16384.0,1696911360.0,344104960.0,2780258304.0,1404796928.0,0.0,3.0,0.0,0.0,1.0,0.430,0.140,0.040,
01-10 13:07:29,2.513,3.518,92.965,0.0,0.0,1.005,4468736.0,1017888768.0,0.0,65536.0,1697632256.0,344104960.0,2780258304.0,1404076032.0,0.0,2.0,0.0,0.0,0.0,0.430,0.140,0.040,
01-10 13:07:30,0.251,0.501,99.248,0.0,0.0,0.0,4468736.0,1017888768.0,0.0,0.0,1697517568.0,344104960.0,2780254208.0,1404194816.0,0.0,0.0,0.0,0.0,2.0,0.430,0.140,0.040,
01-10 13:07:31,3.518,5.528,88.442,0.0,0.0,2.513,4468736.0,1017888768.0,0.0,0.0,1699553280.0,344104960.0,2780254208.0,1402159104.0,0.0,0.0,2.0,0.0,0.0,0.430,0.140,0.040,
01-10 13:07:32,3.117,12.987,76.883,0.0,0.0,7.013,4468736.0,1017888768.0,0.0,0.0,1770897408.0,344104960.0,2780254208.0,1330814976.0,0.0,0.0,1.0,0.0,0.0,0.480,0.150,0.040,
01-10 13:07:33,42.448,10.677,44.792,0.0,0.0,2.083,4468736.0,1017888768.0,0.0,0.0,1711251456.0,344104960.0,2780254208.0,1390460928.0,0.0,0.0,2.0,0.0,0.0,0.480,0.150,0.040,
01-10 13:07:34,22.404,11.749,46.448,0.0,0.0,19.399,4468736.0,1017888768.0,0.0,0.0,1753919488.0,344104960.0,2780254208.0,1347792896.0,0.0,0.0,1.0,0.0,2.0,0.480,0.150,0.040,
01-10 13:07:35,2.521,11.345,76.471,0.0,0.0,9.664,4468736.0,1017888768.0,0.0,20480.0,1776435200.0,344104960.0,2780254208.0,1325277184.0,0.0,2.0,3.0,0.0,0.0,0.480,0.150,0.040,
01-10 13:07:36,2.899,14.493,71.498,0.0,0.0,11.111,4468736.0,1017888768.0,0.0,0.0,1778982912.0,344104960.0,2780254208.0,1322729472.0,0.0,0.0,2.0,0.0,0.0,0.480,0.150,0.040,
01-10 13:07:37,0.855,7.692,86.752,0.0,0.0,4.701,4468736.0,1017888768.0,0.0,0.0,1785176064.0,344104960.0,2780254208.0,1316536320.0,0.0,0.0,1.0,0.0,0.0,0.520,0.170,0.050,
01-10 13:07:38,0.787,6.299,92.126,0.0,0.0,0.787,4468736.0,1017888768.0,0.0,0.0,1790984192.0,344104960.0,2780254208.0,1310728192.0,0.0,0.0,2.0,0.0,0.0,0.520,0.170,0.050,
01-10 13:07:39,1.802,7.658,87.838,0.0,0.0,2.703,4468736.0,1017888768.0,0.0,0.0,1795874816.0,344104960.0,2780254208.0,1305837568.0,0.0,0.0,6.0,0.0,2.0,0.520,0.170,0.050,
01-10 13:07:40,1.596,9.574,84.574,0.532,0.0,3.723,4468736.0,1017888768.0,0.0,0.0,1801347072.0,344104960.0,2780254208.0,1300365312.0,0.0,0.0,2.0,0.0,0.0,0.520,0.170,0.050,
01-10 13:07:41,0.407,7.724,90.650,0.0,0.0,1.220,4468736.0,1017888768.0,0.0,20480.0,1806262272.0,344104960.0,2780258304.0,1295446016.0,0.0,2.0,1.0,0.0,0.0,0.520,0.170,0.050,
01-10 13:07:42,0.669,5.686,93.311,0.0,0.0,0.334,4468736.0,1017888768.0,0.0,0.0,1811091456.0,344104960.0,2780258304.0,1290616832.0,0.0,0.0,1.0,0.0,0.0,0.560,0.180,0.050,
01-10 13:07:43,36.216,11.081,50.811,0.0,0.0,1.892,4468736.0,1017888768.0,0.0,0.0,1753546752.0,344104960.0,2780258304.0,1348161536.0,0.0,0.0,3.0,0.0,1.0,0.560,0.180,0.050,
01-10 13:07:44,48.312,14.805,24.675,0.0,0.0,12.208,4468736.0,1017888768.0,0.0,8192.0,1791582208.0,344104960.0,2780262400.0,1310121984.0,0.0,1.0,3.0,0.0,2.0,0.560,0.180,0.050,
01-10 13:07:45,5.686,21.739,70.569,0.0,0.0,2.007,4468736.0,1017888768.0,0.0,0.0,1809227776.0,344104960.0,2780262400.0,1292476416.0,0.0,0.0,2.0,0.0,0.0,0.560,0.180,0.050,
01-10 13:07:46,0.342,5.479,93.836,0.0,0.0,0.342,4468736.0,1017888768.0,0.0,32768.0,1813942272.0,344104960.0,2780262400.0,1287761920.0,0.0,2.0,1.0,0.0,0.0,0.560,0.180,0.050,
01-10 13:07:47,0.685,5.822,92.466,0.0,0.0,1.027,4468736.0,1017888768.0,0.0,0.0,1818988544.0,344104960.0,2780262400.0,1282715648.0,0.0,0.0,1.0,0.0,0.0,0.590,0.190,0.060,
01-10 13:07:48,23.009,10.324,61.357,0.0,0.0,5.310,4468736.0,1017888768.0,0.0,0.0,1752289280.0,344104960.0,2780262400.0,1349414912.0,0.0,0.0,2.0,0.0,2.0,0.590,0.190,0.060,
01-10 13:07:49,48.593,7.673,36.061,0.0,0.0,7.673,4468736.0,1017888768.0,0.0,0.0,1753182208.0,344104960.0,2780262400.0,1348521984.0,0.0,0.0,3.0,0.0,0.0,0.590,0.190,0.060,
01-10 13:07:50,30.933,20.0,37.067,0.0,0.0,12.0,4468736.0,1017888768.0,0.0,0.0,1819422720.0,344104960.0,2780262400.0,1282281472.0,0.0,0.0,1.0,0.0,0.0,0.590,0.190,0.060,
01-10 13:07:51,34.286,11.169,49.870,0.0,0.0,4.675,4468736.0,1017888768.0,0.0,0.0,1753321472.0,344104960.0,2780262400.0,1348382720.0,0.0,0.0,4.0,0.0,0.0,0.590,0.190,0.060,
01-10 13:07:52,49.239,14.975,24.112,0.0,0.0,11.675,4468736.0,1017888768.0,0.0,20480.0,1753198592.0,344104960.0,2780262400.0,1348505600.0,0.0,2.0,2.0,0.0,2.0,0.790,0.240,0.070,
01-10 13:07:53,18.470,19.525,55.673,0.0,0.0,6.332,4468736.0,1017888768.0,0.0,0.0,1727483904.0,344104960.0,2780262400.0,1374220288.0,0.0,0.0,2.0,0.0,0.0,0.790,0.240,0.070,
01-10 13:07:54,49.109,10.687,29.771,0.0,0.0,10.433,4468736.0,1017888768.0,0.0,65536.0,1734135808.0,344104960.0,2780262400.0,1367568384.0,0.0,14.0,4.0,0.0,0.0,0.790,0.240,0.070,
01-10 13:07:55,24.675,17.922,44.935,0.0,0.0,12.468,4468736.0,1017888768.0,0.0,0.0,1770913792.0,344104960.0,2780262400.0,1330790400.0,0.0,0.0,2.0,0.0,0.0,0.790,0.240,0.070,
01-10 13:07:56,35.606,14.646,44.697,0.0,0.0,5.051,4468736.0,1017888768.0,0.0,0.0,1727700992.0,344104960.0,2780262400.0,1374003200.0,0.0,0.0,3.0,0.0,2.0,0.790,0.240,0.070,
01-10 13:07:57,45.226,21.106,28.141,0.0,0.0,5.528,4468736.0,1017888768.0,0.0,20480.0,1717329920.0,344104960.0,2780262400.0,1384374272.0,0.0,2.0,5.0,0.0,0.0,0.880,0.270,0.080,
01-10 13:07:58,12.121,18.687,60.859,0.0,0.0,8.333,4468736.0,1017888768.0,0.0,0.0,1727918080.0,344104960.0,2780262400.0,1373786112.0,0.0,0.0,2.0,0.0,1.0,0.880,0.270,0.080,
01-10 13:07:59,48.718,9.487,31.538,0.0,0.0,10.256,4468736.0,1017888768.0,0.0,16384.0,1735188480.0,344104960.0,2780262400.0,1366515712.0,0.0,3.0,5.0,0.0,0.0,0.880,0.270,0.080,
01-10 13:08:00,26.718,17.812,41.476,0.0,0.0,13.995,4468736.0,1017888768.0,0.0,0.0,1777631232.0,344104960.0,2780262400.0,1324072960.0,0.0,0.0,2.0,0.0,2.0,0.880,0.270,0.080,
01-10 13:08:01,36.412,15.040,41.953,0.0,0.0,6.596,4468736.0,1017888768.0,0.0,0.0,1734729728.0,344104960.0,2780262400.0,1366974464.0,0.0,0.0,3.0,0.0,0.0,0.880,0.270,0.080,
01-10 13:08:02,47.781,12.794,21.149,0.0,0.0,18.277,4468736.0,1017888768.0,0.0,0.0,1753292800.0,344104960.0,2780262400.0,1348411392.0,0.0,0.0,2.0,0.0,0.0,1.050,0.320,0.100,
01-10 13:08:03,13.671,22.025,54.937,0.0,0.0,9.367,4468736.0,1017888768.0,0.0,40960.0,1727631360.0,344104960.0,2780262400.0,1374072832.0,0.0,2.0,2.0,0.0,0.0,1.050,0.320,0.100,
01-10 13:08:04,49.361,11.765,27.877,0.0,0.0,10.997,4468736.0,1017888768.0,0.0,0.0,1735884800.0,344104960.0,2780262400.0,1365819392.0,0.0,0.0,5.0,0.0,4.0,1.050,0.320,0.100,
01-10 13:08:05,29.610,18.961,38.961,0.0,0.0,12.468,4468736.0,1017888768.0,0.0,0.0,1775923200.0,344104960.0,2780266496.0,1325776896.0,0.0,0.0,2.0,0.0,0.0,1.050,0.320,0.100,
01-10 13:08:06,31.218,12.437,51.523,0.0,0.0,4.822,4468736.0,1017888768.0,0.0,0.0,1736056832.0,344104960.0,2780266496.0,1365643264.0,0.0,0.0,3.0,0.0,0.0,1.050,0.320,0.100,
01-10 13:08:07,49.347,10.183,18.799,0.0,0.0,21.671,4468736.0,1017888768.0,0.0,0.0,1733140480.0,344104960.0,2780266496.0,1368559616.0,0.0,0.0,4.0,0.0,0.0,1.210,0.360,0.120,
01-10 13:08:08,18.367,20.918,51.020,0.0,0.0,9.694,4468736.0,1017888768.0,0.0,0.0,1720180736.0,344104960.0,2780266496.0,1381519360.0,0.0,0.0,2.0,0.0,2.0,1.210,0.360,0.120,
01-10 13:08:09,47.619,13.283,35.338,0.0,0.0,3.759,4468736.0,1017888768.0,0.0,20480.0,1733455872.0,344104960.0,2780266496.0,1368244224.0,0.0,2.0,3.0,0.0,0.0,1.210,0.360,0.120,
01-10 13:08:10,35.550,17.391,33.504,0.0,0.0,13.555,4468736.0,1017888768.0,0.0,0.0,1755017216.0,344104960.0,2780266496.0,1346682880.0,0.0,0.0,1.0,0.0,0.0,1.210,0.360,0.120,
01-10 13:08:11,28.535,12.121,55.051,0.0,0.0,4.293,4468736.0,1017888768.0,0.0,0.0,1730768896.0,344104960.0,2780266496.0,1370931200.0,0.0,0.0,4.0,0.0,0.0,1.210,0.360,0.120,
01-10 13:08:12,49.872,8.696,18.159,0.0,0.0,23.274,4468736.0,1017888768.0,0.0,0.0,1732091904.0,344104960.0,2780266496.0,1369608192.0,0.0,0.0,4.0,0.0,2.0,1.350,0.410,0.130,
01-10 13:08:13,14.396,23.136,53.985,0.0,0.0,8.483,4468736.0,1017888768.0,0.0,0.0,1720815616.0,344104960.0,2780274688.0,1380876288.0,0.0,0.0,2.0,0.0,1.0,1.350,0.410,0.130,
01-10 13:08:14,48.130,11.721,34.663,0.249,0.0,5.237,4468736.0,1017888768.0,0.0,4096.0,1729736704.0,344104960.0,2780270592.0,1371959296.0,0.0,1.0,3.0,0.0,0.0,1.350,0.410,0.130,
01-10 13:08:15,35.641,23.077,30.513,0.0,0.0,10.769,4468736.0,1017888768.0,0.0,32768.0,1766936576.0,344104960.0,2780270592.0,1334759424.0,0.0,2.0,3.0,0.0,0.0,1.350,0.410,0.130,
01-10 13:08:16,8.497,20.261,56.209,0.0,0.0,15.033,4468736.0,1017888768.0,0.0,0.0,1754587136.0,344104960.0,2780270592.0,1347108864.0,0.0,0.0,2.0,0.0,2.0,1.350,0.410,0.130,
01-10 13:08:17,48.843,7.969,32.905,0.0,0.0,10.283,4468736.0,1017888768.0,0.0,0.0,1758932992.0,344104960.0,2780274688.0,1342758912.0,0.0,0.0,3.0,0.0,0.0,1.490,0.450,0.150,
01-10 13:08:18,36.193,18.499,30.027,0.0,0.0,15.282,4468736.0,1017888768.0,0.0,0.0,1743732736.0,344104960.0,2780274688.0,1357959168.0,0.0,0.0,2.0,0.0,0.0,1.490,0.450,0.150,
01-10 13:08:19,33.417,12.814,44.221,0.0,0.0,9.548,4468736.0,1017888768.0,0.0,0.0,1730973696.0,344104960.0,2780274688.0,1370718208.0,0.0,0.0,3.0,0.0,0.0,1.490,0.450,0.150,
01-10 13:08:20,48.974,15.897,21.538,0.0,0.0,13.590,4468736.0,1017888768.0,0.0,0.0,1752965120.0,344104960.0,2780274688.0,1348726784.0,0.0,0.0,3.0,0.0,0.0,1.490,0.450,0.150,
01-10 13:08:21,13.333,21.538,57.692,0.0,0.0,7.436,4468736.0,1017888768.0,0.0,20480.0,1728974848.0,344104960.0,2780274688.0,1372717056.0,0.0,2.0,3.0,0.0,2.0,1.490,0.450,0.150,
01-10 13:08:22,47.980,4.545,44.697,0.0,0.0,2.778,4468736.0,1017888768.0,0.0,0.0,1732907008.0,344104960.0,2780274688.0,1368784896.0,0.0,0.0,3.0,0.0,0.0,1.530,0.470,0.160,
01-10 13:08:23,32.997,26.448,30.730,0.0,0.0,9.824,4468736.0,1017888768.0,0.0,0.0,1782472704.0,344104960.0,2780274688.0,1319219200.0,0.0,0.0,1.0,0.0,0.0,1.530,0.470,0.160,
01-10 13:08:24,25.067,9.704,60.377,0.0,0.0,4.852,4468736.0,1017888768.0,0.0,0.0,1754845184.0,344104960.0,2780274688.0,1346846720.0,0.0,0.0,2.0,0.0,2.0,1.530,0.470,0.160,
01-10 13:08:25,51.680,15.504,22.222,0.0,0.0,10.594,4468736.0,1017888768.0,0.0,0.0,1763676160.0,344104960.0,2780274688.0,1338015744.0,0.0,0.0,4.0,0.0,0.0,1.530,0.470,0.160,
01-10 13:08:26,14.099,17.232,60.052,0.0,0.0,8.616,4468736.0,1017888768.0,0.0,0.0,1713799168.0,344104960.0,2780274688.0,1387892736.0,0.0,0.0,1.0,0.0,0.0,1.530,0.470,0.160,
01-10 13:08:27,41.457,9.296,45.477,0.0,0.0,3.769,4468736.0,1017888768.0,0.0,20480.0,1736642560.0,344104960.0,2780274688.0,1365049344.0,0.0,2.0,4.0,0.0,0.0,1.570,0.500,0.170,
01-10 13:08:28,49.608,10.705,22.454,0.0,0.0,17.232,4468736.0,1017888768.0,0.0,0.0,1754337280.0,344104960.0,2780274688.0,1347354624.0,0.0,0.0,2.0,0.0,2.0,1.570,0.500,0.170,
01-10 13:08:29,18.112,23.214,45.663,0.0,0.0,13.010,4468736.0,1017888768.0,0.0,0.0,1727815680.0,344104960.0,2780278784.0,1373872128.0,0.0,0.0,2.0,0.0,1.0,1.570,0.500,0.170,
01-10 13:08:30,50.129,10.594,25.840,0.0,0.0,13.437,4468736.0,1017888768.0,0.0,45056.0,1735213056.0,344104960.0,2780278784.0,1366474752.0,0.0,10.0,4.0,0.0,0.0,1.570,0.500,0.170,
01-10 13:08:31,20.655,16.877,50.378,0.0,0.0,12.091,4468736.0,1017888768.0,0.0,0.0,1770389504.0,344104960.0,2780278784.0,1331298304.0,0.0,0.0,0.0,0.0,0.0,1.570,0.500,0.170,
01-10 13:08:32,38.228,10.380,46.835,0.0,0.0,4.557,4468736.0,1017888768.0,0.0,0.0,1736638464.0,344104960.0,2780278784.0,1365049344.0,0.0,0.0,3.0,0.0,4.0,1.680,0.540,0.180,
01-10 13:08:33,48.320,13.953,21.705,0.0,0.0,16.021,4468736.0,1017888768.0,0.0,28672.0,1717751808.0,344104960.0,2780278784.0,1383936000.0,0.0,2.0,6.0,0.0,0.0,1.680,0.540,0.180,
01-10 13:08:34,14.899,20.707,56.566,0.0,0.0,7.828,4468736.0,1017888768.0,0.0,0.0,1728884736.0,344104960.0,2780278784.0,1372803072.0,0.0,0.0,2.0,0.0,0.0,1.680,0.540,0.180,
01-10 13:08:35,45.500,18.250,33.750,0.0,0.0,2.500,4468736.0,1017888768.0,0.0,8192.0,1731960832.0,344104960.0,2780278784.0,1369726976.0,0.0,1.0,4.0,0.0,0.0,1.680,0.540,0.180,
01-10 13:08:36,41.228,27.778,19.006,0.0,0.0,11.988,4468736.0,1017888768.0,0.0,0.0,1734823936.0,344104960.0,2780278784.0,1366863872.0,0.0,0.0,1.0,0.0,2.0,1.680,0.540,0.180,
01-10 13:08:37,22.821,10.769,61.538,0.0,0.0,4.872,4468736.0,1017888768.0,0.0,0.0,1729560576.0,344104960.0,2780278784.0,1372127232.0,0.0,0.0,2.0,0.0,0.0,1.710,0.570,0.190,
01-10 13:08:38,48.485,10.101,22.727,0.0,0.0,18.687,4468736.0,1017888768.0,0.0,0.0,1737359360.0,344104960.0,2780278784.0,1364328448.0,0.0,0.0,3.0,0.0,0.0,1.710,0.570,0.190,
01-10 13:08:39,20.051,24.365,42.386,0.0,0.0,13.198,4468736.0,1017888768.0,0.0,32768.0,1713377280.0,344104960.0,2780278784.0,1388310528.0,0.0,2.0,1.0,0.0,0.0,1.710,0.570,0.190,
01-10 13:08:40,45.980,14.070,38.442,0.0,0.0,1.508,4468736.0,1017888768.0,0.0,0.0,1731538944.0,344104960.0,2780278784.0,1370148864.0,0.0,0.0,3.0,0.0,2.0,1.710,0.570,0.190,
01-10 13:08:41,35.567,20.876,29.124,0.0,0.0,14.433,4468736.0,1017888768.0,0.0,0.0,1769873408.0,344104960.0,2780278784.0,1331814400.0,0.0,0.0,1.0,0.0,0.0,1.710,0.570,0.190,
01-10 13:08:42,27.273,11.364,55.808,0.0,0.0,5.556,4468736.0,1017888768.0,0.0,0.0,1729306624.0,344104960.0,2780278784.0,1372381184.0,0.0,0.0,2.0,0.0,0.0,1.730,0.590,0.200,
01-10 13:08:43,47.436,8.462,35.128,0.0,0.0,8.974,4468736.0,1017888768.0,0.0,0.0,1736298496.0,344104960.0,2780282880.0,1365385216.0,0.0,0.0,3.0,0.0,0.0,1.730,0.590,0.200,
01-10 13:08:44,17.678,23.747,42.216,0.0,0.0,16.359,4468736.0,1017888768.0,0.0,0.0,1772953600.0,344104960.0,2780282880.0,1328730112.0,0.0,0.0,2.0,0.0,3.0,1.730,0.590,0.200,
01-10 13:08:45,35.733,10.283,47.301,0.0,0.0,6.684,4468736.0,1017888768.0,0.0,20480.0,1736499200.0,344104960.0,2780282880.0,1365184512.0,0.0,2.0,3.0,0.0,0.0,1.730,0.590,0.200,
01-10 13:08:46,50.959,10.685,20.548,0.0,0.0,17.808,4468736.0,1017888768.0,0.0,0.0,1752670208.0,344104960.0,2780282880.0,1349013504.0,0.0,0.0,2.0,0.0,0.0,1.730,0.590,0.200,
01-10 13:08:47,15.979,21.134,52.577,0.0,0.0,10.309,4468736.0,1017888768.0,0.0,0.0,1728847872.0,344104960.0,2780286976.0,1372831744.0,0.0,0.0,3.0,0.0,1.0,1.670,0.600,0.210,
01-10 13:08:48,50.0,9.375,31.510,0.260,0.0,8.854,4468736.0,1017888768.0,0.0,0.0,1737416704.0,344104960.0,2780286976.0,1364262912.0,0.0,0.0,3.0,0.0,1.0,1.670,0.600,0.210,
01-10 13:08:49,33.770,16.754,35.340,0.0,0.0,14.136,4468736.0,1017888768.0,0.0,0.0,1754796032.0,344104960.0,2780286976.0,1346883584.0,0.0,0.0,1.0,0.0,0.0,1.670,0.600,0.210,
01-10 13:08:50,29.114,12.405,54.177,0.0,0.0,4.304,4468736.0,1017888768.0,0.0,45056.0,1730387968.0,344104960.0,2780286976.0,1371291648.0,0.0,3.0,3.0,0.0,0.0,1.670,0.600,0.210,
